Lea State,LEA,ID,Sex,Total
PA,Mifflinburg Area SD,4226010,F,67
KY,Knott County,2103120,M,110
KY,Knott County,2103120,F,113
PA,Wilson Area SD,4226550,M,67
PA,Wilson Area SD,4226550,F,80
PA,Avonworth SD,4202820,M,67
PA,Avonworth SD,4202820,F,92
PA,Central Valley SD,4200824,M,67
PA,Central Valley SD,4200824,F,119
KY,Gallatin County,2102130,M,72
KY,Gallatin County,2102130,F,79
PA,McGuffey SD,4214880,M,35
PA,McGuffey SD,4214880,F,48
PA,Gateway SD,4210620,M,111
PA,Gateway SD,4210620,F,136
KY,Berea Independent,2100480,M,60
KY,Berea Independent,2100480,F,65
PA,Penncrest SD,4218740,M,62
PA,Penncrest SD,4218740,F,97
DE,Colonial School District,1000230,M,265
DE,Colonial School District,1000230,F,282
KY,Caldwell County,2100840,M,112
KY,Caldwell County,2100840,F,142
KY,Mason County,2103870,M,122
KY,Mason County,2103870,F,152
KY,Morgan County,2104290,M,114
KY,Morgan County,2104290,F,112
PA,Crestwood SD,4205460,M,110
PA,Crestwood SD,4205460,F,133
PA,Abington Heights SD,4202010,M,136
PA,Abington Heights SD,4202010,F,158
PA,Chester-Upland SD,4205860,M,118
PA,Chester-Upland SD,4205860,F,153
WV,NICHOLAS COUNTY SCHOOLS,5401020,M,181
WV,NICHOLAS COUNTY SCHOOLS,5401020,F,179
PA,Pittsburgh SD,4219170,M,926
PA,Pittsburgh SD,4219170,F,1287
PA,Pen Argyl Area SD,4218570,M,46
PA,Pen Argyl Area SD,4218570,F,75
WV,MINERAL COUNTY SCHOOLS,5400870,M,164
WV,MINERAL COUNTY SCHOOLS,5400870,F,142
PA,York Suburban SD,4226850,M,91
PA,York Suburban SD,4226850,F,112
PA,State College Area SD,4222770,M,348
PA,State College Area SD,4222770,F,449
PA,Peters Township SD,4218960,M,209
PA,Peters Township SD,4218960,F,205
PA,Pleasant Valley SD,4219290,M,109
PA,Pleasant Valley SD,4219290,F,148
MD,Caroline County Public Schools,2400180,M,168
MD,Caroline County Public Schools,2400180,F,173
PA,Minersville Area SD,4215510,M,19
PA,Minersville Area SD,4215510,F,24
KY,Breckinridge County,2100720,M,160
KY,Breckinridge County,2100720,F,178
PA,Halifax Area SD,4211310,M,26
PA,Halifax Area SD,4211310,F,25
KY,Metcalfe County,2104140,M,91
KY,Metcalfe County,2104140,F,111
DE,New Castle County Vocational-Technical School District,1001280,M,547
DE,New Castle County Vocational-Technical School District,1001280,F,587
PA,Quakertown Community SD,4219890,M,160
PA,Quakertown Community SD,4219890,F,208
KY,Caverna Independent,2101110,M,34
KY,Caverna Independent,2101110,F,31
DE,Cape Henlopen School District,1000170,M,189
DE,Cape Henlopen School District,1000170,F,176
PA,South Middleton SD,4222050,M,94
PA,South Middleton SD,4222050,F,106
PA,Dallas SD,4207200,M,124
PA,Dallas SD,4207200,F,119
PA,Greenwood SD,4211190,M,17
PA,Greenwood SD,4211190,F,21
PA,Conneaut SD,4206590,M,0
PA,Conneaut SD,4206590,F,0
PA,Upper Moreland Township SD,4224510,M,127
PA,Upper Moreland Township SD,4224510,F,167
MD,Washingtion County Public Schools,2400660,M,440
MD,Washingtion County Public Schools,2400660,F,641
WV,WEBSTER COUNTY SCHOOLS,5401530,M,129
WV,WEBSTER COUNTY SCHOOLS,5401530,F,118
KY,Clinton County,2101260,M,72
KY,Clinton County,2101260,F,88
MD,Dorchester County Public Schools,2400300,M,160
MD,Dorchester County Public Schools,2400300,F,177
PA,Tyrone Area SD,4224030,M,41
PA,Tyrone Area SD,4224030,F,51
KY,Elizabethtown Independent,2101650,M,153
KY,Elizabethtown Independent,2101650,F,154
PA,Allentown City SD,4202280,M,334
PA,Allentown City SD,4202280,F,495
KY,Paris Independent,2104710,M,43
KY,Paris Independent,2104710,F,28
PA,Warren County SD,4224820,M,102
PA,Warren County SD,4224820,F,123
KY,Russell Independent,2105130,M,144
KY,Russell Independent,2105130,F,149
PA,Greater Nanticoke Area SD,4216290,M,62
PA,Greater Nanticoke Area SD,4216290,F,78
PA,Upper Saint Clair SD,4224570,M,182
PA,Upper Saint Clair SD,4224570,F,183
KY,Pulaski County,2104950,M,488
KY,Pulaski County,2104950,F,546
WV,WIRT COUNTY SCHOOLS,5401590,M,20
WV,WIRT COUNTY SCHOOLS,5401590,F,31
PA,Middletown Area SD,4215240,M,20
PA,Middletown Area SD,4215240,F,22
PA,Greensburg Salem SD,4210920,M,78
PA,Greensburg Salem SD,4210920,F,92
PA,Montoursville Area SD,4215750,M,63
PA,Montoursville Area SD,4215750,F,62
PA,Harbor Creek SD,4211490,M,10
PA,Harbor Creek SD,4211490,F,10
PA,Daniel Boone Area SD,4207290,M,111
PA,Daniel Boone Area SD,4207290,F,158
MD,Worcester County Public Schools,2400720,M,204
MD,Worcester County Public Schools,2400720,F,285
PA,Hempfield Area SD,4211760,M,190
PA,Hempfield Area SD,4211760,F,224
PA,Altoona Area SD,4202340,M,146
PA,Altoona Area SD,4202340,F,221
KY,Eminence Independent,2101710,M,36
KY,Eminence Independent,2101710,F,43
PA,Conrad Weiser Area SD,4206780,M,0
PA,Conrad Weiser Area SD,4206780,F,5
KY,Erlanger-Elsmere Independent,2101740,M,108
KY,Erlanger-Elsmere Independent,2101740,F,103
KY,Covington Independent,2101350,M,105
KY,Covington Independent,2101350,F,125
PA,Valley View SD,4224650,M,97
PA,Valley View SD,4224650,F,104
PA,Schuylkill Haven Area SD,4220910,M,49
PA,Schuylkill Haven Area SD,4220910,F,65
KY,Pike County,2104800,M,501
KY,Pike County,2104800,F,576
PA,West Allegheny SD,4225200,M,123
PA,West Allegheny SD,4225200,F,143
PA,Indiana Area SD,4212150,M,86
PA,Indiana Area SD,4212150,F,112
PA,Moon Area SD,4215830,M,145
PA,Moon Area SD,4215830,F,190
PA,Harrisburg City SD,4211580,M,58
PA,Harrisburg City SD,4211580,F,96
PA,Ridgway Area SD,4220310,M,26
PA,Ridgway Area SD,4220310,F,36
PA,Neshaminy SD,4216410,M,449
PA,Neshaminy SD,4216410,F,486
WV,RALEIGH COUNTY SCHOOLS,5401230,M,391
WV,RALEIGH COUNTY SCHOOLS,5401230,F,575
PA,Intermediate Unit 1,4289110,M,0
PA,Intermediate Unit 1,4289110,F,0
PA,Towanda Area SD,4223550,M,53
PA,Towanda Area SD,4223550,F,58
KY,Monroe County,2104200,M,100
KY,Monroe County,2104200,F,106
PA,Mount Pleasant Area SD,4216170,M,50
PA,Mount Pleasant Area SD,4216170,F,82
KY,Rockcastle County,2105070,M,166
KY,Rockcastle County,2105070,F,195
PA,Upper Merion Area SD,4224480,M,0
PA,Upper Merion Area SD,4224480,F,0
PA,South Fayette Township SD,4220580,M,109
PA,South Fayette Township SD,4220580,F,149
KY,Paducah Independent,2104650,M,136
KY,Paducah Independent,2104650,F,166
PA,Cornwall-Lebanon SD,4206840,M,116
PA,Cornwall-Lebanon SD,4206840,F,162
PA,Colonial SD,4219470,M,247
PA,Colonial SD,4219470,F,299
PA,Monessen City SD,4215600,M,6
PA,Monessen City SD,4215600,F,9
PA,Hampton Township SD,4211400,M,204
PA,Hampton Township SD,4211400,F,213
PA,Haverford Township SD,4211670,M,211
PA,Haverford Township SD,4211670,F,281
PA,Bellefonte Area SD,4203240,M,71
PA,Bellefonte Area SD,4203240,F,2
PA,Woodland Hills SD,4216500,M,79
PA,Woodland Hills SD,4216500,F,78
MD,Kent County Public Schools,2400450,M,41
MD,Kent County Public Schools,2400450,F,51
PA,Allegheny Valley SD,4202190,M,24
PA,Allegheny Valley SD,4202190,F,55
PA,Washington SD,4224990,M,44
PA,Washington SD,4224990,F,52
KY,Shelby County Public Schools,2105320,M,374
KY,Shelby County Public Schools,2105320,F,425
PA,Conewago Valley SD,4206550,M,98
PA,Conewago Valley SD,4206550,F,124
KY,Grant County,2102250,M,160
KY,Grant County,2102250,F,166
PA,Marple Newtown SD,4214760,M,162
PA,Marple Newtown SD,4214760,F,123
PA,Freeport Area SD,4210440,M,7
PA,Freeport Area SD,4210440,F,6
PA,Chichester SD,4205910,M,139
PA,Chichester SD,4205910,F,98
KY,Livingston County,2103510,M,47
KY,Livingston County,2103510,F,40
PA,Philipsburg-Osceola Area SD,4219020,M,41
PA,Philipsburg-Osceola Area SD,4219020,F,53
MD,Allegany County Public Schools,2400030,M,170
MD,Allegany County Public Schools,2400030,F,222
PA,Mifflin County SD,4215290,M,109
PA,Mifflin County SD,4215290,F,134
KY,Bowling Green Independent,2100570,M,224
KY,Bowling Green Independent,2100570,F,240
KY,McCreary County,2103990,M,150
KY,McCreary County,2103990,F,196
KY,Campbellsville Independent,2100930,M,87
KY,Campbellsville Independent,2100930,F,89
PA,Central Columbia SD,4205370,M,83
PA,Central Columbia SD,4205370,F,103
KY,Newport Independent,2104440,M,81
KY,Newport Independent,2104440,F,82
WV,WYOMING COUNTY SCHOOLS,5401650,M,202
WV,WYOMING COUNTY SCHOOLS,5401650,F,245
PA,Cocalico SD,4206270,M,86
PA,Cocalico SD,4206270,F,103
PA,Ambridge Area SD,4202440,M,82
PA,Ambridge Area SD,4202440,F,85
PA,Chartiers Valley SD,4205700,M,205
PA,Chartiers Valley SD,4205700,F,246
PA,Tri-Valley SD,4223700,M,28
PA,Tri-Valley SD,4223700,F,38
PA,Pottstown SD,4219680,M,62
PA,Pottstown SD,4219680,F,85
PA,Uniontown Area SD,4224150,M,51
PA,Uniontown Area SD,4224150,F,107
DE,Capital School District,1000190,M,214
DE,Capital School District,1000190,F,227
WV,RITCHIE COUNTY SCHOOLS,5401290,M,52
WV,RITCHIE COUNTY SCHOOLS,5401290,F,58
MD,Cecil County Public Schools,2400240,M,622
MD,Cecil County Public Schools,2400240,F,621
PA,Elizabeth Forward SD,4209090,M,65
PA,Elizabeth Forward SD,4209090,F,113
PA,Carlisle Area SD,4205010,M,157
PA,Carlisle Area SD,4205010,F,149
WV,INSTITUTIONAL EDUCATIONAL PROGRAMS,5400511,M,73
WV,INSTITUTIONAL EDUCATIONAL PROGRAMS,5400511,F,26
PA,Southern York County SD,4222380,M,161
PA,Southern York County SD,4222380,F,198
KY,Allen County,2100070,M,143
KY,Allen County,2100070,F,186
WV,CABELL COUNTY SCHOOLS,5400180,M,453
WV,CABELL COUNTY SCHOOLS,5400180,F,476
KY,Bath County,2100330,M,91
KY,Bath County,2100330,F,97
KY,Laurel County,2103210,M,390
KY,Laurel County,2103210,F,457
KY,Magoffin County,2103750,M,118
KY,Magoffin County,2103750,F,102
WV,MARION COUNTY SCHOOLS,5400720,M,530
WV,MARION COUNTY SCHOOLS,5400720,F,506
PA,Wyoming Area SD,4226730,M,137
PA,Wyoming Area SD,4226730,F,188
PA,Spring Grove Area SD,4222590,M,87
PA,Spring Grove Area SD,4222590,F,126
DE,Dept. of Svs. for Children Youth & Their Families,1000022,M,10
DE,Dept. of Svs. for Children Youth & Their Families,1000022,F,0
WV,PENDLETON COUNTY SCHOOLS,5401080,M,28
WV,PENDLETON COUNTY SCHOOLS,5401080,F,34
PA,Susquehanna Township SD,4223010,M,95
PA,Susquehanna Township SD,4223010,F,89
PA,Methacton SD,4214250,M,368
PA,Methacton SD,4214250,F,347
PA,Southern Columbia Area SD,4222260,M,148
PA,Southern Columbia Area SD,4222260,F,140
PA,Palisades SD,4218330,M,86
PA,Palisades SD,4218330,F,103
KY,Warren County,2105730,M,815
KY,Warren County,2105730,F,954
PA,West Chester Area SD,4225290,M,556
PA,West Chester Area SD,4225290,F,644
PA,Western Wayne SD,4226070,M,59
PA,Western Wayne SD,4226070,F,84
PA,Baldwin-Whitehall SD,4202970,M,166
PA,Baldwin-Whitehall SD,4202970,F,211
PA,North Penn SD,4217280,M,676
PA,North Penn SD,4217280,F,750
PA,Ringgold SD,4220400,M,67
PA,Ringgold SD,4220400,F,101
PA,Shippensburg Area SD,4221570,M,101
PA,Shippensburg Area SD,4221570,F,139
PA,Wallingford-Swarthmore SD,4224790,M,162
PA,Wallingford-Swarthmore SD,4224790,F,170
PA,Scranton SD,4221090,M,0
PA,Scranton SD,4221090,F,0
PA,Sharon City SD,4221330,M,53
PA,Sharon City SD,4221330,F,74
PA,Northern Cambria SD,4217610,M,59
PA,Northern Cambria SD,4217610,F,90
PA,Lake-Lehman SD,4213020,M,59
PA,Lake-Lehman SD,4213020,F,73
KY,Todd County,2105550,M,129
KY,Todd County,2105550,F,143
PA,South Butler County SD,4221930,M,85
PA,South Butler County SD,4221930,F,113
PA,Oil City Area SD,4218090,M,42
PA,Oil City Area SD,4218090,F,67
KY,Harlan Independent,2102520,M,41
KY,Harlan Independent,2102520,F,39
PA,Boyertown Area SD,4203960,M,229
PA,Boyertown Area SD,4203960,F,275
PA,Deer Lakes SD,4207540,M,71
PA,Deer Lakes SD,4207540,F,93
PA,Berwick Area SD,4203480,M,71
PA,Berwick Area SD,4203480,F,93
KY,Williamstown Independent,2105940,M,37
KY,Williamstown Independent,2105940,F,44
PA,Jim Thorpe Area SD,4212540,M,61
PA,Jim Thorpe Area SD,4212540,F,71
PA,East Lycoming SD,4208490,M,47
PA,East Lycoming SD,4208490,F,63
WV,POCAHONTAS COUNTY SCHOOLS,5401140,M,0
WV,POCAHONTAS COUNTY SCHOOLS,5401140,F,0
WV,WAYNE COUNTY SCHOOLS,5401500,M,214
WV,WAYNE COUNTY SCHOOLS,5401500,F,275
PA,Pennsbury SD,4218840,M,314
PA,Pennsbury SD,4218840,F,481
PA,Meyersdale Area SD,4215150,M,21
PA,Meyersdale Area SD,4215150,F,42
PA,Palmyra Area SD,4218390,M,173
PA,Palmyra Area SD,4218390,F,208
PA,Tamaqua Area SD,4223220,M,38
PA,Tamaqua Area SD,4223220,F,43
WV,MASON COUNTY SCHOOLS,5400780,M,172
WV,MASON COUNTY SCHOOLS,5400780,F,170
PA,Springfield Township SD,4222620,M,107
PA,Springfield Township SD,4222620,F,89
KY,Butler County,2100810,M,91
KY,Butler County,2100810,F,98
PA,Pine Grove Area SD,4219140,M,57
PA,Pine Grove Area SD,4219140,F,46
MD,Charles County Public Schools,2400270,M,848
MD,Charles County Public Schools,2400270,F,1067
PA,Millersburg Area SD,4215360,M,21
PA,Millersburg Area SD,4215360,F,23
PA,Greenville Area SD,4211160,M,60
PA,Greenville Area SD,4211160,F,45
PA,Troy Area SD,4223790,M,38
PA,Troy Area SD,4223790,F,59
KY,Montgomery County,2104250,M,235
KY,Montgomery County,2104250,F,240
PA,Punxsutawney Area SD,4219800,M,41
PA,Punxsutawney Area SD,4219800,F,55
KY,Clay County,2101230,M,136
KY,Clay County,2101230,F,182
DE,Christina School District,1000200,M,262
DE,Christina School District,1000200,F,281
KY,Paintsville Independent,2104680,M,56
KY,Paintsville Independent,2104680,F,53
DE,Smyrna School District,1001620,M,196
DE,Smyrna School District,1001620,F,187
PA,Central Greene SD,4205430,M,43
PA,Central Greene SD,4205430,F,57
PA,Central Fulton SD,4214850,M,16
PA,Central Fulton SD,4214850,F,26
PA,Garnet Valley SD,4210590,M,233
PA,Garnet Valley SD,4210590,F,256
KY,Hopkins County,2102860,M,344
KY,Hopkins County,2102860,F,383
WV,CLAY COUNTY SCHOOLS,5400240,M,95
WV,CLAY COUNTY SCHOOLS,5400240,F,79
PA,South Park SD,4222060,M,90
PA,South Park SD,4222060,F,82
KY,Webster County,2105820,M,92
KY,Webster County,2105820,F,115
KY,Muhlenberg County,2100081,M,243
KY,Muhlenberg County,2100081,F,248
PA,Oley Valley SD,4218150,M,0
PA,Oley Valley SD,4218150,F,0
WV,JEFFERSON COUNTY SCHOOLS,5400570,M,533
WV,JEFFERSON COUNTY SCHOOLS,5400570,F,573
PA,Wilmington Area SD,4226520,M,46
PA,Wilmington Area SD,4226520,F,58
PA,Southmoreland SD,4222410,M,12
PA,Southmoreland SD,4222410,F,41
PA,Penn Hills SD,4218590,M,70
PA,Penn Hills SD,4218590,F,92
KY,Lawrence County,2103240,M,96
KY,Lawrence County,2103240,F,138
PA,Exeter Township SD,4209480,M,142
PA,Exeter Township SD,4209480,F,188
PA,Juniata County SD,4212600,M,101
PA,Juniata County SD,4212600,F,178
PA,Penn Cambria SD,4213770,M,65
PA,Penn Cambria SD,4213770,F,88
PA,Northern Lehigh SD,4217670,M,36
PA,Northern Lehigh SD,4217670,F,50
PA,Lakeview SD,4213080,M,7
PA,Lakeview SD,4213080,F,26
PA,Lebanon SD,4213440,M,43
PA,Lebanon SD,4213440,F,85
PA,Fleetwood Area SD,4209780,M,103
PA,Fleetwood Area SD,4209780,F,114
PA,Carmichaels Area SD,4205070,M,31
PA,Carmichaels Area SD,4205070,F,29
PA,North Star SD,4210115,M,19
PA,North Star SD,4210115,F,57
WV,MONONGALIA COUNTY SCHOOLS,5400930,M,597
WV,MONONGALIA COUNTY SCHOOLS,5400930,F,632
KY,Boyd County,2100620,M,145
KY,Boyd County,2100620,F,152
KY,Ballard County,2100210,M,93
KY,Ballard County,2100210,F,64
KY,McLean County,2104020,M,109
KY,McLean County,2104020,F,95
KY,Logan County,2103540,M,166
KY,Logan County,2103540,F,182
PA,New Castle Area SD,4216620,M,88
PA,New Castle Area SD,4216620,F,78
MD,Wicomico County Public Schools,2400690,M,466
MD,Wicomico County Public Schools,2400690,F,426
PA,Yough SD,4221150,M,31
PA,Yough SD,4221150,F,66
PA,Northampton Area SD,4217370,M,170
PA,Northampton Area SD,4217370,F,169
PA,Keystone Central SD,4212725,M,72
PA,Keystone Central SD,4212725,F,89
KY,Harlan County,2102540,M,143
KY,Harlan County,2102540,F,192
KY,Russell County,2105160,M,141
KY,Russell County,2105160,F,178
PA,Avon Grove SD,4202790,M,807
PA,Avon Grove SD,4202790,F,725
KY,Wolfe County,2105970,M,48
KY,Wolfe County,2105970,F,77
PA,Dallastown Area SD,4207230,M,250
PA,Dallastown Area SD,4207230,F,268
KY,Trigg County,2105580,M,141
KY,Trigg County,2105580,F,157
PA,Bensalem Township SD,4203330,M,194
PA,Bensalem Township SD,4203330,F,220
PA,Bethlehem Area SD,4203570,M,376
PA,Bethlehem Area SD,4203570,F,429
PA,East Pennsboro Area SD,4208580,M,1
PA,East Pennsboro Area SD,4208580,F,1
PA,Brandywine Heights Area SD,4204050,M,38
PA,Brandywine Heights Area SD,4204050,F,46
PA,Smethport Area SD,4221690,M,0
PA,Smethport Area SD,4221690,F,0
PA,Northwest Area SD,4217790,M,31
PA,Northwest Area SD,4217790,F,44
PA,Whitehall-Coplay SD,4226250,M,151
PA,Whitehall-Coplay SD,4226250,F,295
WV,GREENBRIER COUNTY SCHOOLS,5400390,M,260
WV,GREENBRIER COUNTY SCHOOLS,5400390,F,366
PA,West Jefferson Hills SD,4225590,M,184
PA,West Jefferson Hills SD,4225590,F,226
WV,BARBOUR COUNTY SCHOOLS,5400030,M,85
WV,BARBOUR COUNTY SCHOOLS,5400030,F,79
PA,Annville-Cleona SD,4202490,M,54
PA,Annville-Cleona SD,4202490,F,51
PA,Hanover Public SD,4211450,M,46
PA,Hanover Public SD,4211450,F,56
MD,Baltimore County Public Schools,2400120,M,4456
MD,Baltimore County Public Schools,2400120,F,4839
MD,Montgomery County Public Schools,2400480,M,6738
MD,Montgomery County Public Schools,2400480,F,7389
WV,SUMMERS COUNTY SCHOOLS,5401350,M,11
WV,SUMMERS COUNTY SCHOOLS,5401350,F,31
DE,Milford School District,1001080,M,136
DE,Milford School District,1001080,F,140
KY,Danville Independent,2101440,M,114
KY,Danville Independent,2101440,F,120
KY,Fayette County,2101860,M,1895
KY,Fayette County,2101860,F,2125
PA,Upper Perkiomen SD,4224540,M,98
PA,Upper Perkiomen SD,4224540,F,97
KY,Powell County,2104890,M,116
KY,Powell County,2104890,F,135
PA,Salisbury Township SD,4220730,M,58
PA,Salisbury Township SD,4220730,F,91
PA,Waynesboro Area SD,4225110,M,121
PA,Waynesboro Area SD,4225110,F,186
PA,Hollidaysburg Area SD,4211940,M,139
PA,Hollidaysburg Area SD,4211940,F,151
PA,Montour SD,4215720,M,86
PA,Montour SD,4215720,F,134
PA,North Allegheny SD,4217010,M,786
PA,North Allegheny SD,4217010,F,786
PA,Redbank Valley SD,4220130,M,17
PA,Redbank Valley SD,4220130,F,25
PA,Eastern York SD,4208790,M,52
PA,Eastern York SD,4208790,F,57
PA,Brentwood Borough SD,4204140,M,39
PA,Brentwood Borough SD,4204140,F,44
PA,Lancaster SD,4213140,M,224
PA,Lancaster SD,4213140,F,353
PA,Fairview SD,4209570,M,70
PA,Fairview SD,4209570,F,79
PA,Canon-McMillan SD,4204890,M,253
PA,Canon-McMillan SD,4204890,F,308
WV,HANCOCK COUNTY SCHOOLS,5400450,M,80
WV,HANCOCK COUNTY SCHOOLS,5400450,F,81
PA,Southern Huntingdon County SD,4222320,M,14
PA,Southern Huntingdon County SD,4222320,F,36
KY,Jackson County,2102940,M,111
KY,Jackson County,2102940,F,130
PA,Stroudsburg Area SD,4222860,M,32
PA,Stroudsburg Area SD,4222860,F,35
KY,Martin County,2103840,M,75
KY,Martin County,2103840,F,100
WV,LEWIS COUNTY SCHOOLS,5400630,M,149
WV,LEWIS COUNTY SCHOOLS,5400630,F,119
KY,Leslie County,2103330,M,77
KY,Leslie County,2103330,F,98
PA,Wilson  SD,4226580,M,269
PA,Wilson  SD,4226580,F,292
PA,South Western SD,4222470,M,417
PA,South Western SD,4222470,F,393
WV,MORGAN COUNTY SCHOOLS,5400990,M,127
WV,MORGAN COUNTY SCHOOLS,5400990,F,134
PA,Lower Dauphin SD,4214100,M,165
PA,Lower Dauphin SD,4214100,F,185
PA,Penn-Trafford SD,4218660,M,0
PA,Penn-Trafford SD,4218660,F,0
PA,West York Area SD,4225980,M,105
PA,West York Area SD,4225980,F,112
KY,Somerset Independent,2105430,M,70
KY,Somerset Independent,2105430,F,70
PA,Wellsboro Area SD,4225170,M,56
PA,Wellsboro Area SD,4225170,F,97
PA,Benton Area SD,4203390,M,12
PA,Benton Area SD,4203390,F,24
KY,Garrard County,2102160,M,117
KY,Garrard County,2102160,F,130
PA,Kiski Area SD,4212840,M,123
PA,Kiski Area SD,4212840,F,146
PA,West Mifflin Area SD,4225680,M,61
PA,West Mifflin Area SD,4225680,F,130
KY,Hart County,2102640,M,93
KY,Hart County,2102640,F,100
WV,BOONE COUNTY  SCHOOLS,5400090,M,150
WV,BOONE COUNTY  SCHOOLS,5400090,F,153
PA,Somerset Area SD,4221840,M,43
PA,Somerset Area SD,4221840,F,69
KY,Union County,2105640,M,121
KY,Union County,2105640,F,161
PA,Northwestern  SD,4217880,M,82
PA,Northwestern  SD,4217880,F,101
PA,Bloomsburg Area SD,4203840,M,47
PA,Bloomsburg Area SD,4203840,F,71
KY,Kenton County,2103090,M,810
KY,Kenton County,2103090,F,841
PA,Danville Area SD,4207320,M,328
PA,Danville Area SD,4207320,F,330
KY,Murray Independent,2104380,M,86
KY,Murray Independent,2104380,F,102
PA,School Lane CS,4200030,M,32
PA,School Lane CS,4200030,F,51
DE,Woodbridge School District,1001850,M,81
DE,Woodbridge School District,1001850,F,69
PA,Tunkhannock Area SD,4223850,M,68
PA,Tunkhannock Area SD,4223850,F,109
PA,Quaker Valley SD,4219860,M,94
PA,Quaker Valley SD,4219860,F,112
KY,Cloverport Independent,2101290,M,0
KY,Cloverport Independent,2101290,F,0
KY,Elliott County,2101680,M,62
KY,Elliott County,2101680,F,77
PA,Upper Darby SD,4224320,M,379
PA,Upper Darby SD,4224320,F,485
KY,Pendleton County,2104740,M,114
KY,Pendleton County,2104740,F,138
PA,Rochester Area SD,4220460,M,13
PA,Rochester Area SD,4220460,F,7
PA,Grove City Area SD,4211220,M,113
PA,Grove City Area SD,4211220,F,100
PA,Connellsville Area SD,4206660,M,101
PA,Connellsville Area SD,4206660,F,106
PA,General McLane SD,4210650,M,69
PA,General McLane SD,4210650,F,96
PA,Mount Union Area SD,4216020,M,0
PA,Mount Union Area SD,4216020,F,2
PA,Saucon Valley SD,4211730,M,78
PA,Saucon Valley SD,4211730,F,93
PA,Milton Area SD,4215480,M,36
PA,Milton Area SD,4215480,F,75
PA,Beaver Area SD,4203120,M,141
PA,Beaver Area SD,4203120,F,130
PA,Nazareth Area SD,4216380,M,309
PA,Nazareth Area SD,4216380,F,363
PA,Huntingdon Area SD,4212090,M,42
PA,Huntingdon Area SD,4212090,F,72
MD,Queen Anne's County Public Schools,2400540,M,254
MD,Queen Anne's County Public Schools,2400540,F,327
PA,Derry Township SD,4207590,M,153
PA,Derry Township SD,4207590,F,174
KY,Floyd County,2101950,M,296
KY,Floyd County,2101950,F,265
KY,Dawson Springs Independent,2101500,M,33
KY,Dawson Springs Independent,2101500,F,40
PA,Warrior Run SD,4224870,M,35
PA,Warrior Run SD,4224870,F,61
KY,Green County,2102340,M,89
KY,Green County,2102340,F,106
KY,Raceland-Worthington Independent,2104980,M,76
KY,Raceland-Worthington Independent,2104980,F,70
PA,Armstrong SD,4202590,M,120
PA,Armstrong SD,4202590,F,143
PA,Manheim Central SD,4214550,M,75
PA,Manheim Central SD,4214550,F,94
KY,Bardstown Independent,2100270,M,74
KY,Bardstown Independent,2100270,F,75
PA,Franklin Regional SD,4210230,M,201
PA,Franklin Regional SD,4210230,F,197
KY,Bracken County,2100660,M,85
KY,Bracken County,2100660,F,96
KY,Lyon County,2103690,M,47
KY,Lyon County,2103690,F,60
PA,Perkiomen Valley SD,4218930,M,219
PA,Perkiomen Valley SD,4218930,F,262
PA,Midd-West SD,4215210,M,33
PA,Midd-West SD,4215210,F,78
PA,Great Valley SD,4210870,M,250
PA,Great Valley SD,4210870,F,265
KY,Menifee County,2104080,M,44
KY,Menifee County,2104080,F,48
PA,Butler Area SD,4204590,M,222
PA,Butler Area SD,4204590,F,246
KY,Carter County,2101020,M,243
KY,Carter County,2101020,F,262
KY,Oldham County,2104530,M,849
KY,Oldham County,2104530,F,960
PA,Cheltenham SD,4205760,M,137
PA,Cheltenham SD,4205760,F,195
PA,Centennial SD,4205190,M,208
PA,Centennial SD,4205190,F,220
PA,Central York SD,4205490,M,226
PA,Central York SD,4205490,F,243
WV,WETZEL COUNTY SCHOOLS,5401560,M,0
WV,WETZEL COUNTY SCHOOLS,5401560,F,0
PA,Titusville Area SD,4223490,M,21
PA,Titusville Area SD,4223490,F,44
MD,Frederick County Public Schools,2400330,M,6655
MD,Frederick County Public Schools,2400330,F,6116
PA,Union Area SD,4224060,M,23
PA,Union Area SD,4224060,F,27
KY,Calloway County,2100870,M,151
KY,Calloway County,2100870,F,161
WV,PUTNAM COUNTY SCHOOLS,5401200,M,718
WV,PUTNAM COUNTY SCHOOLS,5401200,F,834
MD,Maryland State Department of Education-Juvenile Services Education Program,24SOP02,M,0
MD,Maryland State Department of Education-Juvenile Services Education Program,24SOP02,F,0
PA,Interboro SD,4212170,M,0
PA,Interboro SD,4212170,F,0
PA,Schuylkill Valley SD,4220970,M,84
PA,Schuylkill Valley SD,4220970,F,114
PA,North Hills SD,4217220,M,131
PA,North Hills SD,4217220,F,198
PA,Kane Area SD,4212660,M,26
PA,Kane Area SD,4212660,F,37
KY,Estill County,2101760,M,128
KY,Estill County,2101760,F,144
PA,Belle Vernon Area SD,4203210,M,92
PA,Belle Vernon Area SD,4203210,F,99
KY,Hazard Independent,2102670,M,78
KY,Hazard Independent,2102670,F,78
KY,Glasgow Independent,2102220,M,168
KY,Glasgow Independent,2102220,F,164
PA,Athens Area SD,4202670,M,50
PA,Athens Area SD,4202670,F,54
KY,Scott County,2105260,M,421
KY,Scott County,2105260,F,484
PA,Dover Area SD,4207680,M,74
PA,Dover Area SD,4207680,F,103
PA,Big Beaver Falls Area SD,4203630,M,19
PA,Big Beaver Falls Area SD,4203630,F,21
KY,Walton-Verona Independent,2105700,M,108
KY,Walton-Verona Independent,2105700,F,131
PA,Cumberland Valley SD,4207110,M,327
