Lea State,LEA,ID,Category,Total
IL,Abingdon-Avon CUSD 276,1701413,Classroom Teachers,61
IL,Abingdon-Avon CUSD 276,1701413,Classroom teachers in their first year of teaching,4
IL,Abingdon-Avon CUSD 276,1701413,Classroom teachers in their second year of teaching,3
IL,Abingdon-Avon CUSD 276,1701413,Teachers absent more than 10 days of the school year,23
IL,Abingdon-Avon CUSD 276,1701413,High-School Counselors,2.5
IL,Milford Area PSD 124,1701416,Classroom Teachers,49
IL,Milford Area PSD 124,1701416,Classroom teachers in their first year of teaching,0
IL,Milford Area PSD 124,1701416,Classroom teachers in their second year of teaching,1
IL,Milford Area PSD 124,1701416,Teachers absent more than 10 days of the school year,4
IL,Milford Area PSD 124,1701416,High-School Counselors,2
IL,Salt Fork CUSD 512,1701418,Classroom Teachers,63.23
IL,Salt Fork CUSD 512,1701418,Classroom teachers in their first year of teaching,1
IL,Salt Fork CUSD 512,1701418,Classroom teachers in their second year of teaching,2.2
IL,Salt Fork CUSD 512,1701418,Teachers absent more than 10 days of the school year,15
IL,Salt Fork CUSD 512,1701418,High-School Counselors,1
IL,Addison SD 4,1703150,Classroom Teachers,289.5
IL,Addison SD 4,1703150,Classroom teachers in their first year of teaching,0
IL,Addison SD 4,1703150,Classroom teachers in their second year of teaching,0
IL,Addison SD 4,1703150,Teachers absent more than 10 days of the school year,160
IL,Addison SD 4,1703150,High-School Counselors,0
IL,Alden Hebron SD 19,1703300,Classroom Teachers,39
IL,Alden Hebron SD 19,1703300,Classroom teachers in their first year of teaching,3
IL,Alden Hebron SD 19,1703300,Classroom teachers in their second year of teaching,2
IL,Alden Hebron SD 19,1703300,Teachers absent more than 10 days of the school year,3
IL,Alden Hebron SD 19,1703300,High-School Counselors,1.5
IL,Alsip-Hazlgrn-Oaklwn SD 126,1703480,Classroom Teachers,127.76
IL,Alsip-Hazlgrn-Oaklwn SD 126,1703480,Classroom teachers in their first year of teaching,9
IL,Alsip-Hazlgrn-Oaklwn SD 126,1703480,Classroom teachers in their second year of teaching,5
IL,Alsip-Hazlgrn-Oaklwn SD 126,1703480,Teachers absent more than 10 days of the school year,24
IL,Alsip-Hazlgrn-Oaklwn SD 126,1703480,High-School Counselors,0
IL,Alton CUSD 11,1703600,Classroom Teachers,448
IL,Alton CUSD 11,1703600,Classroom teachers in their first year of teaching,21
IL,Alton CUSD 11,1703600,Classroom teachers in their second year of teaching,22
IL,Alton CUSD 11,1703600,Teachers absent more than 10 days of the school year,32
IL,Alton CUSD 11,1703600,High-School Counselors,4
IL,Anna CCSD 37,1703750,Classroom Teachers,43.75
IL,Anna CCSD 37,1703750,Classroom teachers in their first year of teaching,1
IL,Anna CCSD 37,1703750,Classroom teachers in their second year of teaching,0
IL,Anna CCSD 37,1703750,Teachers absent more than 10 days of the school year,23
IL,Anna CCSD 37,1703750,High-School Counselors,1
IL,Annawan CUSD 226,1703810,Classroom Teachers,42
IL,Annawan CUSD 226,1703810,Classroom teachers in their first year of teaching,5
IL,Annawan CUSD 226,1703810,Classroom teachers in their second year of teaching,2
IL,Annawan CUSD 226,1703810,Teachers absent more than 10 days of the school year,1
IL,Annawan CUSD 226,1703810,High-School Counselors,2
IL,Antioch CCSD 34,1703840,Classroom Teachers,221
IL,Antioch CCSD 34,1703840,Classroom teachers in their first year of teaching,5
IL,Antioch CCSD 34,1703840,Classroom teachers in their second year of teaching,7
IL,Antioch CCSD 34,1703840,Teachers absent more than 10 days of the school year,74.7
IL,Antioch CCSD 34,1703840,High-School Counselors,13.5
IL,CHSD 117,1703870,Classroom Teachers,201.8
IL,CHSD 117,1703870,Classroom teachers in their first year of teaching,5.6
IL,CHSD 117,1703870,Classroom teachers in their second year of teaching,6
IL,CHSD 117,1703870,Teachers absent more than 10 days of the school year,26.4
IL,CHSD 117,1703870,High-School Counselors,10
IL,Aptakisic-Tripp CCSD 102,1703900,Classroom Teachers,166.57
IL,Aptakisic-Tripp CCSD 102,1703900,Classroom teachers in their first year of teaching,3
IL,Aptakisic-Tripp CCSD 102,1703900,Classroom teachers in their second year of teaching,4
IL,Aptakisic-Tripp CCSD 102,1703900,Teachers absent more than 10 days of the school year,76.4
IL,Aptakisic-Tripp CCSD 102,1703900,High-School Counselors,0
IL,Arbor Park SD 145,1703930,Classroom Teachers,86
IL,Arbor Park SD 145,1703930,Classroom teachers in their first year of teaching,4
IL,Arbor Park SD 145,1703930,Classroom teachers in their second year of teaching,5
IL,Arbor Park SD 145,1703930,Teachers absent more than 10 days of the school year,21
IL,Arbor Park SD 145,1703930,High-School Counselors,2.25
IL,Argenta-Oreana CUSD 1,1703990,Classroom Teachers,69
IL,Argenta-Oreana CUSD 1,1703990,Classroom teachers in their first year of teaching,4
IL,Argenta-Oreana CUSD 1,1703990,Classroom teachers in their second year of teaching,1
IL,Argenta-Oreana CUSD 1,1703990,Teachers absent more than 10 days of the school year,30
IL,Argenta-Oreana CUSD 1,1703990,High-School Counselors,1
IL,Summit SD 104,1704050,Classroom Teachers,137
IL,Summit SD 104,1704050,Classroom teachers in their first year of teaching,4
IL,Summit SD 104,1704050,Classroom teachers in their second year of teaching,4
IL,Summit SD 104,1704050,Teachers absent more than 10 days of the school year,40
IL,Summit SD 104,1704050,High-School Counselors,0
IL,Arlington Heights SD 25,1704140,Classroom Teachers,416.08
IL,Arlington Heights SD 25,1704140,Classroom teachers in their first year of teaching,25.73
IL,Arlington Heights SD 25,1704140,Classroom teachers in their second year of teaching,24.9
IL,Arlington Heights SD 25,1704140,Teachers absent more than 10 days of the school year,139
IL,Arlington Heights SD 25,1704140,High-School Counselors,0
IL,Township HSD 214,1704170,Classroom Teachers,644.45
IL,Township HSD 214,1704170,Classroom teachers in their first year of teaching,14.2
IL,Township HSD 214,1704170,Classroom teachers in their second year of teaching,15
IL,Township HSD 214,1704170,Teachers absent more than 10 days of the school year,111.8
IL,Township HSD 214,1704170,High-School Counselors,79.4
IL,Arthur CUSD 305,1704260,Classroom Teachers,106.5
IL,Arthur CUSD 305,1704260,Classroom teachers in their first year of teaching,7
IL,Arthur CUSD 305,1704260,Classroom teachers in their second year of teaching,5
IL,Arthur CUSD 305,1704260,Teachers absent more than 10 days of the school year,21
IL,Arthur CUSD 305,1704260,High-School Counselors,3
IL,Astoria CUSD 1,1704440,Classroom Teachers,31
IL,Astoria CUSD 1,1704440,Classroom teachers in their first year of teaching,12
IL,Astoria CUSD 1,1704440,Classroom teachers in their second year of teaching,6
IL,Astoria CUSD 1,1704440,Teachers absent more than 10 days of the school year,18.66
IL,Astoria CUSD 1,1704440,High-School Counselors,3
IL,Athens CUSD 213,1704470,Classroom Teachers,74
IL,Athens CUSD 213,1704470,Classroom teachers in their first year of teaching,1
IL,Athens CUSD 213,1704470,Classroom teachers in their second year of teaching,1
IL,Athens CUSD 213,1704470,Teachers absent more than 10 days of the school year,4
IL,Athens CUSD 213,1704470,High-School Counselors,2.5
IL,Atwood Heights SD 125,1704560,Classroom Teachers,49
IL,Atwood Heights SD 125,1704560,Classroom teachers in their first year of teaching,2
IL,Atwood Heights SD 125,1704560,Classroom teachers in their second year of teaching,1
IL,Atwood Heights SD 125,1704560,Teachers absent more than 10 days of the school year,7
IL,Atwood Heights SD 125,1704560,High-School Counselors,2
IL,Auburn CUSD 10,1704620,Classroom Teachers,87
IL,Auburn CUSD 10,1704620,Classroom teachers in their first year of teaching,0
IL,Auburn CUSD 10,1704620,Classroom teachers in their second year of teaching,2
IL,Auburn CUSD 10,1704620,Teachers absent more than 10 days of the school year,11
IL,Auburn CUSD 10,1704620,High-School Counselors,1
IL,Aurora East USD 131,1704680,Classroom Teachers,989
IL,Aurora East USD 131,1704680,Classroom teachers in their first year of teaching,34
IL,Aurora East USD 131,1704680,Classroom teachers in their second year of teaching,28.5
IL,Aurora East USD 131,1704680,Teachers absent more than 10 days of the school year,348
IL,Aurora East USD 131,1704680,High-School Counselors,21
IL,Aurora West USD 129,1704710,Classroom Teachers,801.2
IL,Aurora West USD 129,1704710,Classroom teachers in their first year of teaching,57.78
IL,Aurora West USD 129,1704710,Classroom teachers in their second year of teaching,39
IL,Aurora West USD 129,1704710,Teachers absent more than 10 days of the school year,222
IL,Aurora West USD 129,1704710,High-School Counselors,11
IL,Evergreen Park ESD 124,1714550,Classroom Teachers,161.5
IL,Evergreen Park ESD 124,1714550,Classroom teachers in their first year of teaching,11
IL,Evergreen Park ESD 124,1714550,Classroom teachers in their second year of teaching,8
IL,Evergreen Park ESD 124,1714550,Teachers absent more than 10 days of the school year,40.5
IL,Evergreen Park ESD 124,1714550,High-School Counselors,1
IL,Fieldcrest CUSD 6,1715100,Classroom Teachers,84.91
IL,Fieldcrest CUSD 6,1715100,Classroom teachers in their first year of teaching,5
IL,Fieldcrest CUSD 6,1715100,Classroom teachers in their second year of teaching,2
IL,Fieldcrest CUSD 6,1715100,Teachers absent more than 10 days of the school year,6.75
IL,Fieldcrest CUSD 6,1715100,High-School Counselors,1.8
IL,Flora CUSD 35,1715400,Classroom Teachers,88
IL,Flora CUSD 35,1715400,Classroom teachers in their first year of teaching,3
IL,Flora CUSD 35,1715400,Classroom teachers in their second year of teaching,1
IL,Flora CUSD 35,1715400,Teachers absent more than 10 days of the school year,19
IL,Flora CUSD 35,1715400,High-School Counselors,0.5
IL,Flossmoor SD 161,1715420,Classroom Teachers,170.67
IL,Flossmoor SD 161,1715420,Classroom teachers in their first year of teaching,29
IL,Flossmoor SD 161,1715420,Classroom teachers in their second year of teaching,16
IL,Flossmoor SD 161,1715420,Teachers absent more than 10 days of the school year,74
IL,Flossmoor SD 161,1715420,High-School Counselors,0
IL,Forest Park SD 91,1715450,Classroom Teachers,93.5
IL,Forest Park SD 91,1715450,Classroom teachers in their first year of teaching,8
IL,Forest Park SD 91,1715450,Classroom teachers in their second year of teaching,16
IL,Forest Park SD 91,1715450,Teachers absent more than 10 days of the school year,28
IL,Forest Park SD 91,1715450,High-School Counselors,0
IL,Forest Ridge SD 142,1715480,Classroom Teachers,95.18
IL,Forest Ridge SD 142,1715480,Classroom teachers in their first year of teaching,16.1
IL,Forest Ridge SD 142,1715480,Classroom teachers in their second year of teaching,34
IL,Forest Ridge SD 142,1715480,Teachers absent more than 10 days of the school year,0
IL,Forest Ridge SD 142,1715480,High-School Counselors,0
IL,Forrestville Valley CUSD 221,1715490,Classroom Teachers,48.22
IL,Forrestville Valley CUSD 221,1715490,Classroom teachers in their first year of teaching,2
IL,Forrestville Valley CUSD 221,1715490,Classroom teachers in their second year of teaching,6
IL,Forrestville Valley CUSD 221,1715490,Teachers absent more than 10 days of the school year,3
IL,Forrestville Valley CUSD 221,1715490,High-School Counselors,0
IL,Frankfort CCSD 157C,1715700,Classroom Teachers,161.87
IL,Frankfort CCSD 157C,1715700,Classroom teachers in their first year of teaching,18
IL,Frankfort CCSD 157C,1715700,Classroom teachers in their second year of teaching,18
IL,Frankfort CCSD 157C,1715700,Teachers absent more than 10 days of the school year,43.1
IL,Frankfort CCSD 157C,1715700,High-School Counselors,0
IL,Franklin CUSD 1,1715750,Classroom Teachers,29
IL,Franklin CUSD 1,1715750,Classroom teachers in their first year of teaching,1
IL,Franklin CUSD 1,1715750,Classroom teachers in their second year of teaching,2
IL,Franklin CUSD 1,1715750,Teachers absent more than 10 days of the school year,8
IL,Franklin CUSD 1,1715750,High-School Counselors,1
IL,Franklin Park SD 84,1715780,Classroom Teachers,113.2
IL,Franklin Park SD 84,1715780,Classroom teachers in their first year of teaching,13
IL,Franklin Park SD 84,1715780,Classroom teachers in their second year of teaching,13
IL,Franklin Park SD 84,1715780,Teachers absent more than 10 days of the school year,22
IL,Franklin Park SD 84,1715780,High-School Counselors,0
IL,Serena CUSD 2,1715880,Classroom Teachers,54
IL,Serena CUSD 2,1715880,Classroom teachers in their first year of teaching,0
IL,Serena CUSD 2,1715880,Classroom teachers in their second year of teaching,0
IL,Serena CUSD 2,1715880,Teachers absent more than 10 days of the school year,7
IL,Serena CUSD 2,1715880,High-School Counselors,0.5
IL,Freeport SD 145,1715900,Classroom Teachers,338.83
IL,Freeport SD 145,1715900,Classroom teachers in their first year of teaching,21
IL,Freeport SD 145,1715900,Classroom teachers in their second year of teaching,32.5
IL,Freeport SD 145,1715900,Teachers absent more than 10 days of the school year,57.53
IL,Freeport SD 145,1715900,High-School Counselors,8
IL,Fremont SD 79,1715930,Classroom Teachers,141
IL,Fremont SD 79,1715930,Classroom teachers in their first year of teaching,10
IL,Fremont SD 79,1715930,Classroom teachers in their second year of teaching,3
IL,Fremont SD 79,1715930,Teachers absent more than 10 days of the school year,42
IL,Fremont SD 79,1715930,High-School Counselors,0
IL,Galatia CUSD 1,1716020,Classroom Teachers,37
IL,Galatia CUSD 1,1716020,Classroom teachers in their first year of teaching,2
IL,Galatia CUSD 1,1716020,Classroom teachers in their second year of teaching,2
IL,Galatia CUSD 1,1716020,Teachers absent more than 10 days of the school year,6
IL,Galatia CUSD 1,1716020,High-School Counselors,1
IL,Galena USD 120,1716050,Classroom Teachers,65.15
IL,Galena USD 120,1716050,Classroom teachers in their first year of teaching,0
IL,Galena USD 120,1716050,Classroom teachers in their second year of teaching,2.6
IL,Galena USD 120,1716050,Teachers absent more than 10 days of the school year,2.38
IL,Galena USD 120,1716050,High-School Counselors,2.95
IL,Galesburg CUSD 205,1716080,Classroom Teachers,298.8
IL,Galesburg CUSD 205,1716080,Classroom teachers in their first year of teaching,10
IL,Galesburg CUSD 205,1716080,Classroom teachers in their second year of teaching,8
IL,Galesburg CUSD 205,1716080,Teachers absent more than 10 days of the school year,59.5
IL,Galesburg CUSD 205,1716080,High-School Counselors,7
IL,Geneseo CUSD 228,1716350,Classroom Teachers,158.88
IL,Geneseo CUSD 228,1716350,Classroom teachers in their first year of teaching,9.6
IL,Geneseo CUSD 228,1716350,Classroom teachers in their second year of teaching,5
IL,Geneseo CUSD 228,1716350,Teachers absent more than 10 days of the school year,57
IL,Geneseo CUSD 228,1716350,High-School Counselors,5
IL,Geneva CUSD 304,1716380,Classroom Teachers,403.28
IL,Geneva CUSD 304,1716380,Classroom teachers in their first year of teaching,22
IL,Geneva CUSD 304,1716380,Classroom teachers in their second year of teaching,28.8
IL,Geneva CUSD 304,1716380,Teachers absent more than 10 days of the school year,69.5
IL,Geneva CUSD 304,1716380,High-School Counselors,10.4
IL,Genoa Kingston CUSD 424,1716410,Classroom Teachers,107
IL,Genoa Kingston CUSD 424,1716410,Classroom teachers in their first year of teaching,6
IL,Genoa Kingston CUSD 424,1716410,Classroom teachers in their second year of teaching,1
IL,Genoa Kingston CUSD 424,1716410,Teachers absent more than 10 days of the school year,34
IL,Genoa Kingston CUSD 424,1716410,High-School Counselors,3
IL,Gillespie CUSD 7,1716680,Classroom Teachers,71.5
IL,Gillespie CUSD 7,1716680,Classroom teachers in their first year of teaching,0
IL,Gillespie CUSD 7,1716680,Classroom teachers in their second year of teaching,0
IL,Gillespie CUSD 7,1716680,Teachers absent more than 10 days of the school year,26
IL,Gillespie CUSD 7,1716680,High-School Counselors,2
IL,Glen Ellyn SD 41,1716800,Classroom Teachers,272.56
IL,Glen Ellyn SD 41,1716800,Classroom teachers in their first year of teaching,19
IL,Glen Ellyn SD 41,1716800,Classroom teachers in their second year of teaching,28
IL,Glen Ellyn SD 41,1716800,Teachers absent more than 10 days of the school year,92
IL,Glen Ellyn SD 41,1716800,High-School Counselors,3
IL,Glenbard Twp HSD 87,1716830,Classroom Teachers,496.01
IL,Glenbard Twp HSD 87,1716830,Classroom teachers in their first year of teaching,5.56
IL,Glenbard Twp HSD 87,1716830,Classroom teachers in their second year of teaching,3.63
IL,Glenbard Twp HSD 87,1716830,Teachers absent more than 10 days of the school year,120.2
IL,Glenbard Twp HSD 87,1716830,High-School Counselors,28.85
IL,Glencoe SD 35,1716860,Classroom Teachers,115.8
IL,Glencoe SD 35,1716860,Classroom teachers in their first year of teaching,2.8
IL,Glencoe SD 35,1716860,Classroom teachers in their second year of teaching,1
IL,Glencoe SD 35,1716860,Teachers absent more than 10 days of the school year,5.2
IL,Glencoe SD 35,1716860,High-School Counselors,0
IL,Glenview CCSD 34,1716920,Classroom Teachers,407.6
IL,Glenview CCSD 34,1716920,Classroom teachers in their first year of teaching,38.3
IL,Glenview CCSD 34,1716920,Classroom teachers in their second year of teaching,24.4
IL,Glenview CCSD 34,1716920,Teachers absent more than 10 days of the school year,136
IL,Glenview CCSD 34,1716920,High-School Counselors,0
IL,Brookwood SD 167,1716950,Classroom Teachers,88
IL,Brookwood SD 167,1716950,Classroom teachers in their first year of teaching,9
IL,Brookwood SD 167,1716950,Classroom teachers in their second year of teaching,6
IL,Brookwood SD 167,1716950,Teachers absent more than 10 days of the school year,20
IL,Brookwood SD 167,1716950,High-School Counselors,0
IL,Woodridge SD 68,1717040,Classroom Teachers,242
IL,Woodridge SD 68,1717040,Classroom teachers in their first year of teaching,19
IL,Woodridge SD 68,1717040,Classroom teachers in their second year of teaching,20
IL,Woodridge SD 68,1717040,Teachers absent more than 10 days of the school year,62
IL,Woodridge SD 68,1717040,High-School Counselors,1
IL,Granite City CUSD 9,1717280,Classroom Teachers,318
IL,Granite City CUSD 9,1717280,Classroom teachers in their first year of teaching,4
IL,Granite City CUSD 9,1717280,Classroom teachers in their second year of teaching,9
IL,Granite City CUSD 9,1717280,Teachers absent more than 10 days of the school year,120
IL,Granite City CUSD 9,1717280,High-School Counselors,7
IL,Grant Park CUSD 6,1717370,Classroom Teachers,40
IL,Grant Park CUSD 6,1717370,Classroom teachers in their first year of teaching,4
IL,Grant Park CUSD 6,1717370,Classroom teachers in their second year of teaching,8
IL,Grant Park CUSD 6,1717370,Teachers absent more than 10 days of the school year,4
IL,Grant Park CUSD 6,1717370,High-School Counselors,2
IL,Grayslake CCSD 46,1717520,Classroom Teachers,267
IL,Grayslake CCSD 46,1717520,Classroom teachers in their first year of teaching,17.5
IL,Grayslake CCSD 46,1717520,Classroom teachers in their second year of teaching,22.5
IL,Grayslake CCSD 46,1717520,Teachers absent more than 10 days of the school year,98
IL,Grayslake CCSD 46,1717520,High-School Counselors,1
IL,Bond County CUSD 2,1717730,Classroom Teachers,126.3
IL,Bond County CUSD 2,1717730,Classroom teachers in their first year of teaching,6
IL,Bond County CUSD 2,1717730,Classroom teachers in their second year of teaching,3
IL,Bond County CUSD 2,1717730,Teachers absent more than 10 days of the school year,21
IL,Bond County CUSD 2,1717730,High-School Counselors,3
IL,Griggsville-Perry CUSD 4,1717790,Classroom Teachers,35.25
IL,Griggsville-Perry CUSD 4,1717790,Classroom teachers in their first year of teaching,3
IL,Griggsville-Perry CUSD 4,1717790,Classroom teachers in their second year of teaching,1
IL,Griggsville-Perry CUSD 4,1717790,Teachers absent more than 10 days of the school year,5
IL,Griggsville-Perry CUSD 4,1717790,High-School Counselors,0.99
IL,Gurnee SD 56,1717800,Classroom Teachers,153
IL,Gurnee SD 56,1717800,Classroom teachers in their first year of teaching,4
IL,Gurnee SD 56,1717800,Classroom teachers in their second year of teaching,11
IL,Gurnee SD 56,1717800,Teachers absent more than 10 days of the school year,51
IL,Gurnee SD 56,1717800,High-School Counselors,0
IL,Northbrook ESD 27,1717850,Classroom Teachers,108.27
IL,Northbrook ESD 27,1717850,Classroom teachers in their first year of teaching,1
IL,Northbrook ESD 27,1717850,Classroom teachers in their second year of teaching,2
IL,Northbrook ESD 27,1717850,Teachers absent more than 10 days of the school year,40
IL,Northbrook ESD 27,1717850,High-School Counselors,1
IL,Hardin County CUSD 1,1718200,Classroom Teachers,36
IL,Hardin County CUSD 1,1718200,Classroom teachers in their first year of teaching,2
IL,Hardin County CUSD 1,1718200,Classroom teachers in their second year of teaching,0
IL,Hardin County CUSD 1,1718200,Teachers absent more than 10 days of the school year,6
IL,Hardin County CUSD 1,1718200,High-School Counselors,3
IL,Harlem UD 122,1718240,Classroom Teachers,477.04
IL,Harlem UD 122,1718240,Classroom teachers in their first year of teaching,9
IL,Harlem UD 122,1718240,Classroom teachers in their second year of teaching,10
IL,Harlem UD 122,1718240,Teachers absent more than 10 days of the school year,135
IL,Harlem UD 122,1718240,High-School Counselors,12
IL,Harrisburg CUSD 3,1718270,Classroom Teachers,116
IL,Harrisburg CUSD 3,1718270,Classroom teachers in their first year of teaching,1
IL,Harrisburg CUSD 3,1718270,Classroom teachers in their second year of teaching,0
IL,Harrisburg CUSD 3,1718270,Teachers absent more than 10 days of the school year,38
IL,Harrisburg CUSD 3,1718270,High-School Counselors,1
IL,Harvard CUSD 50,1718420,Classroom Teachers,206.95
IL,Harvard CUSD 50,1718420,Classroom teachers in their first year of teaching,20
IL,Harvard CUSD 50,1718420,Classroom teachers in their second year of teaching,17.3
IL,Harvard CUSD 50,1718420,Teachers absent more than 10 days of the school year,129
IL,Harvard CUSD 50,1718420,High-School Counselors,3
IL,Harvey SD 152,1718450,Classroom Teachers,127
IL,Harvey SD 152,1718450,Classroom teachers in their first year of teaching,1
IL,Harvey SD 152,1718450,Classroom teachers in their second year of teaching,1
IL,Harvey SD 152,1718450,Teachers absent more than 10 days of the school year,73
IL,Harvey SD 152,1718450,High-School Counselors,0
IL,W Harvey-Dixmoor PSD 147,1718480,Classroom Teachers,70
IL,W Harvey-Dixmoor PSD 147,1718480,Classroom teachers in their first year of teaching,2
IL,W Harvey-Dixmoor PSD 147,1718480,Classroom teachers in their second year of teaching,6
IL,W Harvey-Dixmoor PSD 147,1718480,Teachers absent more than 10 days of the school year,37
IL,W Harvey-Dixmoor PSD 147,1718480,High-School Counselors,2
IL,Havana CUSD 126,1718510,Classroom Teachers,73.75
IL,Havana CUSD 126,1718510,Classroom teachers in their first year of teaching,2
IL,Havana CUSD 126,1718510,Classroom teachers in their second year of teaching,0
IL,Havana CUSD 126,1718510,Teachers absent more than 10 days of the school year,10.5
IL,Havana CUSD 126,1718510,High-School Counselors,2
IL,Township HSD 211,1730450,Classroom Teachers,797.1
IL,Township HSD 211,1730450,Classroom teachers in their first year of teaching,36
IL,Township HSD 211,1730450,Classroom teachers in their second year of teaching,26
IL,Township HSD 211,1730450,Teachers absent more than 10 days of the school year,166.2
IL,Township HSD 211,1730450,High-School Counselors,73.8
IL,Northwestern CUSD 2,1730540,Classroom Teachers,36
IL,Northwestern CUSD 2,1730540,Classroom teachers in their first year of teaching,1
IL,Northwestern CUSD 2,1730540,Classroom teachers in their second year of teaching,0
IL,Northwestern CUSD 2,1730540,Teachers absent more than 10 days of the school year,11
IL,Northwestern CUSD 2,1730540,High-School Counselors,3
IL,Palos Heights SD 128,1730570,Classroom Teachers,48.6
IL,Palos Heights SD 128,1730570,Classroom teachers in their first year of teaching,4
IL,Palos Heights SD 128,1730570,Classroom teachers in their second year of teaching,2
IL,Palos Heights SD 128,1730570,Teachers absent more than 10 days of the school year,9
IL,Palos Heights SD 128,1730570,High-School Counselors,2
IL,Palos CCSD 118,1730600,Classroom Teachers,133.07
IL,Palos CCSD 118,1730600,Classroom teachers in their first year of teaching,3
IL,Palos CCSD 118,1730600,Classroom teachers in their second year of teaching,0
IL,Palos CCSD 118,1730600,Teachers absent more than 10 days of the school year,39.8
IL,Palos CCSD 118,1730600,High-School Counselors,0
IL,Pana CUSD 8,1730630,Classroom Teachers,82.1
IL,Pana CUSD 8,1730630,Classroom teachers in their first year of teaching,4
IL,Pana CUSD 8,1730630,Classroom teachers in their second year of teaching,4
IL,Pana CUSD 8,1730630,Teachers absent more than 10 days of the school year,59
IL,Pana CUSD 8,1730630,High-School Counselors,2
IL,Panhandle CUSD 2,1730660,Classroom Teachers,46.5
IL,Panhandle CUSD 2,1730660,Classroom teachers in their first year of teaching,1
IL,Panhandle CUSD 2,1730660,Classroom teachers in their second year of teaching,0
IL,Panhandle CUSD 2,1730660,Teachers absent more than 10 days of the school year,19
IL,Panhandle CUSD 2,1730660,High-School Counselors,2
IL,Paris-Union SD 95,1730750,Classroom Teachers,105.25
IL,Paris-Union SD 95,1730750,Classroom teachers in their first year of teaching,2
IL,Paris-Union SD 95,1730750,Classroom teachers in their second year of teaching,3
IL,Paris-Union SD 95,1730750,Teachers absent more than 10 days of the school year,13
IL,Paris-Union SD 95,1730750,High-School Counselors,5
IL,Paris CUSD 4,1730780,Classroom Teachers,67.7
IL,Paris CUSD 4,1730780,Classroom teachers in their first year of teaching,3
IL,Paris CUSD 4,1730780,Classroom teachers in their second year of teaching,4
IL,Paris CUSD 4,1730780,Teachers absent more than 10 days of the school year,10
IL,Paris CUSD 4,1730780,High-School Counselors,4
IL,Park Forest SD 163,1730810,Classroom Teachers,126.98
IL,Park Forest SD 163,1730810,Classroom teachers in their first year of teaching,34
IL,Park Forest SD 163,1730810,Classroom teachers in their second year of teaching,14
IL,Park Forest SD 163,1730810,Teachers absent more than 10 days of the school year,4
IL,Park Forest SD 163,1730810,High-School Counselors,3.33
IL,Park Ridge CCSD 64,1730840,Classroom Teachers,380.54
IL,Park Ridge CCSD 64,1730840,Classroom teachers in their first year of teaching,43
IL,Park Ridge CCSD 64,1730840,Classroom teachers in their second year of teaching,40.15
IL,Park Ridge CCSD 64,1730840,Teachers absent more than 10 days of the school year,166
IL,Park Ridge CCSD 64,1730840,High-School Counselors,2
IL,Pearl City CUSD 200,1731020,Classroom Teachers,36.12
IL,Pearl City CUSD 200,1731020,Classroom teachers in their first year of teaching,0
IL,Pearl City CUSD 200,1731020,Classroom teachers in their second year of teaching,0
IL,Pearl City CUSD 200,1731020,Teachers absent more than 10 days of the school year,2
IL,Pearl City CUSD 200,1731020,High-School Counselors,1
IL,Pecatonica CUSD 321,1731050,Classroom Teachers,65
IL,Pecatonica CUSD 321,1731050,Classroom teachers in their first year of teaching,2
IL,Pecatonica CUSD 321,1731050,Classroom teachers in their second year of teaching,0
IL,Pecatonica CUSD 321,1731050,Teachers absent more than 10 days of the school year,23
IL,Pecatonica CUSD 321,1731050,High-School Counselors,2
IL,Pekin PSD 108,1731080,Classroom Teachers,217.43
IL,Pekin PSD 108,1731080,Classroom teachers in their first year of teaching,1.43
IL,Pekin PSD 108,1731080,Classroom teachers in their second year of teaching,11
IL,Pekin PSD 108,1731080,Teachers absent more than 10 days of the school year,42
IL,Pekin PSD 108,1731080,High-School Counselors,5.98
IL,Peoria SD 150,1731230,Classroom Teachers,1001.2
IL,Peoria SD 150,1731230,Classroom teachers in their first year of teaching,159.34
IL,Peoria SD 150,1731230,Classroom teachers in their second year of teaching,56
IL,Peoria SD 150,1731230,Teachers absent more than 10 days of the school year,383.89
IL,Peoria SD 150,1731230,High-School Counselors,25.5
IL,Peotone CUSD 207U,1731290,Classroom Teachers,102.6
IL,Peotone CUSD 207U,1731290,Classroom teachers in their first year of teaching,12
IL,Peotone CUSD 207U,1731290,Classroom teachers in their second year of teaching,5
IL,Peotone CUSD 207U,1731290,Teachers absent more than 10 days of the school year,28
IL,Peotone CUSD 207U,1731290,High-School Counselors,3
IL,Porta CUSD 202,1731410,Classroom Teachers,64
IL,Porta CUSD 202,1731410,Classroom teachers in their first year of teaching,0
IL,Porta CUSD 202,1731410,Classroom teachers in their second year of teaching,0
IL,Porta CUSD 202,1731410,Teachers absent more than 10 days of the school year,0
IL,Porta CUSD 202,1731410,High-School Counselors,0
IL,Southwestern CUSD 9,1731500,Classroom Teachers,90.17
IL,Southwestern CUSD 9,1731500,Classroom teachers in their first year of teaching,1
IL,Southwestern CUSD 9,1731500,Classroom teachers in their second year of teaching,3
IL,Southwestern CUSD 9,1731500,Teachers absent more than 10 days of the school year,24
IL,Southwestern CUSD 9,1731500,High-School Counselors,1
IL,Pikeland CUSD 10,1731710,Classroom Teachers,86.5
IL,Pikeland CUSD 10,1731710,Classroom teachers in their first year of teaching,3
IL,Pikeland CUSD 10,1731710,Classroom teachers in their second year of teaching,2
