Lea State,LEA,ID,Sex,Total
CA,Healdsburg Unified,600044,F,78
CA,Washington Unified,641580,M,574
CA,Washington Unified,641580,F,513
CA,San Leandro Unified,634680,M,751
CA,San Leandro Unified,634680,F,679
CA,Rim of the World Unified,632610,M,393
CA,Rim of the World Unified,632610,F,347
CA,Old Adobe Union,628320,M,100
CA,Old Adobe Union,628320,F,74
CA,Calaveras Unified,606870,M,336
CA,Calaveras Unified,606870,F,286
CA,Martinez Unified,624030,M,229
CA,Martinez Unified,624030,F,194
CA,Riverside County Office of Education,691026,M,700
CA,Riverside County Office of Education,691026,F,431
CA,Mountain View-Los Altos Union High,626310,M,237
CA,Mountain View-Los Altos Union High,626310,F,255
CA,Tustin Unified,640150,M,964
CA,Tustin Unified,640150,F,880
CA,Cupertino Union,610290,M,264
CA,Cupertino Union,610290,F,226
CA,Walnut Valley Unified,641280,M,308
CA,Walnut Valley Unified,641280,F,295
CA,Dublin Unified,600019,M,261
CA,Dublin Unified,600019,F,263
CA,Santa Clara Unified,635430,M,956
CA,Santa Clara Unified,635430,F,788
CA,Santa Cruz County Office of Education,691036,M,156
CA,Santa Cruz County Office of Education,691036,F,140
CA,Maxwell Unified,624150,M,27
CA,Maxwell Unified,624150,F,15
CA,Los Alamitos Unified,622590,M,186
CA,Los Alamitos Unified,622590,F,212
CA,Shasta Union High,636600,M,461
CA,Shasta Union High,636600,F,400
CA,Hawthorne,616680,M,485
CA,Hawthorne,616680,F,402
CA,Ukiah Unified,640300,M,642
CA,Ukiah Unified,640300,F,531
CA,Los Banos Unified,622740,M,883
CA,Los Banos Unified,622740,F,877
CA,San Luis Coastal Unified,634800,M,412
CA,San Luis Coastal Unified,634800,F,402
CA,Yucaipa-Calimesa Joint Unified,643560,M,665
CA,Yucaipa-Calimesa Joint Unified,643560,F,621
CA,Beaumont Unified,604290,M,711
CA,Beaumont Unified,604290,F,632
CA,El Dorado Union High,612070,M,421
CA,El Dorado Union High,612070,F,399
CA,Sonoma County Office of Education,691040,M,226
CA,Sonoma County Office of Education,691040,F,96
CA,San Jose Unified,634590,M,1945
CA,San Jose Unified,634590,F,1847
CA,Manteca Unified,623610,M,1634
CA,Manteca Unified,623610,F,1421
CA,Soledad Unified,637050,M,312
CA,Soledad Unified,637050,F,315
CA,Ventura County Office of Education,691047,M,288
CA,Ventura County Office of Education,691047,F,146
CA,Humboldt County Office of Education,691009,M,135
CA,Humboldt County Office of Education,691009,F,68
CA,Hayward Unified,616740,M,1695
CA,Hayward Unified,616740,F,1625
CA,Galt Joint Union High,614820,M,180
CA,Galt Joint Union High,614820,F,194
CA,Wheatland,642330,M,43
CA,Wheatland,642330,F,48
CA,Yosemite Unified,600160,M,208
CA,Yosemite Unified,600160,F,170
CA,Klamath-Trinity Joint Unified,619950,M,19
CA,Klamath-Trinity Joint Unified,619950,F,17
CA,Siskiyou Union High,636940,M,50
CA,Siskiyou Union High,636940,F,47
CA,Southern Trinity Joint Unified,637630,M,10
CA,Southern Trinity Joint Unified,637630,F,12
CA,Marysville Joint Unified,624090,M,826
CA,Marysville Joint Unified,624090,F,720
CA,Pomona Unified,631320,M,1814
CA,Pomona Unified,631320,F,1637
CA,Keyes Union,619620,M,38
CA,Keyes Union,619620,F,33
CA,Sierra Sands Unified,636800,M,414
CA,Sierra Sands Unified,636800,F,376
CA,San Bernardino City Unified,634170,M,5280
CA,San Bernardino City Unified,634170,F,4660
CA,Monrovia Unified,625320,M,397
CA,Monrovia Unified,625320,F,324
CA,Duarte Unified,611520,M,155
CA,Duarte Unified,611520,F,180
CA,Carmel Unified,607530,M,163
CA,Carmel Unified,607530,F,143
CA,Kings Canyon Joint Unified,619700,M,461
CA,Kings Canyon Joint Unified,619700,F,388
CA,Sequoia Union High,636390,M,911
CA,Sequoia Union High,636390,F,773
CA,Selma Unified,636270,M,431
CA,Selma Unified,636270,F,396
CA,Antioch Unified,602850,M,1883
CA,Antioch Unified,602850,F,1709
CA,South San Francisco Unified,637530,M,607
CA,South San Francisco Unified,637530,F,555
CA,Val Verde Unified,691135,M,1281
CA,Val Verde Unified,691135,F,1173
CA,Placer Union High,630750,M,310
CA,Placer Union High,630750,F,265
CA,Corona-Norco Unified,609850,M,2427
CA,Corona-Norco Unified,609850,F,2138
CA,Death Valley Unified,610680,M,4
CA,Death Valley Unified,610680,F,6
CA,Yolo County Office of Education,691049,M,141
CA,Yolo County Office of Education,691049,F,65
CA,San Francisco Unified,634410,M,3994
CA,San Francisco Unified,634410,F,3473
CA,Mendota Unified,600022,M,252
CA,Mendota Unified,600022,F,218
CA,William S. Hart Union High,642510,M,1179
CA,William S. Hart Union High,642510,F,1019
CA,Del Norte County Office of Education,691063,M,45
CA,Del Norte County Office of Education,691063,F,31
CA,Tulare City,639870,M,330
CA,Tulare City,639870,F,262
CA,Ojai Unified,628270,M,197
CA,Ojai Unified,628270,F,166
CA,Colton Joint Unified,609390,M,1625
CA,Colton Joint Unified,609390,F,1531
CA,Bellflower Unified,604440,M,769
CA,Bellflower Unified,604440,F,665
CA,Placer County Office of Education,691025,M,99
CA,Placer County Office of Education,691025,F,49
CA,Kern High,619540,M,3155
CA,Kern High,619540,F,3285
CA,Placentia-Yorba Linda Unified,630660,M,1246
CA,Placentia-Yorba Linda Unified,630660,F,1074
CA,Fremont Union High,614430,M,389
CA,Fremont Union High,614430,F,337
CA,Middletown Unified,624750,M,111
CA,Middletown Unified,624750,F,129
CA,Mendocino County Office of Education,691019,M,63
CA,Mendocino County Office of Education,691019,F,33
CA,Hamilton Unified,601339,M,35
CA,Hamilton Unified,601339,F,25
CA,Saint Helena Unified,637830,M,44
CA,Saint Helena Unified,637830,F,44
CA,Coalinga-Huron Unified,609120,M,372
CA,Coalinga-Huron Unified,609120,F,297
CA,Hilmar Unified,617220,M,95
CA,Hilmar Unified,617220,F,101
CA,Escondido Union,612880,M,1075
CA,Escondido Union,612880,F,965
CA,Riverside Unified,633150,M,2615
CA,Riverside Unified,633150,F,2405
CA,Palo Verde Unified,629640,M,252
CA,Palo Verde Unified,629640,F,262
CA,Orland Joint Unified,600045,M,171
CA,Orland Joint Unified,600045,F,134
CA,Borrego Springs Unified,605700,M,8
CA,Borrego Springs Unified,605700,F,16
CA,Woodlake Unified,601418,M,128
CA,Woodlake Unified,601418,F,110
CA,Scotts Valley Unified,600043,M,107
CA,Scotts Valley Unified,600043,F,92
CA,Southern Humboldt Joint Unified,637590,M,143
CA,Southern Humboldt Joint Unified,637590,F,102
CA,Moorpark Unified,625690,M,253
CA,Moorpark Unified,625690,F,212
CA,Shoreline Unified,636670,M,67
CA,Shoreline Unified,636670,F,67
CA,Sierra-Plumas Joint Unified,636780,M,14
CA,Sierra-Plumas Joint Unified,636780,F,12
CA,Piedmont City Unified,630330,M,50
CA,Piedmont City Unified,630330,F,49
CA,Ripon Unified,632880,M,108
CA,Ripon Unified,632880,F,99
CA,Cabrillo Unified,606780,M,182
CA,Cabrillo Unified,606780,F,149
CA,Nevada Joint Union High,626880,M,628
CA,Nevada Joint Union High,626880,F,649
CA,Fallbrook Union High,613530,M,254
CA,Fallbrook Union High,613530,F,196
CA,Kingsburg Joint Union High,619830,M,84
CA,Kingsburg Joint Union High,619830,F,89
CA,Hemet Unified,616920,M,2488
CA,Hemet Unified,616920,F,2298
CA,Davis Joint Unified,610620,M,383
CA,Davis Joint Unified,610620,F,359
CA,Fremont Unified,614400,M,1154
CA,Fremont Unified,614400,F,1042
CA,Monterey Peninsula Unified,625530,M,753
CA,Monterey Peninsula Unified,625530,F,713
CA,Lompoc Unified,622410,M,837
CA,Lompoc Unified,622410,F,756
CA,Napa County Office of Education,691022,M,58
CA,Napa County Office of Education,691022,F,41
CA,Paramount Unified,629850,M,713
CA,Paramount Unified,629850,F,662
CA,Patterson Joint Unified,630030,M,452
CA,Patterson Joint Unified,630030,F,370
CA,Willits Unified,642560,M,261
CA,Willits Unified,642560,F,214
CA,Rocklin Unified,600013,M,534
CA,Rocklin Unified,600013,F,501
CA,Fowler Unified,614250,M,102
CA,Fowler Unified,614250,F,107
CA,Folsom-Cordova Unified,613890,M,1184
CA,Folsom-Cordova Unified,613890,F,989
CA,Larkspur-Corte Madera,620910,M,40
CA,Larkspur-Corte Madera,620910,F,38
CA,Williams Unified,642540,M,71
CA,Williams Unified,642540,F,95
CA,Amador County Office of Education,691001,M,44
CA,Amador County Office of Education,691001,F,33
CA,Tehachapi Unified,638880,M,430
CA,Tehachapi Unified,638880,F,373
CA,Roseland,633510,M,43
CA,Roseland,633510,F,50
CA,Ocean View,628140,M,269
CA,Ocean View,628140,F,232
CA,Novato Unified,627720,M,340
CA,Novato Unified,627720,F,358
CA,Moreland,625770,M,135
CA,Moreland,625770,F,124
CA,Upper Lake Unified,601442,M,107
CA,Upper Lake Unified,601442,F,105
CA,Caruthers Unified,600067,M,66
CA,Caruthers Unified,600067,F,67
CA,Laton Joint Unified,621150,M,47
CA,Laton Joint Unified,621150,F,43
CA,Campbell Union High,607230,M,530
CA,Campbell Union High,607230,F,482
CA,Orange County Department of Education,691024,M,1411
CA,Orange County Department of Education,691024,F,847
CA,El Dorado County Office of Education,691006,M,194
CA,El Dorado County Office of Education,691006,F,123
CA,Linden Unified,621810,M,133
CA,Linden Unified,621810,F,128
CA,Greenfield Union,616050,M,536
CA,Greenfield Union,616050,F,448
CA,South Pasadena Unified,637500,M,136
CA,South Pasadena Unified,637500,F,126
CA,Simi Valley Unified,636840,M,873
CA,Simi Valley Unified,636840,F,929
CA,Palm Springs Unified,629550,M,2517
CA,Palm Springs Unified,629550,F,2273
CA,Lodi Unified,622230,M,2300
CA,Lodi Unified,622230,F,2149
CA,Valley Center-Pauma Unified,600069,M,333
CA,Valley Center-Pauma Unified,600069,F,316
CA,San Marcos Unified,634880,M,981
CA,San Marcos Unified,634880,F,965
CA,Oroville Union High,629130,M,382
CA,Oroville Union High,629130,F,287
CA,Fall River Joint Unified,613470,M,196
CA,Fall River Joint Unified,613470,F,115
CA,La Canada Unified,620130,M,68
CA,La Canada Unified,620130,F,73
CA,Santa Cruz City High,635600,M,419
CA,Santa Cruz City High,635600,F,414
CA,Potter Valley Community Unified,631400,M,25
CA,Potter Valley Community Unified,631400,F,20
CA,El Rancho Unified,612180,M,510
CA,El Rancho Unified,612180,F,467
CA,Marin County Office of Education,691018,M,113
CA,Marin County Office of Education,691018,F,72
CA,Central Union High,608010,M,243
CA,Central Union High,608010,F,257
CA,Winton,642960,M,99
CA,Winton,642960,F,81
CA,Eastern Sierra Unified,611870,M,31
CA,Eastern Sierra Unified,611870,F,34
CA,Golden Plains Unified,691134,M,165
CA,Golden Plains Unified,691134,F,141
CA,Del Norte County Unified,610770,M,431
CA,Del Norte County Unified,610770,F,435
CA,Glendale Unified,615240,M,1001
CA,Glendale Unified,615240,F,854
CA,Lucerne Valley Unified,600015,M,109
CA,Lucerne Valley Unified,600015,F,79
CA,Konocti Unified,620070,M,637
CA,Konocti Unified,620070,F,539
CA,Eureka Union,613080,M,63
CA,Eureka Union,613080,F,62
CA,Arcadia Unified,602970,M,233
CA,Arcadia Unified,602970,F,200
CA,Santa Maria Joint Union High,635670,M,610
CA,Santa Maria Joint Union High,635670,F,560
CA,Yuba City Unified,643470,M,915
CA,Yuba City Unified,643470,F,928
CA,Holtville Unified,617430,M,62
CA,Holtville Unified,617430,F,75
CA,Fairfield-Suisun Unified,613360,M,1548
CA,Fairfield-Suisun Unified,613360,F,1455
CA,Bellevue Union,604380,M,152
CA,Bellevue Union,604380,F,126
CA,Trinity Alps Unified,601331,M,103
CA,Trinity Alps Unified,601331,F,86
CA,Colusa Unified,609570,M,109
CA,Colusa Unified,609570,F,87
CA,Silver Valley Unified,636820,M,107
CA,Silver Valley Unified,636820,F,108
CA,Black Oak Mine Unified,605240,M,89
CA,Black Oak Mine Unified,605240,F,79
CA,Lemon Grove,621330,M,286
CA,Lemon Grove,621330,F,273
CA,San Benito County Office of Education,691028,M,36
CA,San Benito County Office of Education,691028,F,10
CA,Banning Unified,603840,M,537
CA,Banning Unified,603840,F,431
CA,Garden Grove Unified,614880,M,1861
CA,Garden Grove Unified,614880,F,1661
CA,Central Unified,607970,M,1343
CA,Central Unified,607970,F,1170
CA,Baldwin Park Unified,603690,M,622
CA,Baldwin Park Unified,603690,F,580
CA,Laytonville Unified,642580,M,33
CA,Laytonville Unified,642580,F,45
CA,Eureka City Schools,600052,M,401
CA,Eureka City Schools,600052,F,324
CA,Santa Monica-Malibu Unified,635700,M,572
CA,Santa Monica-Malibu Unified,635700,F,483
CA,Inyo County Office of Education,691011,M,528
CA,Inyo County Office of Education,691011,F,412
CA,Redondo Beach Unified,600032,M,333
CA,Redondo Beach Unified,600032,F,328
CA,Lammersville Joint Unified,601410,M,254
CA,Lammersville Joint Unified,601410,F,261
CA,Santa Clara County Office of Education,691035,M,559
CA,Santa Clara County Office of Education,691035,F,399
CA,Weaver Union,641880,M,202
CA,Weaver Union,641880,F,216
CA,Atascadero Unified,603300,M,315
CA,Atascadero Unified,603300,F,313
CA,Murrieta Valley Unified,600029,M,1322
CA,Murrieta Valley Unified,600029,F,1238
CA,Sonora Union High,637260,M,154
CA,Sonora Union High,637260,F,130
CA,Yuba County Office of Education,691048,M,205
CA,Yuba County Office of Education,691048,F,97
CA,Whittier Union High,642480,M,971
CA,Whittier Union High,642480,F,854
CA,Hanford Joint Union High,616500,M,308
CA,Hanford Joint Union High,616500,F,290
CA,Merced Union High,624660,M,965
CA,Merced Union High,624660,F,1046
CA,Round Valley Unified,633720,M,112
CA,Round Valley Unified,633720,F,78
CA,Kelseyville Unified,619320,M,176
CA,Kelseyville Unified,619320,F,187
CA,San Rafael City High,635110,M,282
CA,San Rafael City High,635110,F,219
CA,Rowland Unified,633750,M,610
CA,Rowland Unified,633750,F,595
CA,Tamalpais Union High,638790,M,353
CA,Tamalpais Union High,638790,F,449
CA,Napa Valley Unified,626640,M,1124
CA,Napa Valley Unified,626640,F,956
CA,Plumas County Office of Education,691102,M,19
CA,Plumas County Office of Education,691102,F,5
CA,Barstow Unified,604020,M,944
CA,Barstow Unified,604020,F,868
CA,Pittsburg Unified,630600,M,984
CA,Pittsburg Unified,630600,F,961
CA,Muroc Joint Unified,626490,M,186
CA,Muroc Joint Unified,626490,F,159
CA,Jefferson Union High,618930,M,388
CA,Jefferson Union High,618930,F,357
CA,Cajon Valley Union,606810,M,1169
CA,Cajon Valley Union,606810,F,1009
CA,Riverbank Unified,600061,M,202
CA,Riverbank Unified,600061,F,184
CA,Glenn County Office of Education,691008,M,38
CA,Glenn County Office of Education,691008,F,32
CA,Twin Rivers Unified,601332,M,2455
CA,Twin Rivers Unified,601332,F,2094
CA,Chawanakee Unified,600116,M,55
CA,Chawanakee Unified,600116,F,55
CA,Pajaro Valley Unified,629490,M,1333
CA,Pajaro Valley Unified,629490,F,1303
CA,Carlsbad Unified,607500,M,468
CA,Carlsbad Unified,607500,F,458
CA,Benicia Unified,604620,M,241
CA,Benicia Unified,604620,F,190
CA,Amador County Unified,602450,M,352
CA,Amador County Unified,602450,F,336
CA,Lincoln Unified,621690,M,716
CA,Lincoln Unified,621690,F,683
CA,Geyserville Unified,615150,M,14
CA,Geyserville Unified,615150,F,19
CA,Lynwood Unified,623160,M,1408
CA,Lynwood Unified,623160,F,1317
CA,Mt. Diablo Unified,626370,M,2073
CA,Mt. Diablo Unified,626370,F,1900
CA,San Diego Unified,634320,M,7521
CA,San Diego Unified,634320,F,6757
CA,Tulare County Office of Education,691045,M,340
CA,Tulare County Office of Education,691045,F,233
CA,Tehama County Department of Education,691043,M,34
CA,Tehama County Department of Education,691043,F,39
CA,Vacaville Unified,640590,M,803
CA,Vacaville Unified,640590,F,740
CA,Lake Tahoe Unified,620640,M,400
CA,Lake Tahoe Unified,620640,F,356
CA,North Monterey County Unified,627590,M,327
CA,North Monterey County Unified,627590,F,343
CA,Burbank Unified,606450,M,748
CA,Burbank Unified,606450,F,677
CA,Perris Union High,630210,M,1065
CA,Perris Union High,630210,F,1106
CA,Biggs Unified,605040,M,65
CA,Biggs Unified,605040,F,68
CA,Mendocino Unified,624480,M,73
CA,Mendocino Unified,624480,F,51
CA,West Sonoma County Union High,602670,M,174
CA,West Sonoma County Union High,602670,F,140
CA,Petaluma Joint Union High,630250,M,380
CA,Petaluma Joint Union High,630250,F,326
CA,Sonoma Valley Unified,637200,M,238
CA,Sonoma Valley Unified,637200,F,249
CA,Kerman Unified,619490,M,236
CA,Kerman Unified,619490,F,219
CA,Sanger Unified,635250,M,596
CA,Sanger Unified,635250,F,573
CA,Poway Unified,631530,M,1284
CA,Poway Unified,631530,F,1219
CA,Los Angeles County Office of Education,691078,M,1105
CA,Los Angeles County Office of Education,691078,F,442
CA,Farmersville Unified,600035,M,195
CA,Farmersville Unified,600035,F,187
CA,El Monte Union High,612120,M,674
CA,El Monte Union High,612120,F,529
CA,Fillmore Unified,613800,M,176
CA,Fillmore Unified,613800,F,173
CA,Downey Unified,611460,M,1340
CA,Downey Unified,611460,F,1262
CA,San Mateo Union High,634980,M,476
CA,San Mateo Union High,634980,F,461
CA,Waterford Unified,600063,M,125
CA,Waterford Unified,600063,F,103
CA,San Pasqual Valley Unified,635070,M,80
CA,San Pasqual Valley Unified,635070,F,81
CA,Solano County Office of Education,691122,M,145
CA,Solano County Office of Education,691122,F,69
CA,Stockton Unified,638010,M,4541
CA,Stockton Unified,638010,F,4361
CA,Brea-Olinda Unified,605880,M,206
CA,Brea-Olinda Unified,605880,F,193
CA,Calistoga Joint Unified,607020,M,30
CA,Calistoga Joint Unified,607020,F,32
CA,Anaheim Union High,602630,M,2027
CA,Anaheim Union High,602630,F,1834
CA,San Gabriel Unified,634425,M,194
CA,San Gabriel Unified,634425,F,178
CA,Parlier Unified,629910,M,113
CA,Parlier Unified,629910,F,115
CA,San Luis Obispo County Office of Education,691032,M,124
CA,San Luis Obispo County Office of Education,691032,F,65
CA,Tulare Joint Union High,639930,M,287
CA,Tulare Joint Union High,639930,F,252
CA,El Segundo Unified,612210,M,93
CA,El Segundo Unified,612210,F,106
CA,Cutler-Orosi Joint Unified,610350,M,195
CA,Cutler-Orosi Joint Unified,610350,F,200
WA,Castle Rock School District,5300990,M,138
WA,Castle Rock School District,5300990,F,135
WA,Anacortes School District,5300150,M,208
WA,Anacortes School District,5300150,F,219
WA,Deer Park School District,5302070,M,210
WA,Deer Park School District,5302070,F,213
NV,NYE COUNTY SCHOOL DISTRICT,3200360,M,749
NV,NYE COUNTY SCHOOL DISTRICT,3200360,F,638
ID,SALMON DISTRICT,1602850,M,11
ID,SALMON DISTRICT,1602850,F,14
ID,BUHL JOINT DISTRICT,1600480,M,20
ID,BUHL JOINT DISTRICT,1600480,F,19
WA,Prescott School District,5306870,M,32
WA,Prescott School District,5306870,F,30
WA,North Kitsap School District,5305760,M,548
WA,North Kitsap School District,5305760,F,586
ID,SODA SPRINGS JOINT DISTRICT,1603000,M,11
ID,SODA SPRINGS JOINT DISTRICT,1603000,F,8
NV,ESMERALDA COUNTY SCHOOL DISTRICT,3200150,M,10
NV,ESMERALDA COUNTY SCHOOL DISTRICT,3200150,F,12
OR,North Bend SD 13,4108820,M,640
OR,North Bend SD 13,4108820,F,699
MT,Hays-Lodge Pole K-12 Schls,3013660,M,67
MT,Hays-Lodge Pole K-12 Schls,3013660,F,57
WA,Tumwater School District,5309100,M,852
WA,Tumwater School District,5309100,F,806
WA,White River School District,5309780,M,444
WA,White River School District,5309780,F,404
WA,Longview School District,5304470,M,1085
WA,Longview School District,5304470,F,1060
MT,Dutton/Brady K-12 Schools,3000102,M,7
MT,Dutton/Brady K-12 Schools,3000102,F,20
WA,Stanwood-Camano School District,5308340,M,519
WA,Stanwood-Camano School District,5308340,F,512
NV,HUMBOLDT COUNTY SCHOOL DISTRICT,3200210,M,503
NV,HUMBOLDT COUNTY SCHOOL DISTRICT,3200210,F,454
WA,Raymond School District,5307140,M,46
WA,Raymond School District,5307140,F,41
AK,Kenai Peninsula Borough School District,200390,M,1419
AK,Kenai Peninsula Borough School District,200390,F,1309
OR,Molalla River SD 35,4108310,M,399
OR,Molalla River SD 35,4108310,F,395
WA,Zillah School District,5310170,M,121
WA,Zillah School District,5310170,F,124
WA,Orcas Island School District,5306300,M,47
WA,Orcas Island School District,5306300,F,55
WA,Blaine School District,5300570,M,268
WA,Blaine School District,5300570,F,263
ID,CASSIA COUNTY JOINT DISTRICT,1600660,M,96
ID,CASSIA COUNTY JOINT DISTRICT,1600660,F,86
ID,BOISE INDEPENDENT DISTRICT,1600360,M,527
ID,BOISE INDEPENDENT DISTRICT,1600360,F,470
WA,Pullman School District,5306930,M,233
WA,Pullman School District,5306930,F,210
ID,WILDER DISTRICT,1603480,M,13
ID,WILDER DISTRICT,1603480,F,18
WA,North Beach School District,5305700,M,170
WA,North Beach School District,5305700,F,147
OR,Jefferson SD 14J,4106710,M,108
OR,Jefferson SD 14J,4106710,F,129
WA,Ferndale School District,5302850,M,604
WA,Ferndale School District,5302850,F,556
MT,Wibaux K-12 Schools,3028020,M,4
MT,Wibaux K-12 Schools,3028020,F,7
MT,Malta K-12 Schools,3017580,M,58
MT,Malta K-12 Schools,3017580,F,64
WA,Vancouver School District,5309270,M,3432
WA,Vancouver School District,5309270,F,3383
MT,Chester-Joplin-Inverness El,3000098,M,12
MT,Chester-Joplin-Inverness El,3000098,F,10
ID,COEUR D'ALENE DISTRICT,1600780,M,147
ID,COEUR D'ALENE DISTRICT,1600780,F,118
WA,Naselle-Grays River Valley School District,5305520,M,37
WA,Naselle-Grays River Valley School District,5305520,F,38
WA,Evergreen School District (Clark),5302700,M,4063
WA,Evergreen School District (Clark),5302700,F,3935
WA,East Valley School District (Spokane),5302280,M,483
WA,East Valley School District (Spokane),5302280,F,463
AK,Lower Yukon School District,200003,M,553
AK,Lower Yukon School District,200003,F,481
ID,HORSESHOE BEND SCHOOL DISTRICT,1601500,M,8
ID,HORSESHOE BEND SCHOOL DISTRICT,1601500,F,6
WA,Stevenson-Carson School District,5308520,M,145
WA,Stevenson-Carson School District,5308520,F,149
OR,Winston-Dillard SD 116,4113490,M,249
OR,Winston-Dillard SD 116,4113490,F,231
WA,Port Townsend School District,5306840,M,134
WA,Port Townsend School District,5306840,F,160
NV,CHURCHILL COUNTY SCHOOL DISTRICT,3200030,M,449
NV,CHURCHILL COUNTY SCHOOL DISTRICT,3200030,F,392
AK,Bristol Bay Borough School District,200030,M,14
AK,Bristol Bay Borough School District,200030,F,21
WA,Olympia School District,5306180,M,887
WA,Olympia School District,5306180,F,855
AK,Galena City School District,200130,M,12
AK,Galena City School District,200130,F,11
OR,Oregon Department of Education,4100009,M,105
OR,Oregon Department of Education,4100009,F,76
WA,Mount Vernon School District,5305400,M,787
WA,Mount Vernon School District,5305400,F,827
WA,Kennewick School District,5303930,M,2081
WA,Kennewick School District,5303930,F,1924
OR,Pendleton SD 16,4109510,M,423
OR,Pendleton SD 16,4109510,F,384
AK,Cordova City School District,200060,M,53
AK,Cordova City School District,200060,F,52
ID,GLENNS FERRY JOINT DISTRICT,1601230,M,18
ID,GLENNS FERRY JOINT DISTRICT,1601230,F,13
WA,Mercer Island School District,5304980,M,197
WA,Mercer Island School District,5304980,F,195
WA,Aberdeen School District,5300030,M,437
WA,Aberdeen School District,5300030,F,447
ID,BLACKFOOT DISTRICT,1600270,M,89
ID,BLACKFOOT DISTRICT,1600270,F,76
OR,Silver Falls SD 4J,4111450,M,429
OR,Silver Falls SD 4J,4111450,F,432
NV,LYON COUNTY SCHOOL DISTRICT,3200300,M,985
NV,LYON COUNTY SCHOOL DISTRICT,3200300,F,864
ID,BLAINE COUNTY DISTRICT,1600300,M,61
ID,BLAINE COUNTY DISTRICT,1600300,F,52
OR,Redmond SD 2J,4110350,M,1116
OR,Redmond SD 2J,4110350,F,1202
MT,Roberts K-12 Schools,3022710,M,13
MT,Roberts K-12 Schools,3022710,F,6
WA,Royal School District,5307620,M,144
WA,Royal School District,5307620,F,160
ID,MADISON DISTRICT,1601920,M,40
ID,MADISON DISTRICT,1601920,F,41
WA,Inchelium School District,5300002,M,50
WA,Inchelium School District,5300002,F,45
WA,Walla Walla Public Schools,5309450,M,795
WA,Walla Walla Public Schools,5309450,F,752
MT,Stanford K-12 Schools,3024990,M,12
MT,Stanford K-12 Schools,3024990,F,5
OR,Siuslaw SD 97J,4105100,M,176
OR,Siuslaw SD 97J,4105100,F,184
WA,Port Angeles School District,5306820,M,520
WA,Port Angeles School District,5306820,F,453
AK,Northwest Arctic Borough School District,200625,M,586
AK,Northwest Arctic Borough School District,200625,F,549
ID,SNAKE RIVER DISTRICT,1602970,M,38
ID,SNAKE RIVER DISTRICT,1602970,F,42
WA,Waitsburg School District,5309390,M,39
WA,Waitsburg School District,5309390,F,46
MT,Darby K-12 Schools,3008280,M,66
MT,Darby K-12 Schools,3008280,F,60
WA,La Conner School District,5304110,M,89
WA,La Conner School District,5304110,F,85
WA,Soap Lake School District,5308070,M,88
WA,Soap Lake School District,5308070,F,77
OR,Philomath SD 17J,4109600,M,153
OR,Philomath SD 17J,4109600,F,177
AK,Anchorage School District,200180,M,6183
AK,Anchorage School District,200180,F,5789
OR,North Marion SD 15,4108880,M,200
OR,North Marion SD 15,4108880,F,209
WA,Tonasket School District,5308940,M,138
WA,Tonasket School District,5308940,F,127
OR,Corvallis SD 509J,4103480,M,816
OR,Corvallis SD 509J,4103480,F,830
OR,Coquille SD 8,4103390,M,203
OR,Coquille SD 8,4103390,F,216
WA,North Thurston Public Schools,5305850,M,1534
WA,North Thurston Public Schools,5305850,F,1491
WA,Montesano School District,5305160,M,111
WA,Montesano School District,5305160,F,92
OR,Central SD 13J,4102840,M,400
OR,Central SD 13J,4102840,F,437
MT,Ryegate K-12 Schools,3023340,M,7
MT,Ryegate K-12 Schools,3023340,F,5
OR,Fern Ridge SD 28J,4104950,M,210
OR,Fern Ridge SD 28J,4104950,F,218
OR,Milton-Freewater Unified SD 7,4108160,M,227
OR,Milton-Freewater Unified SD 7,4108160,F,228
WA,Wellpinit School District,5309630,M,57
WA,Wellpinit School District,5309630,F,40
WA,Onalaska School District,5306240,M,87
WA,Onalaska School District,5306240,F,89
WA,White Salmon Valley School District,5309810,M,204
WA,White Salmon Valley School District,5309810,F,180
NV,ACHIEVEMENT SCHOOL DISTRICT,3200022,M,170
NV,ACHIEVEMENT SCHOOL DISTRICT,3200022,F,185
MT,Missoula H S,3018540,M,570
MT,Missoula H S,3018540,F,637
AK,Lake and Peninsula Borough School District,200485,M,12
AK,Lake and Peninsula Borough School District,200485,F,9
MT,Terry K-12 Schools,3025950,M,14
MT,Terry K-12 Schools,3025950,F,13
MT,Bainville K-12 Schools,3002640,M,7
MT,Bainville K-12 Schools,3002640,F,11
WA,Marysville School District,5304860,M,1714
WA,Marysville School District,5304860,F,1727
AK,Iditarod Area School District,200520,M,38
AK,Iditarod Area School District,200520,F,34
WA,Kiona-Benton City School District,5304020,M,198
WA,Kiona-Benton City School District,5304020,F,180
MT,Hysham K-12 Schools,3014760,M,5
MT,Hysham K-12 Schools,3014760,F,4
OR,La Grande SD 1,4107200,M,291
OR,La Grande SD 1,4107200,F,259
ID,ABERDEEN DISTRICT,1600030,M,19
ID,ABERDEEN DISTRICT,1600030,F,19
OR,Sherwood SD 88J,4111290,M,397
OR,Sherwood SD 88J,4111290,F,386
OR,North Wasco County SD 21,4100048,M,389
OR,North Wasco County SD 21,4100048,F,386
AK,Ketchikan Gateway Borough School District,200150,M,303
AK,Ketchikan Gateway Borough School District,200150,F,286
OR,Junction City SD 69,4106930,M,176
OR,Junction City SD 69,4106930,F,162
WA,Franklin Pierce School District,5302940,M,902
WA,Franklin Pierce School District,5302940,F,852
