Lea State,LEA,ID,Category,Total
CA,Brawley Union High School District,605820,Algebra1,27
CA,Brawley Union High School District,605820,Geometry,18
CA,Brawley Union High School District,605820,Algebra2,10
CA,Brawley Union High School District,605820,Adv_Math,3
CA,Brawley Union High School District,605820,Calculus,2
CA,Brawley Union High School District,605820,Biology,21
CA,Brawley Union High School District,605820,Chemistry,10
CA,Brawley Union High School District,605820,Physics,0
CA,Shasta Union High,636600,Algebra1,88
CA,Shasta Union High,636600,Geometry,64
CA,Shasta Union High,636600,Algebra2,29
CA,Shasta Union High,636600,Adv_Math,23
CA,Shasta Union High,636600,Calculus,7
CA,Shasta Union High,636600,Biology,56
CA,Shasta Union High,636600,Chemistry,8
CA,Shasta Union High,636600,Physics,8
CA,Culver City Unified,610260,Algebra1,20
CA,Culver City Unified,610260,Geometry,21
CA,Culver City Unified,610260,Algebra2,13
CA,Culver City Unified,610260,Adv_Math,10
CA,Culver City Unified,610260,Calculus,3
CA,Culver City Unified,610260,Biology,31
CA,Culver City Unified,610260,Chemistry,25
CA,Culver City Unified,610260,Physics,6
CA,Kern High,619540,Algebra1,469
CA,Kern High,619540,Geometry,259
CA,Kern High,619540,Algebra2,200
CA,Kern High,619540,Adv_Math,178
CA,Kern High,619540,Calculus,35
CA,Kern High,619540,Biology,401
CA,Kern High,619540,Chemistry,211
CA,Kern High,619540,Physics,0
CA,Linden Unified,621810,Algebra1,14
CA,Linden Unified,621810,Geometry,5
CA,Linden Unified,621810,Algebra2,5
CA,Linden Unified,621810,Adv_Math,5
CA,Linden Unified,621810,Calculus,1
CA,Linden Unified,621810,Biology,8
CA,Linden Unified,621810,Chemistry,4
CA,Linden Unified,621810,Physics,2
CA,Downtown College Prep - Alum Rock,699720,Algebra1,3
CA,Downtown College Prep - Alum Rock,699720,Geometry,3
CA,Downtown College Prep - Alum Rock,699720,Algebra2,2
CA,Downtown College Prep - Alum Rock,699720,Adv_Math,2
CA,Downtown College Prep - Alum Rock,699720,Calculus,1
CA,Downtown College Prep - Alum Rock,699720,Biology,4
CA,Downtown College Prep - Alum Rock,699720,Chemistry,0
CA,Downtown College Prep - Alum Rock,699720,Physics,5
CA,Torrance Unified,639420,Algebra1,133
CA,Torrance Unified,639420,Geometry,191
CA,Torrance Unified,639420,Algebra2,181
CA,Torrance Unified,639420,Adv_Math,139
CA,Torrance Unified,639420,Calculus,49
CA,Torrance Unified,639420,Biology,267
CA,Torrance Unified,639420,Chemistry,186
CA,Torrance Unified,639420,Physics,53
CA,South San Francisco Unified,637530,Algebra1,30
CA,South San Francisco Unified,637530,Geometry,35
CA,South San Francisco Unified,637530,Algebra2,13
CA,South San Francisco Unified,637530,Adv_Math,13
CA,South San Francisco Unified,637530,Calculus,3
CA,South San Francisco Unified,637530,Biology,33
CA,South San Francisco Unified,637530,Chemistry,21
CA,South San Francisco Unified,637530,Physics,4
CA,Laytonville Unified,642580,Algebra1,10
CA,Laytonville Unified,642580,Geometry,2
CA,Laytonville Unified,642580,Algebra2,1
CA,Laytonville Unified,642580,Adv_Math,2
CA,Laytonville Unified,642580,Calculus,3
CA,Laytonville Unified,642580,Biology,2
CA,Laytonville Unified,642580,Chemistry,0
CA,Laytonville Unified,642580,Physics,3
CA,Monrovia Unified,625320,Algebra1,39
CA,Monrovia Unified,625320,Geometry,37
CA,Monrovia Unified,625320,Algebra2,11
CA,Monrovia Unified,625320,Adv_Math,5
CA,Monrovia Unified,625320,Calculus,8
CA,Monrovia Unified,625320,Biology,19
CA,Monrovia Unified,625320,Chemistry,12
CA,Monrovia Unified,625320,Physics,9
CA,Morongo Unified,625860,Algebra1,51
CA,Morongo Unified,625860,Geometry,52
CA,Morongo Unified,625860,Algebra2,17
CA,Morongo Unified,625860,Adv_Math,6
CA,Morongo Unified,625860,Calculus,3
CA,Morongo Unified,625860,Biology,21
CA,Morongo Unified,625860,Chemistry,9
CA,Morongo Unified,625860,Physics,5
CA,San Francisco Unified,634410,Algebra1,390
CA,San Francisco Unified,634410,Geometry,350
CA,San Francisco Unified,634410,Algebra2,278
CA,San Francisco Unified,634410,Adv_Math,174
CA,San Francisco Unified,634410,Calculus,57
CA,San Francisco Unified,634410,Biology,409
CA,San Francisco Unified,634410,Chemistry,202
CA,San Francisco Unified,634410,Physics,127
CA,Winters Joint Unified,642930,Algebra1,136
CA,Winters Joint Unified,642930,Geometry,124
CA,Winters Joint Unified,642930,Algebra2,70
CA,Winters Joint Unified,642930,Adv_Math,70
CA,Winters Joint Unified,642930,Calculus,52
CA,Winters Joint Unified,642930,Biology,6
CA,Winters Joint Unified,642930,Chemistry,2
CA,Winters Joint Unified,642930,Physics,0
CA,Silver Valley Unified,636820,Algebra1,3
CA,Silver Valley Unified,636820,Geometry,0
CA,Silver Valley Unified,636820,Algebra2,0
CA,Silver Valley Unified,636820,Adv_Math,1
CA,Silver Valley Unified,636820,Calculus,1
CA,Silver Valley Unified,636820,Biology,5
CA,Silver Valley Unified,636820,Chemistry,4
CA,Silver Valley Unified,636820,Physics,1
CA,Visalia Unified,641160,Algebra1,87
CA,Visalia Unified,641160,Geometry,78
CA,Visalia Unified,641160,Algebra2,48
CA,Visalia Unified,641160,Adv_Math,21
CA,Visalia Unified,641160,Calculus,6
CA,Visalia Unified,641160,Biology,78
CA,Visalia Unified,641160,Chemistry,44
CA,Visalia Unified,641160,Physics,6
CA,Los Angeles Unified,622710,Algebra1,1914
CA,Los Angeles Unified,622710,Geometry,2081
CA,Los Angeles Unified,622710,Algebra2,1693
CA,Los Angeles Unified,622710,Adv_Math,810
CA,Los Angeles Unified,622710,Calculus,241
CA,Los Angeles Unified,622710,Biology,2474
CA,Los Angeles Unified,622710,Chemistry,1295
CA,Los Angeles Unified,622710,Physics,442
CA,Mariposa County Unified,623940,Algebra1,14
CA,Mariposa County Unified,623940,Geometry,1
CA,Mariposa County Unified,623940,Algebra2,15
CA,Mariposa County Unified,623940,Adv_Math,9
CA,Mariposa County Unified,623940,Calculus,3
CA,Mariposa County Unified,623940,Biology,17
CA,Mariposa County Unified,623940,Chemistry,15
CA,Mariposa County Unified,623940,Physics,8
CA,San Bernardino County Office of Education,691029,Algebra1,46
CA,San Bernardino County Office of Education,691029,Geometry,46
CA,San Bernardino County Office of Education,691029,Algebra2,0
CA,San Bernardino County Office of Education,691029,Adv_Math,0
CA,San Bernardino County Office of Education,691029,Calculus,0
CA,San Bernardino County Office of Education,691029,Biology,45
CA,San Bernardino County Office of Education,691029,Chemistry,45
CA,San Bernardino County Office of Education,691029,Physics,0
CA,Butte County Office of Education,691002,Algebra1,6
CA,Butte County Office of Education,691002,Geometry,4
CA,Butte County Office of Education,691002,Algebra2,4
CA,Butte County Office of Education,691002,Adv_Math,0
CA,Butte County Office of Education,691002,Calculus,0
CA,Butte County Office of Education,691002,Biology,5
CA,Butte County Office of Education,691002,Chemistry,0
CA,Butte County Office of Education,691002,Physics,0
CA,Jefferson Union High,618930,Algebra1,44
CA,Jefferson Union High,618930,Geometry,37
CA,Jefferson Union High,618930,Algebra2,21
CA,Jefferson Union High,618930,Adv_Math,22
CA,Jefferson Union High,618930,Calculus,5
CA,Jefferson Union High,618930,Biology,44
CA,Jefferson Union High,618930,Chemistry,25
CA,Jefferson Union High,618930,Physics,7
CA,Imperial Unified,618210,Algebra1,39
CA,Imperial Unified,618210,Geometry,15
CA,Imperial Unified,618210,Algebra2,9
CA,Imperial Unified,618210,Adv_Math,0
CA,Imperial Unified,618210,Calculus,6
CA,Imperial Unified,618210,Biology,21
CA,Imperial Unified,618210,Chemistry,18
CA,Imperial Unified,618210,Physics,2
CA,San Ramon Valley Unified,635130,Algebra1,128
CA,San Ramon Valley Unified,635130,Geometry,60
CA,San Ramon Valley Unified,635130,Algebra2,125
CA,San Ramon Valley Unified,635130,Adv_Math,70
CA,San Ramon Valley Unified,635130,Calculus,38
