Lea State,LEA,ID,Category,Total
GA,Fannin County,1302100,Discplined_Race,1
GA,Fannin County,1302100,Reported_Race,1
FL,BROWARD,1200180,Discplined_Race,7
FL,BROWARD,1200180,Reported_Race,0
GA,Greene County,1302490,Discplined_Race,0
GA,Greene County,1302490,Reported_Race,0
GA,Union County,1305250,Discplined_Race,0
GA,Union County,1305250,Reported_Race,0
TN,Washington County,4704380,Discplined_Race,4
TN,Washington County,4704380,Reported_Race,6
TN,Greeneville City Schools,4701500,Discplined_Race,1
TN,Greeneville City Schools,4701500,Reported_Race,1
AL,Alabaster City,100190,Discplined_Race,44
AL,Alabaster City,100190,Reported_Race,36
GA,White County,1305670,Discplined_Race,7
GA,White County,1305670,Reported_Race,7
TN,Sullivan County,4703990,Discplined_Race,2
TN,Sullivan County,4703990,Reported_Race,2
AL,Bullock County,100480,Discplined_Race,0
AL,Bullock County,100480,Reported_Race,0
AL,Conecuh County,100870,Discplined_Race,0
AL,Conecuh County,100870,Reported_Race,0
AL,Tallapoosa County,103210,Discplined_Race,0
AL,Tallapoosa County,103210,Reported_Race,1
TN,Haywood County,4701770,Discplined_Race,3
TN,Haywood County,4701770,Reported_Race,7
AL,Roanoke City,102850,Discplined_Race,8
AL,Roanoke City,102850,Reported_Race,6
TN,Johnson County,4702160,Discplined_Race,1
TN,Johnson County,4702160,Reported_Race,1
FL,HARDEE,1200750,Discplined_Race,1
FL,HARDEE,1200750,Reported_Race,0
FL,DADE,1200390,Discplined_Race,0
FL,DADE,1200390,Reported_Race,0
GA,Bremen City,1300510,Discplined_Race,0
GA,Bremen City,1300510,Reported_Race,0
GA,Harris County School District,1302700,Discplined_Race,2
GA,Harris County School District,1302700,Reported_Race,12
AL,Mountain Brook City,102490,Discplined_Race,0
AL,Mountain Brook City,102490,Reported_Race,0
TN,Rutherford County,4703690,Discplined_Race,9
TN,Rutherford County,4703690,Reported_Race,24
FL,ST. JOHNS,1201740,Discplined_Race,2
FL,ST. JOHNS,1201740,Reported_Race,0
GA,Baldwin County,1300210,Discplined_Race,0
GA,Baldwin County,1300210,Reported_Race,0
GA,Crisp County,1301560,Discplined_Race,29
GA,Crisp County,1301560,Reported_Race,31
TN,Arlington,4700152,Discplined_Race,0
TN,Arlington,4700152,Reported_Race,0
TN,Cumberland County,4700900,Discplined_Race,0
TN,Cumberland County,4700900,Reported_Race,0
GA,Fulton County,1302280,Discplined_Race,23
GA,Fulton County,1302280,Reported_Race,85
TN,Oneida Special School District,4703300,Discplined_Race,0
TN,Oneida Special School District,4703300,Reported_Race,0
GA,Laurens County,1301890,Discplined_Race,3
GA,Laurens County,1301890,Reported_Race,3
TN,Cannon County,4700450,Discplined_Race,0
TN,Cannon County,4700450,Reported_Race,0
GA,Social Circle City,1304540,Discplined_Race,0
GA,Social Circle City,1304540,Reported_Race,0
TN,Cleveland,4700690,Discplined_Race,9
TN,Cleveland,4700690,Reported_Race,10
GA,Tift County,1304980,Discplined_Race,8
GA,Tift County,1304980,Reported_Race,13
AL,Alexander City,100030,Discplined_Race,0
AL,Alexander City,100030,Reported_Race,1
AL,Autauga County,100240,Discplined_Race,5
AL,Autauga County,100240,Reported_Race,11
TN,Elizabethton,4701110,Discplined_Race,0
TN,Elizabethton,4701110,Reported_Race,0
AL,Midfield City,102350,Discplined_Race,0
AL,Midfield City,102350,Reported_Race,0
AL,Pell City,102650,Discplined_Race,10
AL,Pell City,102650,Reported_Race,11
GA,Appling County,1300060,Discplined_Race,0
GA,Appling County,1300060,Reported_Race,0
AL,Sheffield City,103000,Discplined_Race,0
AL,Sheffield City,103000,Reported_Race,0
TN,Manchester,4702610,Discplined_Race,0
TN,Manchester,4702610,Reported_Race,0
AL,Hoover City,100007,Discplined_Race,0
AL,Hoover City,100007,Reported_Race,0
AL,Geneva County,101660,Discplined_Race,0
AL,Geneva County,101660,Reported_Race,0
AL,Elmore County,101290,Discplined_Race,6
AL,Elmore County,101290,Reported_Race,9
AL,Jasper City Board Of Education,101890,Discplined_Race,5
AL,Jasper City Board Of Education,101890,Reported_Race,4
FL,LIBERTY,1201170,Discplined_Race,0
FL,LIBERTY,1201170,Reported_Race,0
GA,Catoosa County,1300930,Discplined_Race,1
GA,Catoosa County,1300930,Reported_Race,1
FL,PASCO,1201530,Discplined_Race,18
FL,PASCO,1201530,Reported_Race,0
GA,Oglethorpe County,1303990,Discplined_Race,0
GA,Oglethorpe County,1303990,Reported_Race,0
FL,UNION,1201890,Discplined_Race,0
FL,UNION,1201890,Reported_Race,0
GA,Coffee County,1301350,Discplined_Race,0
GA,Coffee County,1301350,Reported_Race,0
GA,Randolph County,1304350,Discplined_Race,0
GA,Randolph County,1304350,Reported_Race,0
GA,Decatur County,1301710,Discplined_Race,12
GA,Decatur County,1301710,Reported_Race,15
AL,Homewood City,101760,Discplined_Race,0
AL,Homewood City,101760,Reported_Race,0
AL,Limestone County,102100,Discplined_Race,6
AL,Limestone County,102100,Reported_Race,12
GA,Johnson County,1303120,Discplined_Race,0
GA,Johnson County,1303120,Reported_Race,0
AL,Clarke County,100720,Discplined_Race,0
AL,Clarke County,100720,Reported_Race,0
AL,Calhoun County,100540,Discplined_Race,8
AL,Calhoun County,100540,Reported_Race,10
AL,Tarrant City,103270,Discplined_Race,0
AL,Tarrant City,103270,Reported_Race,0
AL,Covington County,100930,Discplined_Race,0
AL,Covington County,100930,Reported_Race,0
TN,Loudon County,4702520,Discplined_Race,0
TN,Loudon County,4702520,Reported_Race,0
AL,Leeds City,100011,Discplined_Race,0
AL,Leeds City,100011,Reported_Race,0
TN,Anderson County,4700090,Discplined_Race,0
TN,Anderson County,4700090,Reported_Race,0
AL,Etowah County,101380,Discplined_Race,0
AL,Etowah County,101380,Reported_Race,0
AL,Hale County,101710,Discplined_Race,1
AL,Hale County,101710,Reported_Race,1
TN,Milan,4702970,Discplined_Race,0
TN,Milan,4702970,Reported_Race,0
FL,MARION,1201260,Discplined_Race,7
FL,MARION,1201260,Reported_Race,0
GA,Chattahoochee County,1301050,Discplined_Race,0
GA,Chattahoochee County,1301050,Reported_Race,0
FL,PUTNAM,1201620,Discplined_Race,0
FL,PUTNAM,1201620,Reported_Race,0
GA,Commerce City,1301440,Discplined_Race,3
GA,Commerce City,1301440,Reported_Race,2
GA,Pelham City,1304080,Discplined_Race,0
GA,Pelham City,1304080,Reported_Race,0
FL,WALTON,1201980,Discplined_Race,4
FL,WALTON,1201980,Reported_Race,0
GA,Rome City,1304440,Discplined_Race,0
GA,Rome City,1304440,Reported_Race,0
AL,Albertville City,100005,Discplined_Race,1
AL,Albertville City,100005,Reported_Race,1
AL,Jackson County,101830,Discplined_Race,1
AL,Jackson County,101830,Reported_Race,5
TN,Paris,4703360,Discplined_Race,0
TN,Paris,4703360,Reported_Race,0
AL,Macon County,102190,Discplined_Race,0
AL,Macon County,102190,Reported_Race,0
AL,Andalusia City,100060,Discplined_Race,6
AL,Andalusia City,100060,Reported_Race,6
GA,Lanier County Schools,1303240,Discplined_Race,0
GA,Lanier County Schools,1303240,Reported_Race,0
AL,Coffee County,100810,Discplined_Race,0
AL,Coffee County,100810,Reported_Race,0
FL,COLLIER,1200330,Discplined_Race,5
FL,COLLIER,1200330,Reported_Race,6
GA,Hancock County,1302640,Discplined_Race,0
GA,Hancock County,1302640,Reported_Race,0
GA,Walton County,1305390,Discplined_Race,5
GA,Walton County,1305390,Reported_Race,5
GA,Worth County,1305850,Discplined_Race,0
GA,Worth County,1305850,Reported_Race,0
GA,Jefferson County,1303060,Discplined_Race,0
GA,Jefferson County,1303060,Reported_Race,0
AL,Chilton County,100660,Discplined_Race,4
AL,Chilton County,100660,Reported_Race,7
AL,Cullman County,101020,Discplined_Race,0
AL,Cullman County,101020,Reported_Race,0
AL,Tuscaloosa City,103360,Discplined_Race,1
AL,Tuscaloosa City,103360,Reported_Race,2
GA,Screven County,1304500,Discplined_Race,0
GA,Screven County,1304500,Reported_Race,0
GA,Douglas County,1301860,Discplined_Race,0
GA,Douglas County,1301860,Reported_Race,0
TN,Campbell County,4700420,Discplined_Race,0
TN,Campbell County,4700420,Reported_Race,0
GA,Thomas County,1304890,Discplined_Race,0
GA,Thomas County,1304890,Reported_Race,0
AL,Marengo County,102250,Discplined_Race,0
AL,Marengo County,102250,Reported_Race,0
AL,Arab City,100100,Discplined_Race,0
AL,Arab City,100100,Reported_Race,0
AL,Oxford City,102635,Discplined_Race,0
AL,Oxford City,102635,Reported_Race,0
TN,Crockett County,4700850,Discplined_Race,0
TN,Crockett County,4700850,Reported_Race,0
GA,Gordon County,1302430,Discplined_Race,6
GA,Gordon County,1302430,Reported_Race,6
GA,Emanuel County,1302040,Discplined_Race,0
GA,Emanuel County,1302040,Reported_Race,0
TN,Trenton,4704100,Discplined_Race,0
TN,Trenton,4704100,Reported_Race,0
GA,Turner County,1305190,Discplined_Race,0
GA,Turner County,1305190,Reported_Race,0
GA,Carrollton City,1300870,Discplined_Race,0
GA,Carrollton City,1300870,Reported_Race,0
FL,OSCEOLA,1201470,Discplined_Race,1
FL,OSCEOLA,1201470,Reported_Race,1
GA,Clinch County,1301260,Discplined_Race,0
GA,Clinch County,1301260,Reported_Race,0
TN,Kingsport,4702190,Discplined_Race,1
TN,Kingsport,4702190,Reported_Race,1
GA,Cartersville City,1300900,Discplined_Race,0
GA,Cartersville City,1300900,Reported_Race,0
TN,Madison County,4702580,Discplined_Race,0
TN,Madison County,4702580,Reported_Race,0
GA,Oconee County,1303960,Discplined_Race,1
GA,Oconee County,1303960,Reported_Race,1
GA,Stephens County,1304560,Discplined_Race,0
GA,Stephens County,1304560,Reported_Race,0
GA,Early County,1301920,Discplined_Race,0
GA,Early County,1301920,Reported_Race,0
TN,Blount County,4700300,Discplined_Race,17
TN,Blount County,4700300,Reported_Race,23
AL,Attalla City,100180,Discplined_Race,0
AL,Attalla City,100180,Reported_Race,0
AL,Mobile County,102370,Discplined_Race,0
AL,Mobile County,102370,Reported_Race,0
AL,Lanett City,101980,Discplined_Race,0
AL,Lanett City,101980,Reported_Race,0
TN,Wayne County,4704440,Discplined_Race,0
TN,Wayne County,4704440,Reported_Race,0
GA,Atkinson County,1300090,Discplined_Race,0
GA,Atkinson County,1300090,Reported_Race,0
GA,Dooly County,1301800,Discplined_Race,0
GA,Dooly County,1301800,Reported_Race,0
GA,Telfair County,1304830,Discplined_Race,0
GA,Telfair County,1304830,Reported_Race,0
TN,Clinton,4700720,Discplined_Race,0
TN,Clinton,4700720,Reported_Race,0
GA,Fayette County,1302130,Discplined_Race,16
GA,Fayette County,1302130,Reported_Race,10
GA,Griffin-Spalding County,1302520,Discplined_Race,12
GA,Griffin-Spalding County,1302520,Reported_Race,6
TN,Sumner County,4704020,Discplined_Race,3
TN,Sumner County,4704020,Reported_Race,14
GA,Thomaston-Upson County,1305280,Discplined_Race,0
GA,Thomaston-Upson County,1305280,Reported_Race,0
FL,PINELLAS,1201560,Discplined_Race,10
FL,PINELLAS,1201560,Reported_Race,2
GA,Buford City,1300600,Discplined_Race,0
GA,Buford City,1300600,Reported_Race,0
GA,Colquitt County,1301380,Discplined_Race,1
GA,Colquitt County,1301380,Reported_Race,21
GA,Charlton County,1300990,Discplined_Race,2
GA,Charlton County,1300990,Reported_Race,6
AL,Lauderdale County,102010,Discplined_Race,0
AL,Lauderdale County,102010,Reported_Race,0
GA,Lumpkin County,1303420,Discplined_Race,4
GA,Lumpkin County,1303420,Reported_Race,5
GA,Jefferson City,1303030,Discplined_Race,0
GA,Jefferson City,1303030,Reported_Race,0
GA,Wilkinson County,1305790,Discplined_Race,0
GA,Wilkinson County,1305790,Reported_Race,0
AL,Escambia County,101350,Discplined_Race,0
AL,Escambia County,101350,Reported_Race,0
AL,Cullman City,100990,Discplined_Race,3
AL,Cullman City,100990,Reported_Race,3
AL,Troy City,103330,Discplined_Race,0
AL,Troy City,103330,Reported_Race,0
FL,HILLSBOROUGH,1200870,Discplined_Race,44
FL,HILLSBOROUGH,1200870,Reported_Race,45
GA,Bulloch County,1300630,Discplined_Race,0
GA,Bulloch County,1300630,Reported_Race,0
GA,Lee County,1303270,Discplined_Race,0
GA,Lee County,1303270,Reported_Race,0
FL,MANATEE,1201230,Discplined_Race,1
FL,MANATEE,1201230,Reported_Race,0
GA,Meriwether County,1303630,Discplined_Race,0
GA,Meriwether County,1303630,Reported_Race,0
TN,Jefferson County,4702100,Discplined_Race,4
TN,Jefferson County,4702100,Reported_Race,4
GA,Savannah-Chatham County,1301020,Discplined_Race,6
GA,Savannah-Chatham County,1301020,Reported_Race,6
GA,Peach County,1304050,Discplined_Race,0
GA,Peach County,1304050,Reported_Race,0
TN,Lincoln County,4702490,Discplined_Race,2
TN,Lincoln County,4702490,Reported_Race,2
GA,Elbert County,1302010,Discplined_Race,0
GA,Elbert County,1302010,Reported_Race,0
FL,BAY,1200090,Discplined_Race,0
FL,BAY,1200090,Reported_Race,1
GA,Trion City,1305130,Discplined_Race,0
GA,Trion City,1305130,Reported_Race,0
GA,Glynn County,1302400,Discplined_Race,2
GA,Glynn County,1302400,Reported_Race,2
GA,Wayne County,1305550,Discplined_Race,1
GA,Wayne County,1305550,Reported_Race,1
TN,Tipton County,4704080,Discplined_Race,1
TN,Tipton County,4704080,Reported_Race,1
GA,Heard County,1302790,Discplined_Race,2
GA,Heard County,1302790,Reported_Race,2
TN,Dyer County,4701050,Discplined_Race,0
TN,Dyer County,4701050,Reported_Race,0
GA,Thomasville City,1304950,Discplined_Race,0
GA,Thomasville City,1304950,Reported_Race,0
TN,Polk County,4703450,Discplined_Race,0
TN,Polk County,4703450,Reported_Race,0
GA,Franklin County,1302250,Discplined_Race,0
GA,Franklin County,1302250,Reported_Race,0
TN,Claiborne County,4700630,Discplined_Race,0
TN,Claiborne County,4700630,Reported_Race,0
AL,Athens City,100120,Discplined_Race,1
AL,Athens City,100120,Reported_Race,2
GA,Walker County,1305370,Discplined_Race,1
GA,Walker County,1305370,Reported_Race,3
FL,SANTA ROSA,1201650,Discplined_Race,2
FL,SANTA ROSA,1201650,Reported_Race,1
FL,MARTIN,1201290,Discplined_Race,1
FL,MARTIN,1201290,Reported_Race,0
GA,Butts County,1300690,Discplined_Race,1
GA,Butts County,1300690,Reported_Race,1
GA,Mitchell County,1303690,Discplined_Race,8
GA,Mitchell County,1303690,Reported_Race,6
GA,Chattooga County,1301080,Discplined_Race,0
GA,Chattooga County,1301080,Reported_Race,0
TN,Monroe County,4703000,Discplined_Race,7
TN,Monroe County,4703000,Reported_Race,7
TN,Macon County,4702550,Discplined_Race,0
TN,Macon County,4702550,Reported_Race,0
GA,Pickens County Schools,1304110,Discplined_Race,0
GA,Pickens County Schools,1304110,Reported_Race,0
AL,Geneva City,101640,Discplined_Race,0
AL,Geneva City,101640,Reported_Race,0
AL,Marshall County,100006,Discplined_Race,0
AL,Marshall County,100006,Reported_Race,0
TN,Oak Ridge,4703240,Discplined_Race,0
TN,Oak Ridge,4703240,Reported_Race,0
TN,Bristol,4700360,Discplined_Race,1
TN,Bristol,4700360,Reported_Race,1
FL,PALM BEACH,1201500,Discplined_Race,24
FL,PALM BEACH,1201500,Reported_Race,0
TN,Robertson County,4703600,Discplined_Race,2
TN,Robertson County,4703600,Reported_Race,2
FL,TAYLOR,1201860,Discplined_Race,6
FL,TAYLOR,1201860,Reported_Race,0
TN,Millington Municipal Schools,4700150,Discplined_Race,0
TN,Millington Municipal Schools,4700150,Reported_Race,0
GA,Monroe County,1303720,Discplined_Race,0
GA,Monroe County,1303720,Reported_Race,0
GA,Long County,1303360,Discplined_Race,0
GA,Long County,1303360,Reported_Race,0
TN,Humphreys County,4701980,Discplined_Race,0
TN,Humphreys County,4701980,Reported_Race,0
TN,McKenzie,4702790,Discplined_Race,0
TN,McKenzie,4702790,Reported_Race,0
GA,Dodge County,1301770,Discplined_Race,0
GA,Dodge County,1301770,Reported_Race,0
GA,Rockdale County,1304410,Discplined_Race,4
GA,Rockdale County,1304410,Reported_Race,4
TN,Carter County,4700510,Discplined_Race,0
TN,Carter County,4700510,Reported_Race,0
GA,Taylor County,1304800,Discplined_Race,1
GA,Taylor County,1304800,Reported_Race,1
AL,Lowndes County,102160,Discplined_Race,0
AL,Lowndes County,102160,Reported_Race,0
AL,Oneonta City,102550,Discplined_Race,0
AL,Oneonta City,102550,Reported_Race,3
FL,DEAF/BLIND,1202016,Discplined_Race,0
FL,DEAF/BLIND,1202016,Reported_Race,0
FL,ALACHUA,1200030,Discplined_Race,1
FL,ALACHUA,1200030,Reported_Race,0
GA,Gilmer County,1302340,Discplined_Race,0
GA,Gilmer County,1302340,Reported_Race,0
GA,Towns County,1305070,Discplined_Race,0
GA,Towns County,1305070,Reported_Race,0
TN,Decatur County,4700960,Discplined_Race,1
TN,Decatur County,4700960,Reported_Race,1
TN,Unicoi County,4704230,Discplined_Race,1
TN,Unicoi County,4704230,Reported_Race,1
GA,Warren County,1305460,Discplined_Race,0
GA,Warren County,1305460,Reported_Race,0
TN,Sequatchie County,4703750,Discplined_Race,10
TN,Sequatchie County,4703750,Reported_Race,3
GA,Camden County,1300780,Discplined_Race,6
GA,Camden County,1300780,Reported_Race,6
FL,OKALOOSA,1201380,Discplined_Race,0
FL,OKALOOSA,1201380,Reported_Race,0
GA,Morgan County,1303780,Discplined_Race,2
GA,Morgan County,1303780,Reported_Race,0
GA,Clarke County,1301170,Discplined_Race,1
GA,Clarke County,1301170,Reported_Race,1
GA,Polk County,1304200,Discplined_Race,8
GA,Polk County,1304200,Reported_Race,8
TN,McNairy County,4702880,Discplined_Race,3
TN,McNairy County,4702880,Reported_Race,4
GA,Forsyth County,1302220,Discplined_Race,57
GA,Forsyth County,1302220,Reported_Race,54
GA,Wilkes County,1305760,Discplined_Race,0
GA,Wilkes County,1305760,Reported_Race,0
TN,Union County,4704290,Discplined_Race,34
TN,Union County,4704290,Reported_Race,13
GA,Vidalia City,1305340,Discplined_Race,0
GA,Vidalia City,1305340,Reported_Race,0
TN,Giles County,4701410,Discplined_Race,0
TN,Giles County,4701410,Reported_Race,0
AL,Chambers County,100600,Discplined_Race,1
AL,Chambers County,100600,Reported_Race,1
TN,Jackson County,4702070,Discplined_Race,1
TN,Jackson County,4702070,Reported_Race,1
AL,Scottsboro City,102940,Discplined_Race,1
AL,Scottsboro City,102940,Reported_Race,1
TN,White County,4704500,Discplined_Race,0
TN,White County,4704500,Reported_Race,0
TN,Hardeman County Schools,4701650,Discplined_Race,0
TN,Hardeman County Schools,4701650,Reported_Race,0
AL,Thomasville City,103300,Discplined_Race,0
AL,Thomasville City,103300,Reported_Race,0
FL,BRADFORD,1200120,Discplined_Race,0
FL,BRADFORD,1200120,Reported_Race,0
FL,DUVAL,1200480,Discplined_Race,3
FL,DUVAL,1200480,Reported_Race,0
GA,Henry County,1302820,Discplined_Race,0
GA,Henry County,1302820,Reported_Race,0
TN,Fentress County,4701230,Discplined_Race,0
TN,Fentress County,4701230,Reported_Race,0
FL,HIGHLANDS,1200840,Discplined_Race,5
FL,HIGHLANDS,1200840,Reported_Race,4
TN,Sweetwater,4704050,Discplined_Race,2
TN,Sweetwater,4704050,Reported_Race,2
TN,Roane County,4703590,Discplined_Race,0
TN,Roane County,4703590,Reported_Race,0
FL,SUWANNEE,1201830,Discplined_Race,0
FL,SUWANNEE,1201830,Reported_Race,0
TN,Bradley County,4700330,Discplined_Race,2
TN,Bradley County,4700330,Reported_Race,2
GA,Troup County,1300001,Discplined_Race,0
GA,Troup County,1300001,Reported_Race,0
GA,Dawson County,1301650,Discplined_Race,2
GA,Dawson County,1301650,Reported_Race,3
GA,Sumter County,1304620,Discplined_Race,1
GA,Sumter County,1304620,Reported_Race,1
TN,Cocke County,4700750,Discplined_Race,2
TN,Cocke County,4700750,Reported_Race,2
GA,Ware County,1305430,Discplined_Race,0
GA,Ware County,1305430,Reported_Race,0
TN,Franklin County,4701290,Discplined_Race,0
TN,Franklin County,4701290,Reported_Race,0
TN,Wilson County,4704550,Discplined_Race,9
TN,Wilson County,4704550,Reported_Race,10
AL,Baldwin County,100270,Discplined_Race,10
AL,Baldwin County,100270,Reported_Race,10
TN,Humboldt City Schools,4701950,Discplined_Race,0
TN,Humboldt City Schools,4701950,Reported_Race,0
AL,Choctaw County Board of Education,100690,Discplined_Race,0
AL,Choctaw County Board of Education,100690,Reported_Race,0
AL,Shelby County,103030,Discplined_Race,30
AL,Shelby County,103030,Reported_Race,48
FL,CALHOUN,1200210,Discplined_Race,0
FL,CALHOUN,1200210,Reported_Race,0
AL,Tuscaloosa County,103390,Discplined_Race,13
AL,Tuscaloosa County,103390,Reported_Race,16
FL,FRANKLIN,1200570,Discplined_Race,1
FL,FRANKLIN,1200570,Reported_Race,0
GA,Bartow County,1300330,Discplined_Race,2
GA,Bartow County,1300330,Reported_Race,2
TN,Grundy County,4701530,Discplined_Race,0
TN,Grundy County,4701530,Reported_Race,0
GA,Jackson County,1302940,Discplined_Race,0
GA,Jackson County,1302940,Reported_Race,0
TN,Stewart County,4703960,Discplined_Race,4
TN,Stewart County,4703960,Reported_Race,3
AL,Marion County,102310,Discplined_Race,3
AL,Marion County,102310,Reported_Race,3
FL,VOLUSIA,1201920,Discplined_Race,20
FL,VOLUSIA,1201920,Reported_Race,1
GA,DeKalb County,1301740,Discplined_Race,11
GA,DeKalb County,1301740,Reported_Race,15
GA,Richmond County,1304380,Discplined_Race,13
GA,Richmond County,1304380,Reported_Race,15
TN,Benton County,4700240,Discplined_Race,3
TN,Benton County,4700240,Reported_Race,3
GA,Department of Juvenile Justice,1300026,Discplined_Race,0
GA,Department of Juvenile Justice,1300026,Reported_Race,0
TN,Putnam County,4703480,Discplined_Race,2
TN,Putnam County,4703480,Reported_Race,3
TN,Clay County,4700660,Discplined_Race,0
TN,Clay County,4700660,Reported_Race,0
GA,Tattnall County,1304770,Discplined_Race,0
GA,Tattnall County,1304770,Reported_Race,0
GA,Evans County,1302070,Discplined_Race,0
GA,Evans County,1302070,Reported_Race,1
GA,Lowndes County,1303390,Discplined_Race,0
GA,Lowndes County,1303390,Reported_Race,0
TN,Huntingdon Special School District,4702010,Discplined_Race,0
TN,Huntingdon Special School District,4702010,Reported_Race,0
GA,Calhoun County,1300750,Discplined_Race,0
GA,Calhoun County,1300750,Reported_Race,0
AL,Crenshaw County,100960,Discplined_Race,0
AL,Crenshaw County,100960,Reported_Race,2
GA,Montgomery County,1303750,Discplined_Race,0
GA,Montgomery County,1303750,Reported_Race,0
AL,Enterprise City,101320,Discplined_Race,1
AL,Enterprise City,101320,Reported_Race,5
TN,Lake County,4702280,Discplined_Race,0
TN,Lake County,4702280,Reported_Race,0
AL,Greene County,101680,Discplined_Race,0
AL,Greene County,101680,Reported_Race,0
FL,MADISON,1201200,Discplined_Race,0
FL,MADISON,1201200,Reported_Race,0
AL,Opelika City,102580,Discplined_Race,0
AL,Opelika City,102580,Reported_Race,0
TN,Gibson Co Sp Dist,4701400,Discplined_Race,5
TN,Gibson Co Sp Dist,4701400,Reported_Race,4
AL,Pelham City,100194,Discplined_Race,5
AL,Pelham City,100194,Reported_Race,5
TN,DeKalb County,4700990,Discplined_Race,0
TN,DeKalb County,4700990,Reported_Race,0
TN,Henderson County,4701800,Discplined_Race,3
TN,Henderson County,4701800,Reported_Race,4
TN,Union City,4704260,Discplined_Race,0
TN,Union City,4704260,Reported_Race,0
AL,Butler County,100510,Discplined_Race,0
AL,Butler County,100510,Reported_Race,0
AL,Russell County,102880,Discplined_Race,26
AL,Russell County,102880,Reported_Race,27
FL,BAKER,1200060,Discplined_Race,0
FL,BAKER,1200060,Reported_Race,0
AL,Tallassee City,103240,Discplined_Race,0
AL,Tallassee City,103240,Reported_Race,0
FL,DESOTO,1200420,Discplined_Race,3
FL,DESOTO,1200420,Reported_Race,1
GA,Hart County,1302730,Discplined_Race,4
GA,Hart County,1302730,Reported_Race,3
GA,Jones County,1303150,Discplined_Race,0
GA,Jones County,1303150,Reported_Race,0
GA,Washington County,1305490,Discplined_Race,0
GA,Washington County,1305490,Reported_Race,0
AL,Clay County,100750,Discplined_Race,0
AL,Clay County,100750,Reported_Race,0
AL,Russellville City,102910,Discplined_Race,0
AL,Russellville City,102910,Reported_Race,0
AL,Opp City,102610,Discplined_Race,0
AL,Opp City,102610,Reported_Race,0
FL,COLUMBIA,1200360,Discplined_Race,1
FL,COLUMBIA,1200360,Reported_Race,0
AL,Wilcox County,103510,Discplined_Race,0
AL,Wilcox County,103510,Reported_Race,0
TN,Lawrence County,4702340,Discplined_Race,0
TN,Lawrence County,4702340,Reported_Race,0
FL,HAMILTON,1200720,Discplined_Race,1
FL,HAMILTON,1200720,Reported_Race,0
GA,Brantley County,1300480,Discplined_Race,0
GA,Brantley County,1300480,Reported_Race,0
GA,Jenkins County,1303090,Discplined_Race,0
GA,Jenkins County,1303090,Reported_Race,0
FL,LEE,1201080,Discplined_Race,6
FL,LEE,1201080,Reported_Race,0
GA,Madison County,1303480,Discplined_Race,0
GA,Madison County,1303480,Reported_Race,0
TN,Houston County,4701920,Discplined_Race,0
TN,Houston County,4701920,Reported_Race,0
AL,Dale County,101050,Discplined_Race,0
AL,Dale County,101050,Reported_Race,0
AL,Eufaula City,101410,Discplined_Race,0
AL,Eufaula City,101410,Reported_Race,0
TN,Athens,4700120,Discplined_Race,0
TN,Athens,4700120,Reported_Race,0
AL,Haleyville City,101720,Discplined_Race,0
AL,Haleyville City,101720,Reported_Race,0
FL,INDIAN RIVER,1200930,Discplined_Race,0
FL,INDIAN RIVER,1200930,Reported_Race,0
TN,Franklin SSD,4701260,Discplined_Race,0
TN,Franklin SSD,4701260,Reported_Race,0
AL,Auburn City,100210,Discplined_Race,7
AL,Auburn City,100210,Reported_Race,13
AL,Ozark City,102640,Discplined_Race,4
AL,Ozark City,102640,Reported_Race,4
AL,Selma City,102970,Discplined_Race,0
AL,Selma City,102970,Reported_Race,0
TN,Williamson County Schools,4704530,Discplined_Race,16
TN,Williamson County Schools,4704530,Reported_Race,17
TN,Hardin County,4701680,Discplined_Race,0
TN,Hardin County,4701680,Reported_Race,2
TN,Trousdale County,4704170,Discplined_Race,2
TN,Trousdale County,4704170,Reported_Race,3
AL,Cherokee County,100630,Discplined_Race,5
AL,Cherokee County,100630,Reported_Race,4
AL,Brewton City,100450,Discplined_Race,2
AL,Brewton City,100450,Reported_Race,2
AL,Demopolis City,101200,Discplined_Race,0
AL,Demopolis City,101200,Reported_Race,0
AL,Colbert County,100840,Discplined_Race,0
AL,Colbert County,100840,Reported_Race,0
AL,Talladega County,103180,Discplined_Race,7
AL,Talladega County,103180,Reported_Race,8
GA,Rabun County,1304320,Discplined_Race,0
GA,Rabun County,1304320,Reported_Race,0
AL,Saraland City,100185,Discplined_Race,0
AL,Saraland City,100185,Reported_Race,0
AL,Lee County,102070,Discplined_Race,3
AL,Lee County,102070,Reported_Race,5
AL,Morgan County,102480,Discplined_Race,5
AL,Morgan County,102480,Reported_Race,5
GA,Dublin City,1301870,Discplined_Race,0
GA,Dublin City,1301870,Reported_Race,0
GA,City Schools of Decatur,1301680,Discplined_Race,0
GA,City Schools of Decatur,1301680,Reported_Race,0
GA,Cobb County,1301290,Discplined_Race,1
GA,Cobb County,1301290,Reported_Race,0
AL,Tuscumbia City,103420,Discplined_Race,9
AL,Tuscumbia City,103420,Reported_Race,6
AL,Fairfield City,101440,Discplined_Race,0
AL,Fairfield City,101440,Reported_Race,0
FL,JACKSON,1200960,Discplined_Race,0
FL,JACKSON,1200960,Reported_Race,0
GA,Ben Hill County,1300360,Discplined_Race,0
GA,Ben Hill County,1300360,Reported_Race,0
GA,Calhoun City,1300720,Discplined_Race,0
GA,Calhoun City,1300720,Reported_Race,0
FL,MONROE,1201320,Discplined_Race,0
