ID,Category,Total
1304440,Expulsions with educational services,31
1304440,Referral to law enforcement,23
100005,Expulsions with educational services,0
100005,Referral to law enforcement,1
101830,Expulsions with educational services,1
101830,Referral to law enforcement,1
4703360,Expulsions with educational services,0
4703360,Referral to law enforcement,0
102190,Expulsions with educational services,0
102190,Referral to law enforcement,2
100060,Expulsions with educational services,0
100060,Referral to law enforcement,0
101230,Expulsions with educational services,2
101230,Referral to law enforcement,46
101620,Expulsions with educational services,4
101620,Referral to law enforcement,0
1201110,Expulsions with educational services,0
1201110,Referral to law enforcement,47
100420,Expulsions with educational services,1
100420,Referral to law enforcement,29
4701080,Expulsions with educational services,47
4701080,Referral to law enforcement,0
100188,Expulsions with educational services,0
100188,Referral to law enforcement,0
102790,Expulsions with educational services,46
102790,Referral to law enforcement,0
4704350,Expulsions with educational services,9
4704350,Referral to law enforcement,27
4701470,Expulsions with educational services,55
4701470,Referral to law enforcement,2
103150,Expulsions with educational services,12
103150,Referral to law enforcement,4
1200330,Expulsions with educational services,183
1200330,Referral to law enforcement,502
100100,Expulsions with educational services,0
100100,Referral to law enforcement,2
102635,Expulsions with educational services,0
102635,Referral to law enforcement,0
4700850,Expulsions with educational services,54
4700850,Referral to law enforcement,2
1302430,Expulsions with educational services,6
1302430,Referral to law enforcement,1
1302040,Expulsions with educational services,21
1302040,Referral to law enforcement,102
4704100,Expulsions with educational services,0
4704100,Referral to law enforcement,5
1305190,Expulsions with educational services,0
1305190,Referral to law enforcement,0
1300870,Expulsions with educational services,8
1300870,Referral to law enforcement,22
1201470,Expulsions with educational services,156
1201470,Referral to law enforcement,258
1301260,Expulsions with educational services,5
1301260,Referral to law enforcement,4
1303930,Expulsions with educational services,188
1303930,Referral to law enforcement,103
1303510,Expulsions with educational services,4
1303510,Referral to law enforcement,8
4702760,Expulsions with educational services,83
4702760,Referral to law enforcement,104
1305220,Expulsions with educational services,8
1305220,Referral to law enforcement,4
102520,Expulsions with educational services,0
102520,Referral to law enforcement,0
102820,Expulsions with educational services,1
102820,Referral to law enforcement,0
101470,Expulsions with educational services,0
101470,Referral to law enforcement,7
4700151,Expulsions with educational services,3
4700151,Referral to law enforcement,0
4700001,Expulsions with educational services,117
4700001,Referral to law enforcement,53
101740,Expulsions with educational services,94
101740,Referral to law enforcement,1
4702820,Expulsions with educational services,23
4702820,Referral to law enforcement,0
1201350,Expulsions with educational services,11
1201350,Referral to law enforcement,82
1201710,Expulsions with educational services,140
1201710,Referral to law enforcement,354
1301530,Expulsions with educational services,2
1301530,Referral to law enforcement,4
1301140,Expulsions with educational services,0
1301140,Referral to law enforcement,0
4702190,Expulsions with educational services,0
4702190,Referral to law enforcement,50
1300900,Expulsions with educational services,4
1300900,Referral to law enforcement,1
4702580,Expulsions with educational services,107
4702580,Referral to law enforcement,61
1303960,Expulsions with educational services,0
1303960,Referral to law enforcement,5
1304560,Expulsions with educational services,25
1304560,Referral to law enforcement,23
1301920,Expulsions with educational services,0
1301920,Referral to law enforcement,3
4700300,Expulsions with educational services,15
4700300,Referral to law enforcement,0
100180,Expulsions with educational services,0
100180,Referral to law enforcement,5
102370,Expulsions with educational services,287
102370,Referral to law enforcement,136
101980,Expulsions with educational services,0
101980,Referral to law enforcement,0
4704440,Expulsions with educational services,36
4704440,Referral to law enforcement,5
103090,Expulsions with educational services,0
103090,Referral to law enforcement,0
101590,Expulsions with educational services,0
101590,Referral to law enforcement,0
4700148,Expulsions with educational services,1348
4700148,Referral to law enforcement,9
100002,Expulsions with educational services,0
100002,Referral to law enforcement,0
4703180,Expulsions with educational services,325
4703180,Referral to law enforcement,4
101800,Expulsions with educational services,114
101800,Referral to law enforcement,136
4702700,Expulsions with educational services,0
4702700,Referral to law enforcement,0
1201800,Expulsions with educational services,14
1201800,Referral to law enforcement,29
1201440,Expulsions with educational services,467
1201440,Referral to law enforcement,918
1300840,Expulsions with educational services,71
1300840,Referral to law enforcement,27
1303870,Expulsions with educational services,273
1303870,Referral to law enforcement,4
1301230,Expulsions with educational services,1
1301230,Referral to law enforcement,50
103430,Expulsions with educational services,0
103430,Referral to law enforcement,0
102160,Expulsions with educational services,0
102160,Referral to law enforcement,5
1301980,Expulsions with educational services,48
1301980,Referral to law enforcement,0
4704260,Expulsions with educational services,1
4704260,Referral to law enforcement,13
1200900,Expulsions with educational services,13
1200900,Referral to law enforcement,19
1300480,Expulsions with educational services,5
1300480,Referral to law enforcement,0
1305670,Expulsions with educational services,0
1305670,Referral to law enforcement,12
103062,Expulsions with educational services,2
103062,Referral to law enforcement,1
4701050,Expulsions with educational services,0
4701050,Referral to law enforcement,5
1303210,Expulsions with educational services,4
1303210,Referral to law enforcement,0
4700330,Expulsions with educational services,38
4700330,Referral to law enforcement,230
101320,Expulsions with educational services,43
101320,Referral to law enforcement,16
1305390,Expulsions with educational services,117
1305390,Referral to law enforcement,6
1200720,Expulsions with educational services,4
1200720,Referral to law enforcement,24
1303780,Expulsions with educational services,10
1303780,Referral to law enforcement,2
100390,Expulsions with educational services,37
100390,Referral to law enforcement,48
1301620,Expulsions with educational services,27
1301620,Referral to law enforcement,0
4700149,Expulsions with educational services,0
4700149,Referral to law enforcement,0
4700420,Expulsions with educational services,28
4700420,Referral to law enforcement,8
4700153,Expulsions with educational services,35
4700153,Referral to law enforcement,24
4701920,Expulsions with educational services,9
4701920,Referral to law enforcement,1
1200390,Expulsions with educational services,200
1200390,Referral to law enforcement,401
1301590,Expulsions with educational services,11
1301590,Referral to law enforcement,2
1200150,Expulsions with educational services,230
1200150,Referral to law enforcement,314
4704290,Expulsions with educational services,0
4704290,Referral to law enforcement,0
100990,Expulsions with educational services,0
100990,Referral to law enforcement,7
101140,Expulsions with educational services,0
101140,Referral to law enforcement,19
4703590,Expulsions with educational services,0
4703590,Referral to law enforcement,0
100210,Expulsions with educational services,30
100210,Referral to law enforcement,8
101530,Expulsions with educational services,0
101530,Referral to law enforcement,1
1305070,Expulsions with educational services,0
1305070,Referral to law enforcement,3
1201740,Expulsions with educational services,69
1201740,Referral to law enforcement,218
1201140,Expulsions with educational services,13
1201140,Referral to law enforcement,29
4700690,Expulsions with educational services,3
4700690,Referral to law enforcement,19
1302790,Expulsions with educational services,3
1302790,Referral to law enforcement,3
1300510,Expulsions with educational services,2
1300510,Referral to law enforcement,0
1201830,Expulsions with educational services,8
1201830,Referral to law enforcement,33
4700750,Expulsions with educational services,16
4700750,Referral to law enforcement,6
4703000,Expulsions with educational services,0
4703000,Referral to law enforcement,55
1303720,Expulsions with educational services,0
1303720,Referral to law enforcement,0
1300026,Expulsions with educational services,0
1300026,Referral to law enforcement,0
101640,Expulsions with educational services,0
101640,Referral to law enforcement,5
1305550,Expulsions with educational services,13
1305550,Referral to law enforcement,3
1304860,Expulsions with educational services,0
1304860,Referral to law enforcement,0
4702280,Expulsions with educational services,0
4702280,Referral to law enforcement,0
1304770,Expulsions with educational services,14
1304770,Referral to law enforcement,3
4703270,Expulsions with educational services,30
4703270,Referral to law enforcement,0
1303750,Expulsions with educational services,0
1303750,Referral to law enforcement,0
1301740,Expulsions with educational services,0
1301740,Referral to law enforcement,26
103330,Expulsions with educational services,40
103330,Referral to law enforcement,0
1300540,Expulsions with educational services,3
1300540,Referral to law enforcement,0
1200360,Expulsions with educational services,0
1200360,Referral to law enforcement,30
4702010,Expulsions with educational services,1
4702010,Referral to law enforcement,0
1300570,Expulsions with educational services,27
1300570,Referral to law enforcement,0
1305250,Expulsions with educational services,23
1305250,Referral to law enforcement,2
101440,Expulsions with educational services,4
101440,Referral to law enforcement,0
1202010,Expulsions with educational services,2
1202010,Referral to law enforcement,24
1304260,Expulsions with educational services,0
1304260,Referral to law enforcement,0
1300440,Expulsions with educational services,1
1300440,Referral to law enforcement,0
1301860,Expulsions with educational services,114
1301860,Referral to law enforcement,24
4701410,Expulsions with educational services,5
4701410,Referral to law enforcement,26
100011,Expulsions with educational services,12
100011,Referral to law enforcement,0
4703690,Expulsions with educational services,233
4703690,Referral to law enforcement,103
100690,Expulsions with educational services,0
100690,Referral to law enforcement,0
100900,Expulsions with educational services,0
100900,Referral to law enforcement,2
1200570,Expulsions with educational services,9
1200570,Referral to law enforcement,17
101680,Expulsions with educational services,1
101680,Referral to law enforcement,0
1300120,Expulsions with educational services,299
1300120,Referral to law enforcement,13
1304110,Expulsions with educational services,14
1304110,Referral to law enforcement,10
4703750,Expulsions with educational services,18
4703750,Referral to law enforcement,0
4703030,Expulsions with educational services,232
4703030,Referral to law enforcement,172
103420,Expulsions with educational services,0
103420,Referral to law enforcement,0
1201290,Expulsions with educational services,11
1201290,Referral to law enforcement,99
4700660,Expulsions with educational services,18
4700660,Referral to law enforcement,4
4701530,Expulsions with educational services,14
4701530,Referral to law enforcement,21
101720,Expulsions with educational services,0
101720,Referral to law enforcement,3
4702340,Expulsions with educational services,0
4702340,Referral to law enforcement,0
4701020,Expulsions with educational services,0
4701020,Referral to law enforcement,0
101050,Expulsions with educational services,16
101050,Referral to law enforcement,0
101410,Expulsions with educational services,3
101410,Referral to law enforcement,11
1300690,Expulsions with educational services,34
1300690,Referral to law enforcement,7
103240,Expulsions with educational services,0
103240,Referral to law enforcement,0
1302970,Expulsions with educational services,15
1302970,Referral to law enforcement,8
1200030,Expulsions with educational services,5
1200030,Referral to law enforcement,120
4703330,Expulsions with educational services,31
4703330,Referral to law enforcement,6
4703090,Expulsions with educational services,0
4703090,Referral to law enforcement,2
4701950,Expulsions with educational services,0
4701950,Referral to law enforcement,0
4702640,Expulsions with educational services,44
4702640,Referral to law enforcement,0
1300090,Expulsions with educational services,0
1300090,Referral to law enforcement,0
1300600,Expulsions with educational services,11
1300600,Referral to law enforcement,3
1302070,Expulsions with educational services,7
1302070,Referral to law enforcement,1
1302280,Expulsions with educational services,74
1302280,Referral to law enforcement,57
1304020,Expulsions with educational services,69
1304020,Referral to law enforcement,430
1303420,Expulsions with educational services,0
1303420,Referral to law enforcement,0
1201230,Expulsions with educational services,11
1201230,Referral to law enforcement,284
4700450,Expulsions with educational services,0
4700450,Referral to law enforcement,0
1303360,Expulsions with educational services,26
1303360,Referral to law enforcement,22
1200600,Expulsions with educational services,41
1200600,Referral to law enforcement,85
1200960,Expulsions with educational services,335
1200960,Referral to law enforcement,22
1302220,Expulsions with educational services,110
1302220,Referral to law enforcement,66
4701980,Expulsions with educational services,7
4701980,Referral to law enforcement,0
102070,Expulsions with educational services,16
102070,Referral to law enforcement,8
1301870,Expulsions with educational services,10
1301870,Referral to law enforcement,0
4700270,Expulsions with educational services,0
4700270,Referral to law enforcement,0
1200660,Expulsions with educational services,0
1200660,Referral to law enforcement,3
100660,Expulsions with educational services,0
100660,Referral to law enforcement,14
103480,Expulsions with educational services,0
103480,Referral to law enforcement,1
1300780,Expulsions with educational services,41
1300780,Referral to law enforcement,22
4700146,Expulsions with educational services,0
4700146,Referral to law enforcement,0
4701740,Expulsions with educational services,46
4701740,Referral to law enforcement,0
4703510,Expulsions with educational services,28
4703510,Referral to law enforcement,13
1303240,Expulsions with educational services,7
1303240,Referral to law enforcement,5
1201530,Expulsions with educational services,122
1201530,Referral to law enforcement,557
1304410,Expulsions with educational services,29
1304410,Referral to law enforcement,56
4700780,Expulsions with educational services,59
4700780,Referral to law enforcement,23
102480,Expulsions with educational services,0
102480,Referral to law enforcement,11
4704490,Expulsions with educational services,0
4704490,Referral to law enforcement,2
1201650,Expulsions with educational services,37
1201650,Referral to law enforcement,234
103510,Expulsions with educational services,0
103510,Referral to law enforcement,2
1201680,Expulsions with educational services,43
1201680,Referral to law enforcement,168
1301680,Expulsions with educational services,4
1301680,Referral to law enforcement,0
1305280,Expulsions with educational services,15
1305280,Referral to law enforcement,58
100540,Expulsions with educational services,10
100540,Referral to law enforcement,126
1200060,Expulsions with educational services,32
1200060,Referral to law enforcement,56
1302190,Expulsions with educational services,2
1302190,Referral to law enforcement,0
1305430,Expulsions with educational services,5
1305430,Referral to law enforcement,17
102640,Expulsions with educational services,20
102640,Referral to law enforcement,19
1302400,Expulsions with educational services,97
1302400,Referral to law enforcement,53
1301560,Expulsions with educational services,0
1301560,Referral to law enforcement,0
4702910,Expulsions with educational services,6
4702910,Referral to law enforcement,0
1302010,Expulsions with educational services,5
1302010,Referral to law enforcement,28
1305730,Expulsions with educational services,9
1305730,Referral to law enforcement,0
1303120,Expulsions with educational services,0
1303120,Referral to law enforcement,0
1301830,Expulsions with educational services,35
1301830,Referral to law enforcement,161
4701290,Expulsions with educational services,6
4701290,Referral to law enforcement,60
1200510,Expulsions with educational services,217
1200510,Referral to law enforcement,574
102130,Expulsions with educational services,0
102130,Referral to law enforcement,0
1201920,Expulsions with educational services,201
1201920,Referral to law enforcement,534
100360,Expulsions with educational services,4
100360,Referral to law enforcement,13
102760,Expulsions with educational services,0
102760,Referral to law enforcement,0
1201560,Expulsions with educational services,330
1201560,Referral to law enforcement,1173
103210,Expulsions with educational services,4
103210,Referral to law enforcement,10
4701500,Expulsions with educational services,6
4701500,Referral to law enforcement,6
103030,Expulsions with educational services,5
103030,Referral to law enforcement,201
4701200,Expulsions with educational services,6
4701200,Referral to law enforcement,0
1305460,Expulsions with educational services,0
1305460,Referral to law enforcement,0
1302730,Expulsions with educational services,0
1302730,Referral to law enforcement,8
1302460,Expulsions with educational services,0
1302460,Referral to law enforcement,27
4703480,Expulsions with educational services,20
4703480,Referral to law enforcement,6
1304620,Expulsions with educational services,0
1304620,Referral to law enforcement,0
4701440,Expulsions with educational services,38
4701440,Referral to law enforcement,7
1303150,Expulsions with educational services,22
1303150,Referral to law enforcement,9
1305640,Expulsions with educational services,0
1305640,Referral to law enforcement,0
1303450,Expulsions with educational services,0
1303450,Referral to law enforcement,0
4704530,Expulsions with educational services,136
4704530,Referral to law enforcement,189
101350,Expulsions with educational services,11
101350,Referral to law enforcement,5
1301380,Expulsions with educational services,0
1301380,Referral to law enforcement,40
1304380,Expulsions with educational services,251
1304380,Referral to law enforcement,38
1301080,Expulsions with educational services,7
1301080,Referral to law enforcement,1
4700510,Expulsions with educational services,5
4700510,Referral to law enforcement,12
1304800,Expulsions with educational services,5
1304800,Referral to law enforcement,0
100960,Expulsions with educational services,0
100960,Referral to law enforcement,1
4702220,Expulsions with educational services,133
4702220,Referral to law enforcement,113
4702310,Expulsions with educational services,95
4702310,Referral to law enforcement,19
1301290,Expulsions with educational services,0
1301290,Referral to law enforcement,378
1302310,Expulsions with educational services,22
1302310,Referral to law enforcement,14
102310,Expulsions with educational services,5
102310,Referral to law enforcement,6
1200810,Expulsions with educational services,2
1200810,Referral to law enforcement,357
1201050,Expulsions with educational services,68
1201050,Referral to law enforcement,272
100510,Expulsions with educational services,0
100510,Referral to law enforcement,0
1304350,Expulsions with educational services,0
1304350,Referral to law enforcement,0
102580,Expulsions with educational services,0
102580,Referral to law enforcement,3
4703960,Expulsions with educational services,0
4703960,Referral to law enforcement,10
4703720,Expulsions with educational services,10
4703720,Referral to law enforcement,16
4704550,Expulsions with educational services,104
4704550,Referral to law enforcement,110
100006,Expulsions with educational services,96
100006,Referral to law enforcement,7
4704050,Expulsions with educational services,5
4704050,Referral to law enforcement,5
100120,Expulsions with educational services,0
100120,Referral to law enforcement,0
1302520,Expulsions with educational services,70
1302520,Referral to law enforcement,1
102730,Expulsions with educational services,3
102730,Referral to law enforcement,1
4702430,Expulsions with educational services,8
4702430,Referral to law enforcement,23
103540,Expulsions with educational services,1
103540,Referral to law enforcement,1
4703450,Expulsions with educational services,16
4703450,Referral to law enforcement,50
4702670,Expulsions with educational services,1
4702670,Referral to law enforcement,68
1305040,Expulsions with educational services,4
1305040,Referral to law enforcement,1
1200420,Expulsions with educational services,15
1200420,Referral to law enforcement,42
1305370,Expulsions with educational services,49
1305370,Referral to law enforcement,1
1201770,Expulsions with educational services,99
1201770,Referral to law enforcement,275
1304500,Expulsions with educational services,2
1304500,Referral to law enforcement,6
102430,Expulsions with educational services,237
102430,Referral to law enforcement,28
1200270,Expulsions with educational services,27
1200270,Referral to law enforcement,103
1304050,Expulsions with educational services,57
1304050,Referral to law enforcement,0
1200690,Expulsions with educational services,1
1200690,Referral to law enforcement,7
4700120,Expulsions with educational services,1
4700120,Referral to law enforcement,0
4702790,Expulsions with educational services,0
4702790,Referral to law enforcement,0
102490,Expulsions with educational services,1
102490,Referral to law enforcement,0
1305130,Expulsions with educational services,0
1305130,Referral to law enforcement,0
4701620,Expulsions with educational services,0
4701620,Referral to law enforcement,0
1305700,Expulsions with educational services,10
1305700,Referral to law enforcement,0
1305310,Expulsions with educational services,5
1305310,Referral to law enforcement,0
100013,Expulsions with educational services,0
100013,Referral to law enforcement,27
100930,Expulsions with educational services,0
100930,Referral to law enforcement,0
4701400,Expulsions with educational services,11
4701400,Referral to law enforcement,22
100090,Expulsions with educational services,13
100090,Referral to law enforcement,2
1304320,Expulsions with educational services,0
1304320,Referral to law enforcement,0
4702520,Expulsions with educational services,11
4702520,Referral to law enforcement,28
100194,Expulsions with educational services,0
100194,Referral to law enforcement,4
101770,Expulsions with educational services,0
101770,Referral to law enforcement,13
4703990,Expulsions with educational services,61
4703990,Referral to law enforcement,3
1200930,Expulsions with educational services,0
1200930,Referral to law enforcement,114
102880,Expulsions with educational services,0
102880,Referral to law enforcement,11
1302580,Expulsions with educational services,35
1302580,Referral to law enforcement,11
103120,Expulsions with educational services,0
103120,Referral to law enforcement,0
100750,Expulsions with educational services,0
100750,Referral to law enforcement,0
4701770,Expulsions with educational services,63
4701770,Referral to law enforcement,3
1304980,Expulsions with educational services,126
1304980,Referral to law enforcement,118
1300750,Expulsions with educational services,0
1300750,Referral to law enforcement,0
1201860,Expulsions with educational services,8
1201860,Referral to law enforcement,8
4702880,Expulsions with educational services,30
4702880,Referral to law enforcement,5
1201410,Expulsions with educational services,7
1201410,Referral to law enforcement,114
4700600,Expulsions with educational services,12
4700600,Referral to law enforcement,0
102610,Expulsions with educational services,1
102610,Referral to law enforcement,1
100480,Expulsions with educational services,1
100480,Referral to law enforcement,0
1200090,Expulsions with educational services,67
1200090,Referral to law enforcement,194
102910,Expulsions with educational services,0
102910,Referral to law enforcement,0
1304590,Expulsions with educational services,0
1304590,Referral to law enforcement,0
1300360,Expulsions with educational services,30
1300360,Referral to law enforcement,3
1201950,Expulsions with educational services,51
1201950,Referral to law enforcement,40
1305790,Expulsions with educational services,3
1305790,Referral to law enforcement,0
1300330,Expulsions with educational services,53
1300330,Referral to law enforcement,59
4701230,Expulsions with educational services,62
4701230,Referral to law enforcement,0
1303030,Expulsions with educational services,0
1303030,Referral to law enforcement,3
1200870,Expulsions with educational services,354
1200870,Referral to law enforcement,1431
1302700,Expulsions with educational services,28
1302700,Referral to law enforcement,0
1200780,Expulsions with educational services,41
1200780,Referral to law enforcement,56
100012,Expulsions with educational services,2
100012,Referral to law enforcement,3
4701260,Expulsions with educational services,3
4701260,Referral to law enforcement,0
1301350,Expulsions with educational services,63
1301350,Referral to law enforcement,0
1301500,Expulsions with educational services,151
1301500,Referral to law enforcement,30
1303090,Expulsions with educational services,0
1303090,Referral to law enforcement,0
4700720,Expulsions with educational services,0
4700720,Referral to law enforcement,0
1303690,Expulsions with educational services,0
1303690,Referral to law enforcement,2
102970,Expulsions with educational services,3
102970,Referral to law enforcement,0
102250,Expulsions with educational services,0
102250,Referral to law enforcement,3
102940,Expulsions with educational services,1
102940,Referral to law enforcement,0
100008,Expulsions with educational services,0
100008,Referral to law enforcement,1
4704200,Expulsions with educational services,0
4704200,Referral to law enforcement,0
1302250,Expulsions with educational services,18
1302250,Referral to law enforcement,23
1303660,Expulsions with educational services,0
1303660,Referral to law enforcement,0
1302820,Expulsions with educational services,29
1302820,Referral to law enforcement,100
4702400,Expulsions with educational services,19
4702400,Referral to law enforcement,3
1201590,Expulsions with educational services,217
1201590,Referral to law enforcement,2048
4701650,Expulsions with educational services,40
4701650,Referral to law enforcement,3
1303270,Expulsions with educational services,6
1303270,Referral to law enforcement,0
101760,Expulsions with educational services,0
101760,Referral to law enforcement,0
1302880,Expulsions with educational services,287
1302880,Referral to law enforcement,2
1302610,Expulsions with educational services,0
1302610,Referral to law enforcement,37
4704500,Expulsions with educational services,0
4704500,Referral to law enforcement,0
102010,Expulsions with educational services,9
102010,Referral to law enforcement,0
1301110,Expulsions with educational services,0
1301110,Referral to law enforcement,210
4700240,Expulsions with educational services,4
4700240,Referral to law enforcement,1
1201080,Expulsions with educational services,371
1201080,Referral to law enforcement,614
1201020,Expulsions with educational services,2
1201020,Referral to law enforcement,0
1301020,Expulsions with educational services,196
1301020,Referral to law enforcement,87
1200840,Expulsions with educational services,3
1200840,Referral to law enforcement,146
1304830,Expulsions with educational services,0
1304830,Referral to law enforcement,0
4700180,Expulsions with educational services,0
4700180,Referral to law enforcement,13
1303390,Expulsions with educational services,0
1303390,Referral to law enforcement,0
1305760,Expulsions with educational services,2
1305760,Referral to law enforcement,0
4703240,Expulsions with educational services,28
4703240,Referral to law enforcement,0
1300290,Expulsions with educational services,52
1300290,Referral to law enforcement,13
4704230,Expulsions with educational services,3
4704230,Referral to law enforcement,9
100009,Expulsions with educational services,0
100009,Referral to law enforcement,0
1303600,Expulsions with educational services,0
1303600,Referral to law enforcement,9
1300660,Expulsions with educational services,50
1300660,Referral to law enforcement,18
101950,Expulsions with educational services,2
101950,Referral to law enforcement,0
101020,Expulsions with educational services,0
101020,Referral to law enforcement,0
102220,Expulsions with educational services,61
102220,Referral to law enforcement,39
4700152,Expulsions with educational services,12
4700152,Referral to law enforcement,0
1300810,Expulsions with educational services,10
1300810,Referral to law enforcement,13
4700150,Expulsions with educational services,14
4700150,Referral to law enforcement,0
100190,Expulsions with educational services,38
100190,Referral to law enforcement,34
4704470,Expulsions with educational services,18
4704470,Referral to law enforcement,0
4703780,Expulsions with educational services,13
4703780,Referral to law enforcement,72
4704080,Expulsions with educational services,141
4704080,Referral to law enforcement,17
4702550,Expulsions with educational services,0
4702550,Referral to law enforcement,0
4704170,Expulsions with educational services,18
4704170,Referral to law enforcement,5
100035,Expulsions with educational services,0
100035,Referral to law enforcement,0
100840,Expulsions with educational services,0
100840,Referral to law enforcement,1
1301650,Expulsions with educational services,20
1301650,Referral to law enforcement,7
1302910,Expulsions with educational services,0
1302910,Referral to law enforcement,0
1200480,Expulsions with educational services,291
1200480,Referral to law enforcement,804
1200450,Expulsions with educational services,1
1200450,Referral to law enforcement,20
100630,Expulsions with educational services,6
100630,Referral to law enforcement,0
101920,Expulsions with educational services,466
101920,Referral to law enforcement,18
1301800,Expulsions with educational services,2
1301800,Referral to law enforcement,0
1300210,Expulsions with educational services,55
1300210,Referral to law enforcement,0
1303330,Expulsions with educational services,2
1303330,Referral to law enforcement,0
4703390,Expulsions with educational services,12
4703390,Referral to law enforcement,0
100810,Expulsions with educational services,0
100810,Referral to law enforcement,0
4700960,Expulsions with educational services,0
4700960,Referral to law enforcement,0
1300990,Expulsions with educational services,7
1300990,Referral to law enforcement,7
4700570,Expulsions with educational services,0
4700570,Referral to law enforcement,0
4702490,Expulsions with educational services,24
4702490,Referral to law enforcement,25
4701800,Expulsions with educational services,8
4701800,Referral to law enforcement,4
101170,Expulsions with educational services,0
101170,Referral to law enforcement,23
1300420,Expulsions with educational services,363
1300420,Referral to law enforcement,630
1303840,Expulsions with educational services,1
1303840,Referral to law enforcement,0
1304170,Expulsions with educational services,4
1304170,Referral to law enforcement,30
1303300,Expulsions with educational services,74
1303300,Referral to law enforcement,0
1300240,Expulsions with educational services,3
1300240,Referral to law enforcement,0
1200540,Expulsions with educational services,3
1200540,Referral to law enforcement,69
1304140,Expulsions with educational services,18
1304140,Referral to law enforcement,35
1304540,Expulsions with educational services,9
1304540,Referral to law enforcement,16
1301470,Expulsions with educational services,26
1301470,Referral to law enforcement,0
1302670,Expulsions with educational services,1
1302670,Referral to law enforcement,0
100870,Expulsions with educational services,0
100870,Referral to law enforcement,0
1200120,Expulsions with educational services,7
1200120,Referral to law enforcement,5
1300150,Expulsions with educational services,0
1300150,Referral to law enforcement,4
4702370,Expulsions with educational services,0
4702370,Referral to law enforcement,0
103450,Expulsions with educational services,73
103450,Referral to law enforcement,4
103270,Expulsions with educational services,0
103270,Referral to law enforcement,12
103300,Expulsions with educational services,0
103300,Referral to law enforcement,0
1303000,Expulsions with educational services,1
1303000,Referral to law enforcement,10
4702100,Expulsions with educational services,38
4702100,Referral to law enforcement,13
4703300,Expulsions with educational services,0
4703300,Referral to law enforcement,10
1301410,Expulsions with educational services,106
1301410,Referral to law enforcement,267
1304890,Expulsions with educational services,26
1304890,Referral to law enforcement,0
100780,Expulsions with educational services,0
100780,Referral to law enforcement,0
4703870,Expulsions with educational services,52
4703870,Referral to law enforcement,50
4700090,Expulsions with educational services,0
4700090,Referral to law enforcement,0
1202016,Expulsions with educational services,0
1202016,Referral to law enforcement,0
101200,Expulsions with educational services,16
101200,Referral to law enforcement,2
4700060,Expulsions with educational services,7
4700060,Referral to law enforcement,0
103580,Expulsions with educational services,3
103580,Referral to law enforcement,2
4701590,Expulsions with educational services,130
4701590,Referral to law enforcement,253
100450,Expulsions with educational services,0
100450,Referral to law enforcement,5
1303630,Expulsions with educational services,12
1303630,Referral to law enforcement,10
4700990,Expulsions with educational services,0
4700990,Referral to law enforcement,3
1201200,Expulsions with educational services,1
1201200,Referral to law enforcement,8
101690,Expulsions with educational services,2
101690,Referral to law enforcement,2
4703150,Expulsions with educational services,0
4703150,Referral to law enforcement,0
103360,Expulsions with educational services,0
103360,Referral to law enforcement,26
1200990,Expulsions with educational services,7
1200990,Referral to law enforcement,23
4701680,Expulsions with educational services,0
4701680,Referral to law enforcement,44
103180,Expulsions with educational services,43
103180,Referral to law enforcement,1
1305490,Expulsions with educational services,0
1305490,Referral to law enforcement,7
4703600,Expulsions with educational services,70
4703600,Referral to law enforcement,67
1200210,Expulsions with educational services,1
1200210,Referral to law enforcement,4
4702160,Expulsions with educational services,0
4702160,Referral to law enforcement,7
1301710,Expulsions with educational services,19
1301710,Referral to law enforcement,8
1302940,Expulsions with educational services,5
1302940,Referral to law enforcement,0
102040,Expulsions with educational services,74
102040,Referral to law enforcement,57
1301170,Expulsions with educational services,85
1301170,Referral to law enforcement,4
1303570,Expulsions with educational services,54
1303570,Referral to law enforcement,0
4700360,Expulsions with educational services,1
4700360,Referral to law enforcement,5
1200750,Expulsions with educational services,196
1200750,Referral to law enforcement,29
1301890,Expulsions with educational services,14
1301890,Referral to law enforcement,12
100600,Expulsions with educational services,0
100600,Referral to law enforcement,7
4701860,Expulsions with educational services,32
4701860,Referral to law enforcement,15
100720,Expulsions with educational services,0
100720,Referral to law enforcement,9
1302490,Expulsions with educational services,1
1302490,Referral to law enforcement,1
4704380,Expulsions with educational services,1
4704380,Referral to law enforcement,0
1301770,Expulsions with educational services,5
1301770,Referral to law enforcement,10
102550,Expulsions with educational services,0
102550,Referral to law enforcement,1
1302340,Expulsions with educational services,26
1302340,Referral to law enforcement,11
1300001,Expulsions with educational services,90
1300001,Referral to law enforcement,114
101730,Expulsions with educational services,0
101730,Referral to law enforcement,0
1302130,Expulsions with educational services,14
1302130,Referral to law enforcement,31
4704020,Expulsions with educational services,79
4704020,Referral to law enforcement,103
1304220,Expulsions with educational services,3
1304220,Referral to law enforcement,0
1200630,Expulsions with educational services,9
1200630,Referral to law enforcement,18
1300390,Expulsions with educational services,1
1300390,Referral to law enforcement,9
1200300,Expulsions with educational services,176
1200300,Referral to law enforcement,163
1201500,Expulsions with educational services,9
1201500,Referral to law enforcement,252
4702070,Expulsions with educational services,10
4702070,Referral to law enforcement,2
4702130,Expulsions with educational services,4
4702130,Referral to law enforcement,66
101560,Expulsions with educational services,0
101560,Referral to law enforcement,0
1201380,Expulsions with educational services,149
1201380,Referral to law enforcement,69
