ID,Grad_Rate
2700337,94
2700341,18
2700342,89
2700343,29
2700344,89
2700345,89
2700346,50
2700349,79
2700350,39
2700351,94
2700355,80
2700360,50
2700361,59
2700362,94
2700363,94
2700364,90
2700367,90
2700370,80
2700372,50
2700379,94
2700382,80
2700383,94
2700385,80
2700389,49
2700402,49
2700403,50
2700412,50
2700420,39
2700424,50
2700426,50
2702264,25
2702640,90
2702720,90
2702730,90
2702760,89
2702910,89
2702930,95
2702970,78
2703030,80
2703060,88
2703150,94
2703180,87
2703300,50
2703450,76
2703540,80
2703570,94
2703660,95
2703690,90
2703750,89
2703870,95
2704050,89
2704440,76
2704470,90
2705430,89
2705460,93
2705660,89
2705730,89
2705760,89
2705790,81
2706060,90
2706090,85
2706150,90
2706240,61
2706300,90
2707200,93
2707290,78
2707320,50
2707350,95
2707380,90
2707410,87
2707450,50
2707470,90
2707500,95
2707590,90
2708070,44
2708100,90
2708190,95
2708220,95
2708910,89
2708940,50
2708955,64
2709330,90
2709360,80
2709420,84
2709440,94
2709480,95
2709510,89
2709540,50
2709690,80
2709720,84
2709750,84
2710060,89
2710090,90
2710140,89
2710170,95
2710230,87
2710260,94
2711010,95
2711040,78
2711085,79
2711130,94
2711190,95
2711220,80
2711250,97
2711370,91
2711460,50
2711520,90
2711670,97
2711760,68
2711820,93
2711880,69
2711910,80
2712180,80
2712210,80
2712240,94
2712270,85
2712300,90
2712360,95
2712420,81
2712480,80
2712580,94
2712900,90
2713020,50
2713040,80
2713110,90
2713140,80
2713170,91
2713380,80
2713530,96
2713560,95
2713590,90
2713680,50
2713860,80
2713890,50
2713920,95
2713930,89
2713980,89
2714010,80
2714040,80
2714070,84
2714190,94
2714220,88
2714260,86
2714280,59
2714970,86
2715000,94
2715030,88
2715510,79
2715750,94
2716980,95
2717010,80
2717100,90
2717120,80
2717220,89
2717250,95
2717520,94
2717570,90
2717780,93
2717880,80
2717910,80
2717940,79
2718060,80
2718070,84
2718090,95
2718210,94
2718240,88
2718270,80
2718330,94
2718360,80
2718540,80
2718570,89
2718660,49
2718750,93
2718780,88
2718810,95
2718920,50
2718940,77
2718960,95
2719170,80
2719320,94
2720550,94
2720580,90
2720670,94
2721240,69
2721270,90
2721320,94
2721390,94
2721420,76
2721450,89
2721480,89
2722920,95
2722950,90
2723010,90
2723310,89
2723370,89
2723380,50
2723400,95
2723430,93
2723490,95
2723520,90
2723550,90
2723580,80
2723820,85
2723850,85
2723880,92
2723910,95
2723970,80
2725050,59
2725080,97
2725140,90
2725200,85
2728050,83
2728080,74
2728110,90
2728140,95
2728170,94
2728200,95
2728230,79
2728290,90
2728320,94
2728350,90
2728380,94
2728950,95
2728970,89
2730030,81
2730060,92
2730090,94
2730150,90
2730450,90
2730480,94
2730510,24
2730870,80
2731750,79
2731780,80
2731800,87
2732070,94
2732250,95
2732390,91
2732430,88
2732460,80
2732520,90
2732550,94
2732700,80
2732820,98
2732850,94
2732880,90
2732970,90
2733000,83
2733210,90
2733270,81
2733300,80
2733330,82
2733390,90
2733420,95
2733450,94
2733480,90
2733510,71
2733540,86
2733600,94
2733780,92
2733790,95
2733810,92
2733840,75
2733870,94
2733900,94
2738160,89
2738190,92
2738280,80
2738850,94
2738880,95
2740665,94
2740680,80
2740740,94
2740810,80
2740830,80
2740860,80
2740920,89
2741040,95
2741060,90
2741430,90
2741460,96
2741850,89
2741880,84
2741910,95
2742120,79
2742160,97
2742270,92
2742330,80
2742360,88
2742720,72
2742750,90
2742780,90
2744070,79
2744160,75
2744190,80
2745735,94
2791353,49
2791443,44
2791445,90
2791446,80
2791447,80
2791448,79
2791449,90
2791450,89
2791451,90
2791455,59
2791456,95
2800031,95
2800183,50
2800185,79
2800186,84
2800187,74
2800189,86
2800191,85
2800360,74
2800390,88
2800420,79
2800450,89
2800510,74
2800540,89
2800570,94
2800600,89
2800630,85
2800750,86
2800820,94
2800840,79
2800870,89
2800900,74
2800930,74
2800960,79
2800990,84
2801020,89
2801050,84
2801090,88
2801100,79
2801110,69
2801140,89
2801170,94
2801189,50
2801190,50
2801191,50
2801194,95
2801200,80
2801220,84
2801260,95
2801290,84
2801320,88
2801360,79
2801380,89
2801410,84
2801440,95
2801470,79
2801490,89
2801510,89
2801530,89
2801560,83
2801590,89
2801620,71
2801650,84
2801680,84
2801710,89
2801740,84
2801770,87
2801800,74
2801830,79
2801860,85
2801890,89
2801950,94
2801980,74
2802010,89
2802040,84
2802100,84
2802160,89
2802190,74
2802220,89
2802250,84
2802280,88
2802310,89
2802340,84
2802370,84
2802400,93
2802430,84
2802460,79
2802490,94
2802520,84
2802550,81
2802580,79
2802610,89
2802640,88
2802670,90
2802700,83
2802730,92
2802760,79
2802790,91
2802820,94
2802850,77
2802880,69
2802910,73
2802940,94
2802970,80
2803000,79
2803030,84
2803060,84
2803090,84
2803120,89
2803150,94
2803180,84
2803210,79
2803240,89
2803270,89
2803300,79
2803360,87
2803390,89
2803450,90
2803480,87
2803510,84
2803520,94
2803530,88
2803540,89
2803570,79
2803600,74
2803630,79
2803660,79
2803690,89
2803720,95
2803750,89
2803780,79
2803810,94
2803830,90
2803870,89
2803900,82
2803930,89
2803960,74
2803990,86
2804020,84
2804050,86
2804080,84
2804110,85
2804170,86
2804230,82
2804260,87
2804290,94
2804320,88
2804350,88
2804380,89
2804440,69
2804470,72
2804500,79
2804530,77
2804560,94
2804590,89
2804650,89
2804680,84
2804710,79
2804740,84
2804770,74
2804800,79
2900001,89
2900002,90
2900003,90
2900004,94
2900009,38
2900014,89
2900020,50
2900022,10
2900025,90
2900027,90
2900029,79
2900574,94
2900579,89
2900590,89
2900592,90
2900593,39
2900595,95
2901000,88
2902850,90
2902880,90
2902910,94
2902970,80
2903000,90
2903060,90
2903120,80
2903150,95
2903200,90
2903270,84
2903480,50
2904020,95
2904050,95
2904140,90
2904170,50
2904500,94
2904530,50
2904620,89
2904890,94
2904950,80
2904980,80
2905070,80
2905130,90
2905250,89
2905280,90
2905310,95
2905370,92
2905430,93
2905580,95
2905610,50
2905640,95
2905660,94
2905700,90
2905730,80
2905760,94
2905790,50
2905820,80
2905850,50
2905880,90
2905910,50
2905940,94
2906000,80
2906030,80
2906120,95
2906150,50
2906170,80
2906360,94
2906430,90
2906480,50
2906510,89
2906990,90
2907020,94
2907050,90
2907080,90
2907120,89
2907350,93
2907380,90
2907460,91
2907470,95
2908170,95
2908250,89
2908320,90
2908370,90
2908400,94
2908430,50
2908460,90
2908490,50
2908670,90
2908730,50
2908760,95
2909120,79
2909720,99
2909750,90
2909780,95
2909810,50
2909860,89
2909900,90
2909930,95
2910020,80
2910080,80
2910110,95
2910140,80
2910200,90
2910290,89
2910320,90
2910350,90
2910380,90
2910410,94
2910440,50
2910500,91
2910520,89
2910590,50
2910620,50
2910770,95
2910800,90
2910830,94
2910920,94
2910950,80
2911070,80
2911100,90
2911220,95
2911250,95
2911280,90
2911310,95
2911340,94
2911400,90
2911450,80
2911550,90
2911580,50
2911650,95
2911670,80
2911700,94
2911730,90
2911760,50
2911910,92
2911940,90
2911990,90
2912010,87
2912030,94
2912180,90
2912240,94
2912290,96
2912300,93
2912540,94
2912550,94
2912600,90
2912630,90
2912660,94
2912690,50
2912780,80
2912870,50
2912900,90
2912930,50
2913080,98
2913140,87
2913170,94
2913230,80
2913290,80
2913320,80
2913380,95
2913500,50
2913530,80
2913560,95
2913590,90
2913620,94
2913650,90
2913680,80
2913710,90
2913760,92
2913770,90
2913800,90
2913830,86
2914250,89
2914280,89
2914310,80
2914320,90
2914340,86
2914370,80
2914400,94
2914430,94
2914460,90
2914490,94
2914550,95
2914840,84
2915270,80
2915300,80
2915330,50
2915390,80
2915420,89
2915450,90
2915480,94
2915510,90
2915600,94
2915660,80
2916140,90
2916190,84
2916200,50
2916230,95
2916290,89
2916350,79
2916380,95
2916400,71
2916450,95
2916500,95
2916530,50
2916590,90
2916660,80
2916740,94
2916770,97
2916830,95
2916860,80
2916920,80
2916950,80
2917820,96
2917850,89
2917880,90
2917970,95
2918220,94
2918240,95
2918270,92
2918300,95
2918360,80
2918420,50
2918450,80
2918460,94
2918480,95
2918510,90
2918540,95
2918600,95
2918670,90
2918690,96
2919080,90
2919140,90
2919170,94
2919230,90
2919260,90
2919350,95
2919380,80
2919410,94
2919840,80
2919890,89
2919920,50
2919980,90
2920010,95
2920050,90
2920160,90
2920280,80
2920310,90
2920370,50
2920410,89
2920430,93
2920490,94
2920550,89
2920610,92
2920640,80
2920670,93
2920700,90
2920750,50
2920810,84
2920820,50
2920940,90
2921000,89
2921100,89
2921120,94
2921210,94
2921330,89
2921360,50
2921420,80
2921480,50
2921510,95
2921540,89
2921600,89
2921660,50
2921690,50
2921720,90
2921750,90
2921810,82
2921840,94
2921875,89
2921940,90
2921960,90
2922140,89
2922470,50
2922500,79
2922530,91
2922560,50
2922620,80
2922650,74
2922710,89
2922740,94
2922770,80
2922800,96
2922830,90
2922860,80
2922890,92
2922920,50
2922950,90
2922980,80
2923010,95
2923070,80
2923100,95
2923130,90
2923160,89
2923190,50
2923220,80
2923250,50
2923270,90
2923310,80
2923340,89
2923400,50
2923430,96
2923460,91
2923490,95
2923530,90
2923550,92
2923580,95
2923640,90
2923670,50
2923700,91
2923730,92
2923760,80
2924530,87
2925110,90
2925140,90
2925170,80
2925210,90
2925230,95
2925290,90
2925330,95
2925350,79
2925410,90
2925450,92
2925500,95
2925530,50
2925590,90
2925620,90
2925640,90
2925650,89
2925710,94
2926070,85
2926160,95
2926220,93
2926310,90
2926400,80
2926430,90
2926480,95
2926490,50
2926610,50
2926640,79
2926670,79
2926760,58
2926790,80
2926850,97
2926890,89
2926970,90
2927060,81
2927090,95
2927520,90
2927540,90
2927570,95
2927600,80
2927630,95
2927660,90
2927830,95
2927870,90
2927900,94
2927930,79
2928110,89
2928140,80
2928170,50
2928260,90
2928290,90
2928360,89
2928380,90
2928410,95
2928430,94
2928470,80
2928500,50
2928530,90
2928560,94
2928590,90
2928620,80
2928680,50
2928710,90
2928740,90
2928800,90
2928860,86
2928920,85
2928950,96
2929100,89
2929130,80
2929170,95
2929250,94
2929280,78
2929340,90
2929370,89
2929430,90
2929490,50
2929520,89
2929580,90
2929610,90
2929640,95
2929700,90
2929760,89
2929810,80
2929880,80
2929940,50
2930270,90
2930300,50
2930330,90
2930360,95
2930390,50
2930420,95
2930450,96
2930510,80
2930520,95
2930570,84
2930600,50
2930660,89
2930690,95
2930720,80
2930750,90
2930780,90
2930810,80
2930840,95
2930870,90
2930900,50
2930990,80
2931020,91
2931050,94
2931070,89
2931110,91
2931140,90
2931440,92
2931460,80
2931500,91
2931530,97
2931560,80
2931620,80
2931650,95
2931680,94
2931710,89
2931800,90
2931830,95
2931860,90
2931920,80
2931950,90
2932010,97
2932070,95
2932100,95
2932110,89
2932190,94
2932220,80
2932250,50
2932300,90
2932310,84
2932490,80
3000095,49
3000097,50
3000099,79
3000101,50
3000102,50
3000654,80
3000933,80
3001740,80
3001860,50
3002030,79
3002250,79
3002450,50
3002640,50
3002730,90
3003090,89
3003330,89
3003450,80
3003750,50
3003840,89
3003900,85
3004500,59
3004590,88
3004800,80
3004860,80
3004920,50
3004980,90
3005040,50
3005190,59
3005310,86
3005610,50
3005910,80
3006110,80
3006115,80
3006270,80
3006330,80
3006810,80
3007080,90
3007140,89
3007200,90
3007320,89
3007410,95
3007860,80
3007930,94
3008190,89
3008280,80
3008340,89
3008850,50
3009120,50
3009210,80
3009930,80
3010170,80
3010290,80
3010530,89
3011100,89
3011190,80
3011260,80
3011460,50
3011520,95
3011580,50
3011850,80
3011880,50
3012420,90
3012840,50
3012990,50
3013050,80
3013260,95
3013340,84
3013360,59
3013400,89
3013470,80
3013530,50
3013590,84
3013660,79
3013830,84
3014430,50
3014640,80
3014700,90
3015120,89
3015260,80
3015420,88
3016020,50
3016230,94
3016290,50
3016530,94
3016770,95
3016810,50
3017040,69
3017580,90
3017640,95
3018170,50
3018270,50
3018540,88
3018900,50
3019500,80
3020070,80
3020100,94
3020850,80
3020960,80
3021090,94
3021270,59
3021450,89
3021540,50
3021900,50
3022110,90
3022260,50
3022410,50
3022710,50
3022800,89
3023070,90
3023340,50
3023400,50
3023550,50
3023670,80
3023910,89
3023970,89
3024180,50
3024230,84
3024330,50
3024930,50
3024990,50
3025050,95
3025140,50
3025470,50
3025560,90
3025950,50
3026100,90
3026190,90
3026580,80
3026730,89
3027090,80
3027270,80
3027630,50
3027790,89
3027840,80
3028020,50
3028380,50
3028470,50
3028620,69
3028770,50
3028911,59
3100002,90
3100003,80
3100004,89
3100006,95
3100008,80
3100010,80
3100011,94
3100012,50
3100015,80
3100016,84
3100018,50
3100020,50
3100021,95
3100022,90
3100023,80
3100024,80
3100025,80
3100029,90
3100034,90
3100041,90
3100046,59
3100047,24
3100051,50
3100059,39
3100065,80
3100066,50
3100067,50
3100070,90
3100071,90
3100072,50
3100073,50
3100076,80
3100077,80
3100080,80
3100082,50
3100085,90
3100088,95
3100089,80
3100090,80
3100091,80
3100095,84
3100096,80
3100097,80
3100098,94
3100099,80
3100105,90
3100109,90
3100110,50
3100111,50
3100112,95
3100114,90
3100115,90
3100116,89
3100117,80
3100118,89
3100119,80
3100120,80
3100121,89
3100122,90
3100123,80
3100124,50
3100125,80
3100129,79
3100130,80
3100132,80
3100133,80
3100134,80
3100140,50
3100141,80
3100157,90
3100163,90
3100165,95
3100170,90
3100172,80
3100176,90
3100177,39
3100178,80
3100179,80
3100183,80
3100184,80
3100185,50
3100187,80
3101992,90
3102770,95
3102790,90
3102820,90
3102880,50
3102910,84
3103060,50
3103090,80
3103120,50
3103130,90
3103210,50
3103330,94
3103360,95
3103420,80
3103440,80
3103540,90
3103600,89
3103810,94
3103990,95
3104020,80
3104100,95
3104140,80
3104200,80
3104290,50
3104640,80
3104870,80
3104920,90
3104950,90
3104980,90
3105010,50
3105160,50
3105280,80
3105340,90
3105460,95
3105520,80
3105550,80
3105630,80
3105910,80
3105970,80
3119560,49
3162950,80
3169840,50
3170020,50
3170050,50
3170110,98
3170140,80
3170220,50
3170440,90
3170530,94
3170650,95
3170710,84
3170800,80
3170980,89
3171010,80
3171100,95
3171220,97
3171370,50
3171520,59
3171550,80
3171580,83
3171610,50
3171730,80
3171820,89
3171940,94
3172000,80
3172150,50
3172210,50
3172335,80
3172390,88
3172420,80
3172570,89
3172720,50
3172780,50
3172810,92
3172840,82
3172910,50
3172990,50
3173050,90
3173090,90
3173210,50
3173230,90
3173290,90
3173440,50
3173470,95
3173500,80
3173590,50
3173600,80
3173660,80
3173710,89
3173740,93
3173800,50
3173830,90
3173890,90
3174040,50
3174160,84
3174200,90
3174220,80
3174340,50
3174370,50
3174430,92
3174580,95
3174640,80
3174760,90
3174820,78
3174850,89
3174940,90
3175000,80
3175030,80
3175060,80
3175210,80
3175270,95
3175330,80
3175360,80
3175390,80
3175510,90
3175570,80
3175630,95
3175660,95
3175690,80
3175770,90
3175810,50
3175900,90
3175930,80
3175960,90
3175990,50
3176170,80
3176380,50
3176400,59
3176410,80
3176450,89
3176470,91
3176560,95
3176590,80
3176620,80
3176650,50
3176710,89
3176860,86
3176980,50
3177100,50
3177180,89
3177190,50
3177340,50
3177520,80
3177550,90
3178020,90
3178210,94
3178240,90
3178260,80
3178300,59
3178450,80
3178520,94
3178540,80
3178660,90
3178670,50
3178720,90
3178810,89
3178840,80
3178940,90
3178990,50
3179050,95
3179080,90
3200001,70
3200021,80
3200022,50
3200023,50
3200030,76
3200060,84
3200090,89
3200120,92
3200180,50
3200210,91
3200240,89
3200270,89
3200300,85
3200330,80
3200360,80
3200390,86
3200420,90
3200450,90
3200480,84
3200510,69
3300003,94
3300017,93
3300030,89
3300035,80
3300036,50
3300040,89
3300041,39
3300043,79
3300048,79
3300049,95
3300616,79
3301740,97
3301860,84
3301950,95
3302340,79
3302400,80
3302460,84
3302480,93
3302490,95
3302640,89
3302670,95
3302880,89
3302990,89
3303000,89
3303090,69
3303180,94
3303240,90
3303271,74
3303289,19-Nov
3303291,50
3303292,39
3303296,89
3303330,94
3303660,90
3303750,79
3303780,90
3303850,94
3303900,90
3303930,89
3303960,89
3304030,89
3304040,95
3304050,88
3304140,84
3304230,94
3304260,80
3304290,80
3304350,95
3304380,90
3304410,95
3304590,78
3304670,94
3304680,94
3304740,86
3304760,94
3304830,96
3304890,84
3304960,90
3304980,87
3305220,89
3305280,95
3305310,79
3305400,79
3305520,95
3305550,94
3305580,89
3305700,50
3305730,79
3305820,95
3305830,90
3305880,84
3305940,82
3306060,95
3306080,94
3306180,89
3306240,84
3306260,97
3306540,80
3306720,94
3307050,89
3307115,90
3307170,95
3307230,93
3307300,89
3307330,95
3307360,88
3399965,95
3400004,99
3400009,93
3400019,89
3400022,89
3400024,95
3400032,80
3400048,89
3400070,94
3400073,95
3400078,95
3400080,39
3400083,80
3400087,94
3400090,90
3400715,90
3400717,90
3400740,89
3400741,95
3400751,69
3400753,89
3400754,84
3400769,94
3400770,95
3400774,89
3400785,95
3400788,29
3400930,84
3400960,81
3400990,99
3401050,94
3401260,87
3401350,85
3401440,94
3401470,99
3401500,97
3401530,98
3401650,97
3401770,89
3401830,90
3401920,94
3401950,94
3402030,95
3402100,79
3402220,91
3402250,71
3402280,95
3402400,84
3402430,94
3402460,94
3402490,97
3402520,94
3402580,99
3402640,68
3402670,98
3402730,95
3402800,94
3402820,83
3402850,95
3402880,94
3402910,89
3403000,96
3403120,97
3403150,95
3403180,89
3403210,95
3403270,88
3403300,86
3403420,83
3403570,99
3403600,95
3403620,93
3403750,95
3403780,95
3403900,86
3403930,86
3403990,95
3404020,89
3404110,99
3404230,79
3404320,95
3404380,94
3404500,95
3404560,96
3404590,82
3404660,90
3404710,95
3404740,86
3404800,95
3404920,90
3404980,98
3405220,94
3405310,96
3405490,88
3405610,96
3405760,90
3405820,94
3405880,89
3405940,95
3405970,98
3406000,94
3406040,95
3406060,92
3406270,90
3406300,92
3406330,94
3406360,95
3406390,95
3406540,91
3406570,94
3406660,98
3406870,95
3406930,95
3406990,89
3407050,89
3407140,94
3407170,94
3407230,95
3407290,87
3407350,94
3407410,97
3407440,95
3407530,98
3407570,98
3407590,94
3407680,78
3407740,94
3407800,95
3407830,79
3407860,84
3407890,91
3407920,89
3407950,89
3407980,98
3408040,95
3408060,95
3408100,91
3408190,94
3408220,82
3408400,96
3408490,96
3408500,94
3408520,95
3408610,90
3408640,79
3408820,97
3408850,90
3408940,91
3409090,86
3409120,94
3409210,94
3409240,97
3409270,95
3409330,96
3409360,95
3409420,89
3409450,96
3409550,94
3409630,95
3409660,89
3409750,94
3409950,59
3409990,95
3410020,84
3410050,95
3410080,96
3410110,96
3410140,95
3410200,99
3410320,85
3410440,94
3410470,92
3410500,96
3410560,94
3410590,98
3410650,96
3410710,98
3410720,99
3410740,95
3410810,84
3410980,96
3411010,95
3411160,81
3411220,73
3411280,95
3411310,95
3411340,76
3411400,93
3411430,94
3411460,83
3411490,90
3411610,97
3411640,86
3411700,96
3411730,99
3411760,98
3411880,94
3411970,96
3411980,95
3412060,95
3412260,96
3412270,89
3412360,89
3412390,94
3412420,98
3412450,95
3412480,95
3412510,98
3412540,79
3412570,90
3412600,79
3412630,98
3412690,85
3412720,79
3412810,95
3412840,79
3412870,81
3412900,95
3412930,80
3412960,91
3412990,94
3413000,92
3413050,92
3413080,95
3413110,94
3413140,76
3413200,89
3413230,94
3413290,95
3413320,94
3413350,95
3413410,96
3413530,87
3413560,97
3413590,98
3413620,92
3413650,97
3413680,97
3413750,94
3413770,84
3413800,94
3413830,97
3414010,89
3414280,88
3414310,95
3414340,93
3414400,98
3414460,94
3414490,95
3414550,94
3414580,95
3414640,92
3414670,96
3414850,95
3414940,95
3415060,95
3415090,95
3415120,95
3415210,96
3415330,94
3415360,93
3415390,89
3415450,93
3415480,93
3415510,98
3415540,94
3415630,94
3415900,98
3415930,95
3416080,93
3416110,98
3416230,92
3416290,68
3416380,85
3416470,88
3416500,93
3416560,98
3416710,94
3416740,95
3416800,83
3416860,95
3416870,94
3416890,98
3416920,95
3416970,94
3417070,96
3417100,98
3417220,97
3417280,95
3417310,94
3417430,95
3417460,97
3417500,97
3417520,94
3417550,99
3417580,80
3417610,91
3417700,98
3417760,98
3417820,98
3417920,95
3417940,79
3418000,89
3418040,99
3418060,80
3418120,93
3418150,84
3418300,94
3418330,94
3500010,85
3500011,10
3500014,50
3500015,50
3500030,80
3500060,70
3500090,50
3500108,95
3500109,79
3500110,24
3500111,49
3500112,79
3500116,69
3500117,39
3500118,80
3500119,90
3500120,76
3500122,50
3500124,79
3500125,89
3500126,89
3500128,24
3500129,29
3500130,90
3500131,74
3500137,69
3500138,79
3500142,39
3500148,89
3500150,77
3500151,89
3500152,80
3500153,79
3500156,44
3500158,50
3500160,41
3500161,79
3500162,49
3500167,69
3500168,39
3500169,10
3500170,79
3500173,89
3500180,71
3500210,63
3500240,75
3500270,89
3500300,69
3500330,50
3500390,64
3500420,90
3500480,89
3500510,79
3500540,90
3500570,83
3500600,89
3500660,74
3500690,71
3500720,50
3500750,84
3500790,80
3500810,79
3500840,50
3500900,71
3500930,89
3500960,89
3500990,75
3501020,50
3501050,80
3501080,82
3501110,73
3501140,50
3501170,62
3501200,89
3501230,79
3501260,89
3501290,50
3501320,50
3501350,90
3501380,80
3501410,79
3501470,50
3501500,86
3501530,74
3501560,74
3501590,79
3501620,59
3501650,89
3501680,74
3501710,89
3501740,83
3501770,80
3501800,50
3501830,80
3501860,90
3501890,74
3501950,80
3501980,79
3502010,89
3502040,79
3502070,84
3502100,65
3502130,50
3502160,79
3502190,69
3502220,80
3502250,68
3502310,84
3502340,50
3502370,73
3502400,89
3502430,79
3502460,74
3502490,50
3502520,72
3502550,80
3502580,90
3502610,84
3502640,84
3502670,69
3502800,74
3600001,89
3600002,94
3600003,89
3600004,88
3600005,94
3600006,90
3600007,90
3600008,85
3600009,89
3600010,84
3600011,94
3600012,95
3600013,79
3600014,84
3600015,84
3600016,84
3600017,89
3600018,79
3600019,89
3600020,94
3600021,94
3600023,94
3600024,84
3600025,95
3600038,94
3600042,94
3600053,18
3600054,95
3600059,89
3600067,94
3600076,61
3600077,76
3600078,78
3600079,86
3600080,90
3600081,70
3600082,90
3600083,66
3600084,60
3600085,56
3600086,70
3600087,73
3600088,71
3600090,57
3600091,86
3600092,69
3600094,54
3600095,74
3600096,66
3600097,66
3600098,77
3600099,89
3600100,82
3600101,72
3600102,79
3600103,80
3600104,95
3600105,90
3600106,94
3600108,90
3600109,89
3600111,89
3600115,83
3600119,80
3600120,67
3600121,46
3600122,69
3600123,70
3600124,89
3600125,96
3600132,64
3600140,80
3600141,90
3600143,95
3600147,79
3600148,80
3600149,79
3600150,84
3600151,75
3600152,75
3600153,83
3600158,69
3600163,90
3600165,89
3600166,90
3600167,94
3600170,89
3600172,90
3600945,90
3600948,89
3600950,90
3600959,95
3600963,94
3600990,59
3600991,94
3600996,80
3600998,89
3601000,94
3601004,94
3601006,79
3601008,95
3601010,89
3601022,89
3601027,95
3601036,59
3601041,94
3601043,74
3601047,94
3601057,29
3601061,24
3601065,24
3601067,14-Oct
3601072,95
3601073,84
3601084,80
3601087,84
3601088,94
3601093,94
3601103,84
3601104,10
3601107,69
3601130,19-Nov
3602340,94
3602370,89
3602400,79
3602430,84
3602460,64
3602520,89
3602550,94
3602580,94
3602670,90
3602700,90
3602730,94
3602820,84
3602920,93
3602940,74
3602970,68
3603000,50
3603030,80
3603060,90
3603180,94
3603210,90
3603240,80
3603270,88
3603420,94
3603480,81
3603630,90
3603660,94
3603720,94
3603810,95
3603840,94
3603870,91
3603930,88
3603960,94
3603990,94
3604050,89
3604080,90
3604110,97
3604140,83
3604200,94
3604290,94
3604350,80
3604370,90
3604530,94
3604620,89
3604650,94
3604710,93
3604740,98
3604757,80
3604870,65
3604920,94
3605010,80
3605040,94
3605220,80
3605280,73
3605310,94
3605340,95
3605370,80
3605460,96
3605520,89
3605580,88
3605610,69
3605640,95
3605670,80
3605820,84
3605850,65
3605940,98
3606060,99
3606090,94
3606160,84
3606180,89
3606210,89
3606240,89
3606300,89
3606330,92
3606360,50
3606390,79
3606420,84
3606470,94
3606500,95
3606540,89
3606570,90
3606630,87
3606660,89
3606690,94
3606720,94
3606780,95
3606840,89
3606870,85
3606900,87
3606990,97
3607020,95
3607050,79
3607080,90
3607110,89
3607170,90
3607230,84
3607260,95
3607290,94
3607320,94
3607380,89
3607470,89
3607530,90
3607560,79
3607590,96
3607650,94
3607680,95
3607710,50
3607770,94
3607860,84
3607890,90
3607980,84
3608010,95
3608100,80
3608130,98
3608160,93
3608250,94
3608280,80
3608310,90
3608340,95
3608370,89
3608400,83
3608430,93
3608460,89
3608470,20
3608490,94
3608580,95
3608610,80
3608790,89
3608850,90
3608880,89
3608910,90
3608970,89
3609030,94
3609060,90
3609090,95
3609120,95
3609210,84
3609240,80
3609330,74
3609360,94
3609390,74
3609420,79
3609540,95
3609630,96
3609660,84
3609690,91
3609720,93
3609840,97
3609930,84
3609960,89
3609990,93
3610050,95
3610080,93
3610140,50
3610170,94
3610200,95
3610260,89
3610380,90
3610410,89
3610440,80
3610500,84
3610530,90
3610560,68
3610590,84
3610650,94
3610680,96
3610710,86
3610860,94
3610890,96
3610920,89
3610950,69
3610980,90
3611070,90
3611100,50
3611190,94
3611250,90
3611280,89
3611310,69
3611370,89
3611400,89
3611430,80
3611490,90
3611520,94
3611550,79
3611610,90
3611640,80
3611670,90
3611700,83
3611730,94
3611740,95
3611760,97
3611880,80
3611910,89
3611940,94
3611970,84
3612030,89
3612120,80
3612180,76
3612240,89
3612270,66
3612300,89
3612330,89
3612360,79
3612390,84
3612400,50
3612450,84
3612510,94
3612630,91
3612660,80
3612720,89
3612750,89
3612840,79
3612870,94
3612900,89
3612990,94
3613020,79
3613080,94
3613110,89
3613230,95
3613290,94
3613350,92
3613380,90
3613440,80
3613470,89
3613530,94
3613560,90
3613590,84
3613620,98
3613710,89
3613740,99
3613770,89
3613830,89
3613950,95
3613980,95
3614010,83
3614070,20
3614130,41
3614190,95
3614220,84
3614250,80
3614280,97
3614310,89
3614340,89
3614400,95
3614430,94
3614460,94
3614490,79
3614550,94
3614580,94
3614610,94
3614640,94
3614670,89
3614700,95
3614730,94
3614760,84
3614820,89
3614850,86
3614880,89
3614940,79
3614970,79
3615030,50
3615060,80
3615090,93
3615180,79
3615210,89
3615270,50
3615300,94
3615360,96
3615390,93
3615450,95
3615510,95
3615540,97
3615570,86
3615630,75
3615720,80
3615780,90
3615810,98
3615870,89
3615900,84
3615980,79
3615990,84
3616080,99
3616140,50
3616170,89
3616200,90
3616230,87
3616260,96
3616290,81
3616380,89
3616410,95
3616440,69
3616470,95
3616500,90
3616560,89
3616620,94
3616680,96
3616710,95
3616740,79
3616800,80
3616830,82
3616950,94
3616960,89
3616980,89
3617130,94
3617160,94
3617190,94
3617220,74
3617380,91
3617430,90
3617460,79
3617520,86
3617580,89
3617640,95
3617670,88
3617700,95
3617730,91
3617820,94
3617880,80
3617910,93
3617970,95
3618030,89
3618080,89
3618090,89
3618120,95
3618150,94
3618180,89
3618210,94
3618240,92
3618270,99
3618330,95
3618450,89
3618480,95
3618510,89
3618540,89
3618570,94
3618600,89
3618630,97
3618660,83
3618690,83
3618750,94
3618840,90
3618900,94
3618960,89
3619020,95
3619170,89
3619200,91
3619230,85
3619260,84
3619320,81
3619350,90
3619380,95
3619410,93
3619500,95
3619530,50
3619560,93
3619650,94
3619680,93
3619740,78
3619800,89
3619830,89
3619860,89
3619890,80
3619920,89
3619950,91
3620010,90
3620040,95
3620100,69
3620160,95
3620190,94
3620220,94
3620340,96
3620370,99
3620430,89
3620460,94
3620490,81
3620610,90
3620640,89
