Lea State,LEA,ID,Category,Total
MI,Harrison Community Schools,2617820,Single-sex teams,21
MI,Harrison Community Schools,2617820,Participants on single-sex teams,278
MI,Holt Public Schools,2618480,Single-sex teams,16
MI,Holt Public Schools,2618480,Participants on single-sex teams,322
MI,Holton Public Schools,2618510,Single-sex teams,18
MI,Holton Public Schools,2618510,Participants on single-sex teams,231
MI,Homer Community School District,2618540,Single-sex teams,21
MI,Homer Community School District,2618540,Participants on single-sex teams,280
MI,Hopkins Public Schools,2618570,Single-sex teams,29
MI,Hopkins Public Schools,2618570,Participants on single-sex teams,387
MI,Houghton Lake Community Schools,2618600,Single-sex teams,27
MI,Houghton Lake Community Schools,2618600,Participants on single-sex teams,313
MI,Marquette Area Public Schools,2600013,Single-sex teams,43
MI,Marquette Area Public Schools,2600013,Participants on single-sex teams,806
MI,Cesar Chavez Academy,2600139,Single-sex teams,8
MI,Cesar Chavez Academy,2600139,Participants on single-sex teams,115
MI,Oakland International Academy,2600217,Single-sex teams,2
MI,Oakland International Academy,2600217,Participants on single-sex teams,25
MI,Summit Academy North,2600225,Single-sex teams,8
MI,Summit Academy North,2600225,Participants on single-sex teams,126
MI,Riverside Academy,2600291,Single-sex teams,5
MI,Riverside Academy,2600291,Participants on single-sex teams,37
MI,University Preparatory Science and Math (PSAD),2600952,Single-sex teams,5
MI,University Preparatory Science and Math (PSAD),2600952,Participants on single-sex teams,30
MI,University Preparatory Academy (PSAD),2600956,Single-sex teams,9
MI,University Preparatory Academy (PSAD),2600956,Participants on single-sex teams,122
MI,Muskegon Heights Public School Academy System,2601029,Single-sex teams,12
MI,Muskegon Heights Public School Academy System,2601029,Participants on single-sex teams,129
MI,Allegan Public Schools,2602220,Single-sex teams,6
MI,Allegan Public Schools,2602220,Participants on single-sex teams,84
MI,Alpena Public Schools,2602730,Single-sex teams,25
MI,Alpena Public Schools,2602730,Participants on single-sex teams,349
MI,Ann Arbor Public Schools,2602820,Single-sex teams,157
MI,Ann Arbor Public Schools,2602820,Participants on single-sex teams,3019
MI,Au Gres-Sims School District,2603600,Single-sex teams,8
MI,Au Gres-Sims School District,2603600,Participants on single-sex teams,115
MI,Avondale School District,2603690,Single-sex teams,48
MI,Avondale School District,2603690,Participants on single-sex teams,106
MI,Bath Community Schools,2604170,Single-sex teams,22
MI,Bath Community Schools,2604170,Participants on single-sex teams,288
MI,Brighton Area Schools,2606870,Single-sex teams,58
MI,Brighton Area Schools,2606870,Participants on single-sex teams,1147
MI,Buchanan Community Schools,2607140,Single-sex teams,37
MI,Buchanan Community Schools,2607140,Participants on single-sex teams,436
MI,Public Schools of Calumet Laurium & Keweenaw,2607690,Single-sex teams,16
MI,Public Schools of Calumet Laurium & Keweenaw,2607690,Participants on single-sex teams,323
MI,Capac Community Schools,2607800,Single-sex teams,16
MI,Capac Community Schools,2607800,Participants on single-sex teams,164
MI,Centreville Public Schools,2608670,Single-sex teams,16
MI,Centreville Public Schools,2608670,Participants on single-sex teams,232
MI,Charlotte Public Schools,2608770,Single-sex teams,62
MI,Charlotte Public Schools,2608770,Participants on single-sex teams,465
MI,Clarenceville School District,2609840,Single-sex teams,20
MI,Clarenceville School District,2609840,Participants on single-sex teams,324
MI,Clintondale Community Schools,2610080,Single-sex teams,17
MI,Clintondale Community Schools,2610080,Participants on single-sex teams,218
MI,Coldwater Community Schools,2610140,Single-sex teams,38
MI,Coldwater Community Schools,2610140,Participants on single-sex teams,549
MI,Comstock Park Public Schools,2610620,Single-sex teams,36
MI,Comstock Park Public Schools,2610620,Participants on single-sex teams,520
MI,Dansville Schools,2611400,Single-sex teams,21
MI,Dansville Schools,2611400,Participants on single-sex teams,244
MI,DeWitt Public Schools,2611550,Single-sex teams,51
MI,DeWitt Public Schools,2611550,Participants on single-sex teams,571
MI,East Detroit Public Schools,2612450,Single-sex teams,25
MI,East Detroit Public Schools,2612450,Participants on single-sex teams,273
MI,East Jackson Community Schools,2612540,Single-sex teams,22
MI,East Jackson Community Schools,2612540,Participants on single-sex teams,274
MI,Elk Rapids Schools,2613050,Single-sex teams,20
MI,Elk Rapids Schools,2613050,Participants on single-sex teams,266
MI,Essexville-Hampton Public Schools,2613530,Single-sex teams,29
MI,Essexville-Hampton Public Schools,2613530,Participants on single-sex teams,156
MI,Farwell Area Schools,2614100,Single-sex teams,16
MI,Farwell Area Schools,2614100,Participants on single-sex teams,223
MI,Flint School District of the City of,2614520,Single-sex teams,30
MI,Flint School District of the City of,2614520,Participants on single-sex teams,98
MI,Forest Area Community Schools,2614570,Single-sex teams,7
MI,Forest Area Community Schools,2614570,Participants on single-sex teams,131
MI,Fraser Public Schools,2614820,Single-sex teams,38
MI,Fraser Public Schools,2614820,Participants on single-sex teams,793
MI,Fremont Public School District,2615150,Single-sex teams,31
MI,Fremont Public School District,2615150,Participants on single-sex teams,459
MI,Garden City Public Schools,2615540,Single-sex teams,9
MI,Garden City Public Schools,2615540,Participants on single-sex teams,91
MI,Gaylord Community Schools,2615730,Single-sex teams,27
MI,Gaylord Community Schools,2615730,Participants on single-sex teams,402
MI,Roscommon Area Public Schools,2615830,Single-sex teams,21
MI,Roscommon Area Public Schools,2615830,Participants on single-sex teams,301
MI,Gobles Public School District,2616050,Single-sex teams,19
MI,Gobles Public School District,2616050,Participants on single-sex teams,184
MI,Godwin Heights Public Schools,2616110,Single-sex teams,21
MI,Godwin Heights Public Schools,2616110,Participants on single-sex teams,307
MI,Grant Public School District,2616500,Single-sex teams,27
MI,Grant Public School District,2616500,Participants on single-sex teams,367
MI,Grass Lake Community Schools,2616830,Single-sex teams,19
MI,Grass Lake Community Schools,2616830,Participants on single-sex teams,196
MI,Hamtramck School District of the City of,2617520,Single-sex teams,12
MI,Hamtramck School District of the City of,2617520,Participants on single-sex teams,183
MI,Hanover-Horton School District,2617640,Single-sex teams,17
MI,Hanover-Horton School District,2617640,Participants on single-sex teams,194
MI,Hart Public School District,2617860,Single-sex teams,16
MI,Hart Public School District,2617860,Participants on single-sex teams,264
MI,Hartland Consolidated Schools,2617910,Single-sex teams,64
MI,Hartland Consolidated Schools,2617910,Participants on single-sex teams,1367
MI,Holly Area School District,2618450,Single-sex teams,44
MI,Holly Area School District,2618450,Participants on single-sex teams,648
MI,Hudson Area Schools,2618810,Single-sex teams,23
MI,Hudson Area Schools,2618810,Participants on single-sex teams,265
MI,Huron School District,2618930,Single-sex teams,41
MI,Huron School District,2618930,Participants on single-sex teams,334
MI,Maple Valley Schools,2622620,Single-sex teams,22
MI,Maple Valley Schools,2622620,Participants on single-sex teams,218
MI,Mason Consolidated Schools (Monroe),2623100,Single-sex teams,16
MI,Mason Consolidated Schools (Monroe),2623100,Participants on single-sex teams,330
MI,Menominee Area Public Schools,2623550,Single-sex teams,10
MI,Menominee Area Public Schools,2623550,Participants on single-sex teams,320
MI,Milan Area Schools,2623850,Single-sex teams,30
MI,Milan Area Schools,2623850,Participants on single-sex teams,448
MI,Monroe Public Schools,2624150,Single-sex teams,38
MI,Monroe Public Schools,2624150,Participants on single-sex teams,350
MI,Morley Stanwood Community Schools,2624600,Single-sex teams,11
MI,Morley Stanwood Community Schools,2624600,Participants on single-sex teams,158
MI,Mount Clemens Community School District,2624690,Single-sex teams,7
MI,Mount Clemens Community School District,2624690,Participants on single-sex teams,60
MI,Grosse Pointe Public Schools,2625740,Single-sex teams,99
MI,Grosse Pointe Public Schools,2625740,Participants on single-sex teams,2077
MI,North Muskegon Public Schools,2625800,Single-sex teams,26
MI,North Muskegon Public Schools,2625800,Participants on single-sex teams,287
MI,Norway-Vulcan Area Schools,2626040,Single-sex teams,3
MI,Norway-Vulcan Area Schools,2626040,Participants on single-sex teams,47
MI,Novi Community School District,2626130,Single-sex teams,51
MI,Novi Community School District,2626130,Participants on single-sex teams,1125
MI,Owosso Public Schools,2627210,Single-sex teams,32
MI,Owosso Public Schools,2627210,Participants on single-sex teams,523
MI,Parchment School District,2627420,Single-sex teams,16
MI,Parchment School District,2627420,Participants on single-sex teams,211
MI,Public Schools of Petoskey,2627930,Single-sex teams,40
MI,Public Schools of Petoskey,2627930,Participants on single-sex teams,481
MI,Plainwell Community Schools,2628530,Single-sex teams,37
MI,Plainwell Community Schools,2628530,Participants on single-sex teams,664
MI,Pontiac City School District,2628740,Single-sex teams,9
MI,Pontiac City School District,2628740,Participants on single-sex teams,121
MI,Reed City Area Public Schools,2629490,Single-sex teams,4
MI,Reed City Area Public Schools,2629490,Participants on single-sex teams,71
MI,Reeths-Puffer Schools,2629540,Single-sex teams,42
MI,Reeths-Puffer Schools,2629540,Participants on single-sex teams,658
MI,Rockford Public Schools,2630030,Single-sex teams,61
MI,Rockford Public Schools,2630030,Participants on single-sex teams,1265
MI,Romeo Community Schools,2630090,Single-sex teams,39
MI,Romeo Community Schools,2630090,Participants on single-sex teams,705
MI,Saline Area Schools,2630660,Single-sex teams,56
MI,Saline Area Schools,2630660,Participants on single-sex teams,1444
MI,Shelby Public Schools,2631320,Single-sex teams,22
MI,Shelby Public Schools,2631320,Participants on single-sex teams,257
MI,Sparta Area Schools,2632370,Single-sex teams,5
MI,Sparta Area Schools,2632370,Participants on single-sex teams,22
MI,Springport Public Schools,2632610,Single-sex teams,9
MI,Springport Public Schools,2632610,Participants on single-sex teams,117
MI,Standish-Sterling Community Schools,2632940,Single-sex teams,25
MI,Standish-Sterling Community Schools,2632940,Participants on single-sex teams,346
MI,Swan Valley School District,2633410,Single-sex teams,23
MI,Swan Valley School District,2633410,Participants on single-sex teams,394
MI,Tawas Area Schools,2633510,Single-sex teams,23
MI,Tawas Area Schools,2633510,Participants on single-sex teams,312
MI,Trenton Public Schools,2633900,Single-sex teams,43
MI,Trenton Public Schools,2633900,Participants on single-sex teams,541
MI,Troy School District,2634260,Single-sex teams,187
MI,Troy School District,2634260,Participants on single-sex teams,2264
MI,Vandercook Lake Public Schools,2634650,Single-sex teams,39
MI,Vandercook Lake Public Schools,2634650,Participants on single-sex teams,537
MI,Waldron Area Schools,2635040,Single-sex teams,6
MI,Waldron Area Schools,2635040,Participants on single-sex teams,57
MI,Walled Lake Consolidated Schools,2635160,Single-sex teams,186
MI,Walled Lake Consolidated Schools,2635160,Participants on single-sex teams,2733
MI,Wayland Union Schools,2635550,Single-sex teams,6
MI,Wayland Union Schools,2635550,Participants on single-sex teams,79
MI,Wyandotte School District of the City of,2636540,Single-sex teams,48
MI,Wyandotte School District of the City of,2636540,Participants on single-sex teams,814
MI,Yale Public Schools,2636600,Single-sex teams,14
MI,Yale Public Schools,2636600,Participants on single-sex teams,360
OH,Athens City,3904352,Single-sex teams,26
OH,Athens City,3904352,Participants on single-sex teams,273
OH,Bay Village City,3904354,Single-sex teams,6
OH,Bay Village City,3904354,Participants on single-sex teams,89
OH,Bexley City School District,3904362,Single-sex teams,37
OH,Bexley City School District,3904362,Participants on single-sex teams,649
OH,Brecksville-Broadview Heights City,3904364,Single-sex teams,56
OH,Brecksville-Broadview Heights City,3904364,Participants on single-sex teams,882
OH,Cambridge City,3904369,Single-sex teams,9
OH,Cambridge City,3904369,Participants on single-sex teams,311
OH,Canton City,3904371,Single-sex teams,40
OH,Canton City,3904371,Participants on single-sex teams,584
OH,Cleveland Heights-University Heights City,3904379,Single-sex teams,32
OH,Cleveland Heights-University Heights City,3904379,Participants on single-sex teams,607
OH,Conneaut Area City,3904381,Single-sex teams,12
OH,Conneaut Area City,3904381,Participants on single-sex teams,279
MI,Ionia Public Schools,2619250,Single-sex teams,35
MI,Ionia Public Schools,2619250,Participants on single-sex teams,318
MI,Iron Mountain Public Schools,2619410,Single-sex teams,16
MI,Iron Mountain Public Schools,2619410,Participants on single-sex teams,230
MI,Johannesburg-Lewiston Area Schools,2619890,Single-sex teams,14
MI,Johannesburg-Lewiston Area Schools,2619890,Participants on single-sex teams,213
MI,Kalamazoo Public Schools,2619950,Single-sex teams,48
MI,Kalamazoo Public Schools,2619950,Participants on single-sex teams,704
MI,Kentwood Public Schools,2620340,Single-sex teams,54
MI,Kentwood Public Schools,2620340,Participants on single-sex teams,2208
MI,Lake Orion Community Schools,2620730,Single-sex teams,70
MI,Lake Orion Community Schools,2620730,Participants on single-sex teams,1452
MI,Lapeer Community Schools,2621180,Single-sex teams,65
MI,Lapeer Community Schools,2621180,Participants on single-sex teams,586
MI,Lawton Community School District,2621240,Single-sex teams,21
MI,Lawton Community School District,2621240,Participants on single-sex teams,230
MI,Livonia Public Schools School District,2621840,Single-sex teams,125
MI,Livonia Public Schools School District,2621840,Participants on single-sex teams,2696
MI,Madison School District (Lenawee),2622320,Single-sex teams,25
MI,Madison School District (Lenawee),2622320,Participants on single-sex teams,181
MI,Marcellus Community Schools,2622740,Single-sex teams,19
MI,Marcellus Community Schools,2622740,Participants on single-sex teams,140
MI,Mattawan Consolidated School,2623250,Single-sex teams,41
MI,Mattawan Consolidated School,2623250,Participants on single-sex teams,743
MI,Meridian Public Schools,2623580,Single-sex teams,22
MI,Meridian Public Schools,2623580,Participants on single-sex teams,294
MI,Millington Community Schools,2623910,Single-sex teams,13
MI,Millington Community Schools,2623910,Participants on single-sex teams,161
MI,Mona Shores Public School District,2624120,Single-sex teams,47
MI,Mona Shores Public School District,2624120,Participants on single-sex teams,710
MI,Mt. Morris Consolidated Schools,2624720,Single-sex teams,27
MI,Mt. Morris Consolidated Schools,2624720,Participants on single-sex teams,213
MI,Negaunee Public Schools,2625020,Single-sex teams,24
MI,Negaunee Public Schools,2625020,Participants on single-sex teams,243
MI,New Haven Community Schools,2625230,Single-sex teams,20
MI,New Haven Community Schools,2625230,Participants on single-sex teams,264
MI,North Branch Area Schools,2625680,Single-sex teams,30
MI,North Branch Area Schools,2625680,Participants on single-sex teams,416
MI,Oak Park School District of the City of,2626190,Single-sex teams,22
MI,Oak Park School District of the City of,2626190,Participants on single-sex teams,431
MI,Onsted Community Schools,2626520,Single-sex teams,26
MI,Onsted Community Schools,2626520,Participants on single-sex teams,249
MI,Oxford Community Schools,2627240,Single-sex teams,44
MI,Oxford Community Schools,2627240,Participants on single-sex teams,1022
MI,Perry Public Schools,2627900,Single-sex teams,26
MI,Perry Public Schools,2627900,Participants on single-sex teams,366
MI,Plymouth-Canton Community Schools,2628560,Single-sex teams,144
MI,Plymouth-Canton Community Schools,2628560,Participants on single-sex teams,3447
MI,Port Huron Area School District,2628830,Single-sex teams,78
MI,Port Huron Area School District,2628830,Participants on single-sex teams,1472
MI,Potterville Public Schools,2629160,Single-sex teams,11
MI,Potterville Public Schools,2629160,Participants on single-sex teams,187
MI,Reese Public Schools,2629520,Single-sex teams,18
MI,Reese Public Schools,2629520,Participants on single-sex teams,254
MI,Rochester Community School District,2629940,Single-sex teams,134
MI,Rochester Community School District,2629940,Participants on single-sex teams,3034
MI,Roseville Community Schools,2630210,Single-sex teams,29
MI,Roseville Community Schools,2630210,Participants on single-sex teams,484
MI,Shepherd Public Schools,2631380,Single-sex teams,23
MI,Shepherd Public Schools,2631380,Participants on single-sex teams,350
MI,South Lake Schools,2632220,Single-sex teams,24
MI,South Lake Schools,2632220,Participants on single-sex teams,311
MI,Southgate Community School District,2632340,Single-sex teams,32
MI,Southgate Community School District,2632340,Participants on single-sex teams,401
MI,Spring Lake Public Schools,2632550,Single-sex teams,47
MI,Spring Lake Public Schools,2632550,Participants on single-sex teams,793
MI,St. Charles Community Schools,2632640,Single-sex teams,12
MI,St. Charles Community Schools,2632640,Participants on single-sex teams,146
MI,West Iron County Public Schools,2632910,Single-sex teams,11
MI,West Iron County Public Schools,2632910,Participants on single-sex teams,225
MI,Swartz Creek Community Schools,2633420,Single-sex teams,47
MI,Swartz Creek Community Schools,2633420,Participants on single-sex teams,639
MI,Taylor School District,2633540,Single-sex teams,42
MI,Taylor School District,2633540,Participants on single-sex teams,623
MI,Tri County Area Schools,2633930,Single-sex teams,33
MI,Tri County Area Schools,2633930,Participants on single-sex teams,364
MI,Van Dyke Public Schools,2634680,Single-sex teams,15
MI,Van Dyke Public Schools,2634680,Participants on single-sex teams,166
MI,Warren Consolidated Schools,2635190,Single-sex teams,117
MI,Warren Consolidated Schools,2635190,Participants on single-sex teams,1745
MI,Webberville Community Schools,2635730,Single-sex teams,17
MI,Webberville Community Schools,2635730,Participants on single-sex teams,83
MI,West Bloomfield School District,2635820,Single-sex teams,54
MI,West Bloomfield School District,2635820,Participants on single-sex teams,946
MI,Woodhaven-Brownstown School District,2636485,Single-sex teams,86
MI,Woodhaven-Brownstown School District,2636485,Participants on single-sex teams,1254
MI,Wyoming Public Schools,2636570,Single-sex teams,69
MI,Wyoming Public Schools,2636570,Participants on single-sex teams,823
OH,Barberton City,3904353,Single-sex teams,27
OH,Barberton City,3904353,Participants on single-sex teams,472
OH,Beachwood City,3904355,Single-sex teams,20
OH,Beachwood City,3904355,Participants on single-sex teams,502
OH,Bowling Green City School District,3904363,Single-sex teams,29
OH,Bowling Green City School District,3904363,Participants on single-sex teams,513
OH,Centerville City,3904373,Single-sex teams,48
OH,Centerville City,3904373,Participants on single-sex teams,1118
MI,Ishpeming Public School District No. 1,2619530,Single-sex teams,21
MI,Ishpeming Public School District No. 1,2619530,Participants on single-sex teams,173
MI,Ithaca Public Schools,2619580,Single-sex teams,29
MI,Ithaca Public Schools,2619580,Participants on single-sex teams,366
MI,Jackson Public Schools,2619620,Single-sex teams,43
MI,Jackson Public Schools,2619620,Participants on single-sex teams,377
MI,Jefferson Schools (Monroe),2619800,Single-sex teams,22
MI,Jefferson Schools (Monroe),2619800,Participants on single-sex teams,423
MI,Laingsburg Community Schools,2620550,Single-sex teams,21
MI,Laingsburg Community Schools,2620550,Participants on single-sex teams,321
MI,Lake City Area School District,2620610,Single-sex teams,13
MI,Lake City Area School District,2620610,Participants on single-sex teams,169
MI,Lake Fenton Community Schools,2620670,Single-sex teams,26
MI,Lake Fenton Community Schools,2620670,Participants on single-sex teams,452
MI,Leslie Public Schools,2621450,Single-sex teams,19
MI,Leslie Public Schools,2621450,Participants on single-sex teams,258
MI,Lincoln Consolidated School District,2621570,Single-sex teams,14
MI,Lincoln Consolidated School District,2621570,Participants on single-sex teams,312
MI,Lincoln Park School District of the City of,2621600,Single-sex teams,34
MI,Lincoln Park School District of the City of,2621600,Participants on single-sex teams,653
MI,Manistee Area Public Schools,2622410,Single-sex teams,25
MI,Manistee Area Public Schools,2622410,Participants on single-sex teams,419
MI,Manistique Area Schools,2622470,Single-sex teams,15
MI,Manistique Area Schools,2622470,Participants on single-sex teams,75
MI,Manton Consolidated Schools,2622500,Single-sex teams,12
MI,Manton Consolidated Schools,2622500,Participants on single-sex teams,120
MI,Mayville Community School District,2623280,Single-sex teams,10
MI,Mayville Community School District,2623280,Participants on single-sex teams,172
MI,Melvindale-North Allen Park Schools,2623460,Single-sex teams,25
MI,Melvindale-North Allen Park Schools,2623460,Participants on single-sex teams,341
MI,Montague Area Public Schools,2624180,Single-sex teams,27
MI,Montague Area Public Schools,2624180,Participants on single-sex teams,341
MI,Montrose Community Schools,2624420,Single-sex teams,24
MI,Montrose Community Schools,2624420,Participants on single-sex teams,350
MI,Morenci Area Schools,2624570,Single-sex teams,14
MI,Morenci Area Schools,2624570,Participants on single-sex teams,131
MI,Newaygo Public School District,2625320,Single-sex teams,21
MI,Newaygo Public School District,2625320,Participants on single-sex teams,236
MI,Niles Community Schools,2625560,Single-sex teams,31
MI,Niles Community Schools,2625560,Participants on single-sex teams,522
MI,Oakridge Public Schools,2626220,Single-sex teams,9
MI,Oakridge Public Schools,2626220,Participants on single-sex teams,144
MI,Okemos Public Schools,2626280,Single-sex teams,42
MI,Okemos Public Schools,2626280,Participants on single-sex teams,725
MI,Paw Paw Public School District,2627660,Single-sex teams,32
MI,Paw Paw Public School District,2627660,Participants on single-sex teams,459
MI,Pennfield Schools,2627810,Single-sex teams,35
MI,Pennfield Schools,2627810,Participants on single-sex teams,563
MI,Houghton-Portage Township School District,2628890,Single-sex teams,28
MI,Houghton-Portage Township School District,2628890,Participants on single-sex teams,403
MI,Portage Public Schools,2628950,Single-sex teams,86
MI,Portage Public Schools,2628950,Participants on single-sex teams,1509
MI,Portland Public Schools,2629120,Single-sex teams,38
MI,Portland Public Schools,2629120,Participants on single-sex teams,224
MI,Richmond Community Schools,2629670,Single-sex teams,33
MI,Richmond Community Schools,2629670,Participants on single-sex teams,253
MI,River Rouge School District of the City of,2629760,Single-sex teams,17
MI,River Rouge School District of the City of,2629760,Participants on single-sex teams,297
MI,River Valley School District,2629790,Single-sex teams,21
MI,River Valley School District,2629790,Participants on single-sex teams,227
MI,Riverview Community School District,2629910,Single-sex teams,42
MI,Riverview Community School District,2629910,Participants on single-sex teams,510
MI,Saugatuck Public Schools,2630960,Single-sex teams,22
MI,Saugatuck Public Schools,2630960,Participants on single-sex teams,195
MI,Sault Ste. Marie Area Schools,2630990,Single-sex teams,31
MI,Sault Ste. Marie Area Schools,2630990,Participants on single-sex teams,444
MI,Schoolcraft Community Schools,2631020,Single-sex teams,22
MI,Schoolcraft Community Schools,2631020,Participants on single-sex teams,200
MI,Lake Shore Public Schools (Macomb),2632670,Single-sex teams,39
MI,Lake Shore Public Schools (Macomb),2632670,Participants on single-sex teams,469
MI,St. Johns Public Schools,2632820,Single-sex teams,41
MI,St. Johns Public Schools,2632820,Participants on single-sex teams,709
MI,St. Joseph Public Schools,2632850,Single-sex teams,12
MI,St. Joseph Public Schools,2632850,Participants on single-sex teams,224
MI,St. Louis Public Schools,2632880,Single-sex teams,22
MI,St. Louis Public Schools,2632880,Participants on single-sex teams,316
MI,Tecumseh Public Schools,2633720,Single-sex teams,45
MI,Tecumseh Public Schools,2633720,Participants on single-sex teams,707
MI,Thornapple Kellogg School District,2633810,Single-sex teams,41
MI,Thornapple Kellogg School District,2633810,Participants on single-sex teams,652
MI,Three Rivers Community Schools,2633840,Single-sex teams,31
MI,Three Rivers Community Schools,2633840,Participants on single-sex teams,476
MI,Traverse City Area Public Schools,2633870,Single-sex teams,87
MI,Traverse City Area Public Schools,2633870,Participants on single-sex teams,1630
MI,Vicksburg Community Schools,2634950,Single-sex teams,42
MI,Vicksburg Community Schools,2634950,Participants on single-sex teams,564
MI,West Branch-Rose City Area Schools,2635850,Single-sex teams,32
MI,West Branch-Rose City Area Schools,2635850,Participants on single-sex teams,486
MI,West Ottawa Public School District,2635910,Single-sex teams,51
MI,West Ottawa Public School District,2635910,Participants on single-sex teams,789
MI,Western School District,2635940,Single-sex teams,48
MI,Western School District,2635940,Participants on single-sex teams,674
MI,Ypsilanti Community Schools,2636630,Single-sex teams,9
MI,Ypsilanti Community Schools,2636630,Participants on single-sex teams,72
MI,Zeeland Public Schools,2636660,Single-sex teams,101
MI,Zeeland Public Schools,2636660,Participants on single-sex teams,1419
OH,Delphos City,3904388,Single-sex teams,15
OH,Delphos City,3904388,Participants on single-sex teams,203
OH,East Cleveland City School District,3904390,Single-sex teams,7
OH,East Cleveland City School District,3904390,Participants on single-sex teams,156
OH,Euclid City,3904395,Single-sex teams,35
OH,Euclid City,3904395,Participants on single-sex teams,638
OH,Fairview Park City,3904397,Single-sex teams,26
OH,Fairview Park City,3904397,Participants on single-sex teams,371
OH,Geneva Area City,3904405,Single-sex teams,32
OH,Geneva Area City,3904405,Participants on single-sex teams,475
OH,Grandview Heights Schools,3904407,Single-sex teams,32
OH,Grandview Heights Schools,3904407,Participants on single-sex teams,341
OH,Ironton City,3904414,Single-sex teams,26
OH,Ironton City,3904414,Participants on single-sex teams,262
OH,Kent City,3904416,Single-sex teams,15
OH,Kent City,3904416,Participants on single-sex teams,236
OH,Lima City,3904422,Single-sex teams,14
OH,Lima City,3904422,Participants on single-sex teams,529
OH,Logan-Hocking Local,3904424,Single-sex teams,30
OH,Logan-Hocking Local,3904424,Participants on single-sex teams,496
OH,Lorain City,3904426,Single-sex teams,33
OH,Lorain City,3904426,Participants on single-sex teams,422
OH,Mariemont City,3904431,Single-sex teams,33
OH,Mariemont City,3904431,Participants on single-sex teams,460
OH,Martins Ferry City,3904434,Single-sex teams,13
OH,Martins Ferry City,3904434,Participants on single-sex teams,238
OH,Nelsonville-York City,3904444,Single-sex teams,22
OH,Nelsonville-York City,3904444,Participants on single-sex teams,256
OH,Niles City,3904449,Single-sex teams,18
OH,Niles City,3904449,Participants on single-sex teams,364
OH,North College Hill City,3904451,Single-sex teams,19
OH,North College Hill City,3904451,Participants on single-sex teams,142
OH,North Ridgeville City,3904453,Single-sex teams,45
OH,North Ridgeville City,3904453,Participants on single-sex teams,584
OH,Oakwood City Schools,3904458,Single-sex teams,44
OH,Oakwood City Schools,3904458,Participants on single-sex teams,628
OH,Oregon City,3904460,Single-sex teams,41
OH,Oregon City,3904460,Participants on single-sex teams,640
OH,St Bernard-Elmwood Place City,3904471,Single-sex teams,10
OH,St Bernard-Elmwood Place City,3904471,Participants on single-sex teams,124
OH,South Euclid-Lyndhurst City,3904479,Single-sex teams,14
OH,South Euclid-Lyndhurst City,3904479,Participants on single-sex teams,540
OH,Springfield City School District,3904481,Single-sex teams,52
OH,Springfield City School District,3904481,Participants on single-sex teams,445
OH,Stow-Munroe Falls City School District,3904483,Single-sex teams,4
OH,Stow-Munroe Falls City School District,3904483,Participants on single-sex teams,847
OH,Tallmadge City,3904488,Single-sex teams,2
OH,Tallmadge City,3904488,Participants on single-sex teams,219
OH,Toledo City,3904490,Single-sex teams,224
OH,Toledo City,3904490,Participants on single-sex teams,2727
OH,Warren City,3904499,Single-sex teams,32
OH,Warren City,3904499,Participants on single-sex teams,452
OH,Wellston City,3904502,Single-sex teams,27
OH,Wellston City,3904502,Participants on single-sex teams,253
OH,Willard City,3904509,Single-sex teams,34
OH,Willard City,3904509,Participants on single-sex teams,273
OH,Wilmington City,3904511,Single-sex teams,10
OH,Wilmington City,3904511,Participants on single-sex teams,471
OH,Zanesville City,3904517,Single-sex teams,31
OH,Zanesville City,3904517,Participants on single-sex teams,298
OH,Amherst Exempted Village,3904519,Single-sex teams,22
OH,Amherst Exempted Village,3904519,Participants on single-sex teams,638
OH,Chagrin Falls Exempted Village,3904528,Single-sex teams,20
OH,Chagrin Falls Exempted Village,3904528,Participants on single-sex teams,505
OH,Granville Exempted Village,3904539,Single-sex teams,6
OH,Granville Exempted Village,3904539,Participants on single-sex teams,686
OH,Marysville Exempted Village,3904547,Single-sex teams,96
OH,Marysville Exempted Village,3904547,Participants on single-sex teams,1374
OH,Newcomerstown Exempted Village,3904554,Single-sex teams,5
OH,Newcomerstown Exempted Village,3904554,Participants on single-sex teams,143
OH,Newton Falls Exempted Village,3904556,Single-sex teams,11
OH,Newton Falls Exempted Village,3904556,Participants on single-sex teams,201
OH,Wellington Exempted Village School District,3904565,Single-sex teams,23
OH,Wellington Exempted Village School District,3904565,Participants on single-sex teams,228
OH,Shawnee Local,3904579,Single-sex teams,9
OH,Shawnee Local,3904579,Participants on single-sex teams,483
OH,Hillsdale Local,3904582,Single-sex teams,18
OH,Hillsdale Local,3904582,Participants on single-sex teams,219
OH,Federal Hocking Local,3904591,Single-sex teams,2
OH,Federal Hocking Local,3904591,Participants on single-sex teams,45
OH,Fayetteville-Perry Local,3904604,Single-sex teams,22
OH,Fayetteville-Perry Local,3904604,Participants on single-sex teams,195
OH,Fairfield City,3904610,Single-sex teams,58
OH,Fairfield City,3904610,Participants on single-sex teams,903
OH,Madison Local,3904612,Single-sex teams,17
OH,Madison Local,3904612,Participants on single-sex teams,186
OH,Greenon Local,3904623,Single-sex teams,4
OH,Greenon Local,3904623,Participants on single-sex teams,294
OH,Bethel-Tate Local,3904631,Single-sex teams,13
OH,Bethel-Tate Local,3904631,Participants on single-sex teams,269
OH,Clinton-Massie Local,3904639,Single-sex teams,5
OH,Clinton-Massie Local,3904639,Participants on single-sex teams,323
